uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-10-07 15:11:17.050000, 2015-10-07 15:11:17.984000, 2015-10-07 15:11:28.654000, 2015-10-07 15:11:28.667000, 2015-10-07 15:11:30.810000, 2015-10-07 15:11:32.242000
unit.000001, 1, sim, 2015-10-07 15:11:43.341000, 2015-10-07 15:11:52.154000, 2015-10-07 15:11:52.966000, 2015-10-07 15:11:52.994000, 2015-10-07 15:16:54.214000, 2015-10-07 15:16:56.511000
unit.000002, 1, sim, 2015-10-07 15:11:43.356000, 2015-10-07 15:11:51.797000, 2015-10-07 15:11:52.474000, 2015-10-07 15:11:52.508000, 2015-10-07 15:16:57.180000, 2015-10-07 15:16:59.221000
unit.000003, 1, sim, 2015-10-07 15:11:43.357000, 2015-10-07 15:11:51.976000, 2015-10-07 15:11:52.959000, 2015-10-07 15:11:52.974000, 2015-10-07 15:16:58.006000, 2015-10-07 15:17:00.708000
unit.000004, 1, sim, 2015-10-07 15:11:43.363000, 2015-10-07 15:11:51.085000, 2015-10-07 15:11:51.921000, 2015-10-07 15:11:51.963000, 2015-10-07 15:16:54.322000, 2015-10-07 15:16:56.864000
unit.000005, 1, sim, 2015-10-07 15:11:43.368000, 2015-10-07 15:11:58.366000, 2015-10-07 15:11:59.213000, 2015-10-07 15:11:59.330000, 2015-10-07 15:16:59.537000, 2015-10-07 15:17:02.131000
unit.000006, 1, sim, 2015-10-07 15:11:43.378000, 2015-10-07 15:11:51.621000, 2015-10-07 15:11:52.451000, 2015-10-07 15:11:52.478000, 2015-10-07 15:16:54.323000, 2015-10-07 15:16:56.865000
unit.000007, 1, sim, 2015-10-07 15:11:43.380000, 2015-10-07 15:11:54.398000, 2015-10-07 15:11:55.637000, 2015-10-07 15:11:55.672000, 2015-10-07 15:16:51.749000, 2015-10-07 15:16:53.206000
unit.000008, 1, sim, 2015-10-07 15:11:43.392000, 2015-10-07 15:11:54.618000, 2015-10-07 15:11:55.670000, 2015-10-07 15:11:55.758000, 2015-10-07 15:16:57.077000, 2015-10-07 15:16:59.040000
unit.000009, 1, sim, 2015-10-07 15:11:43.404000, 2015-10-07 15:11:50.718000, 2015-10-07 15:11:51.387000, 2015-10-07 15:11:51.442000, 2015-10-07 15:16:54.212000, 2015-10-07 15:16:56.255000
unit.000010, 1, sim, 2015-10-07 15:11:43.405000, 2015-10-07 15:11:50.363000, 2015-10-07 15:11:51.370000, 2015-10-07 15:11:51.392000, 2015-10-07 15:16:52.260000, 2015-10-07 15:16:53.472000
unit.000011, 1, sim, 2015-10-07 15:11:43.423000, 2015-10-07 15:11:48.638000, 2015-10-07 15:11:49.558000, 2015-10-07 15:11:49.568000, 2015-10-07 15:16:51.442000, 2015-10-07 15:16:53.029000
unit.000012, 1, sim, 2015-10-07 15:11:43.427000, 2015-10-07 15:11:48.107000, 2015-10-07 15:11:49.035000, 2015-10-07 15:11:49.045000, 2015-10-07 15:16:50.927000, 2015-10-07 15:16:52.675000
unit.000013, 1, sim, 2015-10-07 15:11:43.429000, 2015-10-07 15:11:53.246000, 2015-10-07 15:11:54.530000, 2015-10-07 15:11:54.555000, 2015-10-07 15:16:57.703000, 2015-10-07 15:17:00.509000
unit.000014, 1, sim, 2015-10-07 15:11:43.451000, 2015-10-07 15:11:53.425000, 2015-10-07 15:11:54.553000, 2015-10-07 15:11:54.664000, 2015-10-07 15:16:57.183000, 2015-10-07 15:16:59.399000
unit.000015, 1, sim, 2015-10-07 15:11:43.453000, 2015-10-07 15:11:53.805000, 2015-10-07 15:11:55.003000, 2015-10-07 15:11:55.110000, 2015-10-07 15:16:57.495000, 2015-10-07 15:17:00.154000
unit.000016, 1, sim, 2015-10-07 15:11:43.467000, 2015-10-07 15:11:55.154000, 2015-10-07 15:11:56.166000, 2015-10-07 15:11:56.190000, 2015-10-07 15:16:53.902000, 2015-10-07 15:16:55.898000
unit.000017, 1, sim, 2015-10-07 15:11:43.472000, 2015-10-07 15:11:55.508000, 2015-10-07 15:11:56.194000, 2015-10-07 15:11:56.310000, 2015-10-07 15:16:54.216000, 2015-10-07 15:16:56.432000
unit.000018, 1, sim, 2015-10-07 15:11:43.481000, 2015-10-07 15:11:55.331000, 2015-10-07 15:11:56.185000, 2015-10-07 15:11:56.250000, 2015-10-07 15:16:50.517000, 2015-10-07 15:16:52.319000
unit.000019, 1, sim, 2015-10-07 15:11:43.488000, 2015-10-07 15:11:55.886000, 2015-10-07 15:11:56.709000, 2015-10-07 15:11:56.807000, 2015-10-07 15:16:52.465000, 2015-10-07 15:16:54.653000
