iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-11-05 21:55:03.513628
1,sim,kernel_0,start_time,2015-11-05 21:55:03.534872
1,sim,kernel_0,wait_time,2015-11-05 21:55:03.732978
1,sim,kernel_0,res_time,2015-11-05 21:55:31.635119
1,sim,kernel_0,stop_time,2015-11-05 21:55:31.636084
1,sim,post,start_time,2015-11-05 21:55:31.636132
1,sim,post,stop_time,2015-11-05 21:55:31.638631
1,ana,kernel_0,start_time,2015-11-05 21:55:31.643654
1,ana,kernel_0,wait_time,2015-11-05 21:55:31.933393
1,ana,kernel_0,res_time,2015-11-05 21:55:56.188861
1,ana,kernel_0,stop_time,2015-11-05 21:55:56.189880
1,ana,post,start_time,2015-11-05 21:55:56.189923
1,ana,post,stop_time,2015-11-05 21:55:56.192625
