uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-24 00:21:10.671000, 2015-09-24 00:21:11.715000, 2015-09-24 00:21:17.495000, 2015-09-24 00:21:17.508000, 2015-09-24 00:21:18.587000, 2015-09-24 00:21:19.768000
unit.000001, 1, sim, 2015-09-24 00:21:27.113000, 2015-09-24 00:21:36.564000, 2015-09-24 00:21:37.461000, 2015-09-24 00:21:37.481000, 2015-09-24 00:24:58.248000, 2015-09-24 00:24:59.009000
unit.000002, 1, sim, 2015-09-24 00:21:27.121000, 2015-09-24 00:21:35.510000, 2015-09-24 00:21:36.280000, 2015-09-24 00:21:36.320000, 2015-09-24 00:24:53.870000, 2015-09-24 00:24:54.716000
unit.000003, 1, sim, 2015-09-24 00:21:27.123000, 2015-09-24 00:21:40.095000, 2015-09-24 00:21:40.958000, 2015-09-24 00:24:51.496000, 2015-09-24 00:28:05.592000, 2015-09-24 00:28:07.095000
unit.000004, 1, sim, 2015-09-24 00:21:27.124000, 2015-09-24 00:21:33.025000, 2015-09-24 00:21:34.043000, 2015-09-24 00:21:34.054000, 2015-09-24 00:24:44.829000, 2015-09-24 00:24:46.043000
unit.000005, 1, sim, 2015-09-24 00:21:27.129000, 2015-09-24 00:21:38.678000, 2015-09-24 00:21:40.016000, 2015-09-24 00:21:40.028000, 2015-09-24 00:24:55.999000, 2015-09-24 00:24:58.652000
unit.000006, 1, sim, 2015-09-24 00:21:27.131000, 2015-09-24 00:21:32.218000, 2015-09-24 00:21:32.864000, 2015-09-24 00:21:32.875000, 2015-09-24 00:24:44.826000, 2015-09-24 00:24:45.866000
unit.000007, 1, sim, 2015-09-24 00:21:27.136000, 2015-09-24 00:21:42.057000, 2015-09-24 00:21:43.266000, 2015-09-24 00:24:54.311000, 2015-09-24 00:28:05.700000, 2015-09-24 00:28:07.947000
unit.000008, 1, sim, 2015-09-24 00:21:27.138000, 2015-09-24 00:21:41.158000, 2015-09-24 00:21:42.520000, 2015-09-24 00:24:52.958000, 2015-09-24 00:28:03.470000, 2015-09-24 00:28:05.752000
