uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, step_1, 2015-10-09 16:50:28.255000, 2015-10-09 16:50:36.582000, 2015-10-09 16:50:36.990000, 2015-10-09 16:50:37.688000, 2015-10-09 16:50:48.230000, 2015-10-09 16:50:49.488000
unit.000001, step_1, 2015-10-09 16:50:28.260000, 2015-10-09 16:50:36.198000, 2015-10-09 16:50:36.444000, 2015-10-09 16:50:36.659000, 2015-10-09 16:50:47.185000, 2015-10-09 16:50:48.304000
unit.000002, step_1, 2015-10-09 16:50:28.265000, 2015-10-09 16:50:36.187000, 2015-10-09 16:50:36.443000, 2015-10-09 16:50:36.650000, 2015-10-09 16:50:46.762000, 2015-10-09 16:50:48.211000
unit.000003, step_1, 2015-10-09 16:50:28.275000, 2015-10-09 16:50:36.254000, 2015-10-09 16:50:36.684000, 2015-10-09 16:50:36.765000, 2015-10-09 16:50:47.298000, 2015-10-09 16:50:48.350000
unit.000004, step_1, 2015-10-09 16:50:28.277000, 2015-10-09 16:50:36.089000, 2015-10-09 16:50:36.426000, 2015-10-09 16:50:36.556000, 2015-10-09 16:50:46.972000, 2015-10-09 16:50:48.258000
unit.000005, step_1, 2015-10-09 16:50:28.286000, 2015-10-09 16:50:36.246000, 2015-10-09 16:50:36.451000, 2015-10-09 16:50:36.730000, 2015-10-09 16:50:47.293000, 2015-10-09 16:50:48.330000
unit.000006, step_1, 2015-10-09 16:50:28.288000, 2015-10-09 16:50:36.333000, 2015-10-09 16:50:36.716000, 2015-10-09 16:50:36.949000, 2015-10-09 16:50:47.804000, 2015-10-09 16:50:49.365000
unit.000007, step_1, 2015-10-09 16:50:28.296000, 2015-10-09 16:50:36.414000, 2015-10-09 16:50:36.760000, 2015-10-09 16:50:37.113000, 2015-10-09 16:50:47.822000, 2015-10-09 16:50:49.455000
unit.000008, step_1, 2015-10-09 16:50:28.306000, 2015-10-09 16:50:36.331000, 2015-10-09 16:50:36.710000, 2015-10-09 16:50:36.899000, 2015-10-09 16:50:47.804000, 2015-10-09 16:50:49.363000
unit.000009, step_1, 2015-10-09 16:50:28.307000, 2015-10-09 16:50:36.334000, 2015-10-09 16:50:36.720000, 2015-10-09 16:50:36.960000, 2015-10-09 16:50:47.818000, 2015-10-09 16:50:49.438000
unit.000010, step_1, 2015-10-09 16:50:28.312000, 2015-10-09 16:50:36.598000, 2015-10-09 16:50:36.995000, 2015-10-09 16:50:37.774000, 2015-10-09 16:50:48.229000, 2015-10-09 16:50:49.485000
unit.000011, step_1, 2015-10-09 16:50:28.313000, 2015-10-09 16:50:36.682000, 2015-10-09 16:50:37.013000, 2015-10-09 16:50:38.034000, 2015-10-09 16:50:49.144000, 2015-10-09 16:50:50.534000
unit.000012, step_1, 2015-10-09 16:50:28.336000, 2015-10-09 16:50:35.788000, 2015-10-09 16:50:36.151000, 2015-10-09 16:50:36.171000, 2015-10-09 16:50:45.932000, 2015-10-09 16:50:47.136000
unit.000013, step_1, 2015-10-09 16:50:28.347000, 2015-10-09 16:50:36.513000, 2015-10-09 16:50:36.787000, 2015-10-09 16:50:37.419000, 2015-10-09 16:50:47.187000, 2015-10-09 16:50:48.314000
