uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445876997.4, 1445879008.13, 1445876997.4, 1445879013.22, 1445879204.41, 1445879206.2
unit.000001, step_1, 1445876997.4, 1445878295.66, 1445876997.4, 1445878300.62, 1445878493.25, 1445878494.56
unit.000002, step_1, 1445876997.41, 1445878399.34, 1445876997.41, 1445878404.43, 1445878597.27, 1445878598.81
unit.000003, step_1, 1445876997.41, 1445878434.36, 1445876997.41, 1445878439.06, 1445878630.97, 1445878632.6
unit.000004, step_1, 1445876997.42, 1445879054.84, 1445876997.42, 1445879060.2, 1445879252.91, 1445879254.0
unit.000005, step_1, 1445876997.42, 1445879068.87, 1445876997.42, 1445879073.67, 1445879266.16, 1445879268.34
unit.000006, step_1, 1445876997.44, 1445879081.04, 1445876997.44, 1445879086.55, 1445879278.35, 1445879279.59
unit.000007, step_1, 1445876997.44, 1445879090.1, 1445876997.44, 1445879094.83, 1445879288.73, 1445879290.33
unit.000008, step_1, 1445876997.45, 1445879103.53, 1445876997.45, 1445879108.6, 1445879299.57, 1445879300.78
unit.000009, step_1, 1445876997.45, 1445878746.29, 1445876997.45, 1445878751.73, 1445878944.76, 1445878946.64
unit.000010, step_1, 1445876997.45, 1445878804.34, 1445876997.45, 1445878809.63, 1445879003.85, 1445879005.62
unit.000011, step_1, 1445876997.45, 1445878871.04, 1445876997.45, 1445878876.24, 1445879067.74, 1445879068.96
unit.000012, step_1, 1445876997.47, 1445878918.59, 1445876997.47, 1445878924.6, 1445879119.94, 1445879121.61
unit.000013, step_1, 1445876997.47, 1445879146.2, 1445876997.47, 1445879151.42, 1445879342.99, 1445879344.06
unit.000014, step_1, 1445876997.47, 1445879154.54, 1445876997.47, 1445879160.21, 1445879353.71, 1445879356.0
unit.000015, step_1, 1445876997.48, 1445879164.34, 1445876997.48, 1445879169.23, 1445879359.72, 1445879361.25
unit.000016, step_1, 1445876997.48, 1445878604.01, 1445876997.48, 1445878609.87, 1445878806.93, 1445878808.16
unit.000017, step_1, 1445876997.49, 1445878612.47, 1445876997.49, 1445878617.85, 1445878812.76, 1445878814.53
unit.000018, step_1, 1445876997.49, 1445878619.43, 1445876997.49, 1445878625.04, 1445878817.19, 1445878818.17
unit.000019, step_1, 1445876997.49, 1445878629.41, 1445876997.49, 1445878634.32, 1445878829.26, 1445878830.62
unit.000020, step_1, 1445876997.49, 1445878633.44, 1445876997.49, 1445878638.03, 1445878832.28, 1445878833.92
unit.000021, step_1, 1445876997.49, 1445877973.21, 1445876997.49, 1445877977.73, 1445878168.76, 1445878170.32
unit.000022, step_1, 1445876997.5, 1445877957.16, 1445876997.5, 1445877962.64, 1445878157.79, 1445878159.07
unit.000023, step_1, 1445876997.5, 1445878644.41, 1445876997.5, 1445878649.14, 1445878842.14, 1445878842.8
unit.000024, step_1, 1445876997.5, 1445877948.79, 1445876997.5, 1445877953.92, 1445878147.83, 1445878149.15
unit.000025, step_1, 1445876997.5, 1445878699.48, 1445876997.5, 1445878704.83, 1445878896.85, 1445878897.59
unit.000026, step_1, 1445876997.5, 1445878685.09, 1445876997.5, 1445878690.52, 1445878881.67, 1445878882.33
unit.000027, step_1, 1445876997.5, 1445878679.18, 1445876997.5, 1445878683.99, 1445878876.64, 1445878878.42
unit.000028, step_1, 1445876997.51, 1445878640.4, 1445876997.51, 1445878645.34, 1445878840.58, 1445878842.22
unit.000029, step_1, 1445876997.51, 1445878734.1, 1445876997.51, 1445878738.88, 1445878929.63, 1445878931.4
unit.000030, step_1, 1445876997.51, 1445878736.28, 1445876997.51, 1445878741.46, 1445878932.35, 1445878933.71
unit.000031, step_1, 1445876997.51, 1445878744.76, 1445876997.51, 1445878750.12, 1445878940.8, 1445878942.83
unit.000032, step_1, 1445876997.51, 1445878729.87, 1445876997.51, 1445878735.1, 1445878929.13, 1445878931.35
unit.000033, step_1, 1445876997.51, 1445878712.86, 1445876997.51, 1445878717.75, 1445878911.23, 1445878912.08
unit.000034, step_1, 1445876997.52, 1445878703.89, 1445876997.52, 1445878709.46, 1445878902.48, 1445878904.51
unit.000035, step_1, 1445876997.52, 1445878758.73, 1445876997.52, 1445878764.24, 1445878955.38, 1445878956.86
unit.000036, step_1, 1445876997.53, 1445878769.47, 1445876997.53, 1445878774.35, 1445878968.85, 1445878970.24
unit.000037, step_1, 1445876997.53, 1445878778.62, 1445876997.53, 1445878783.83, 1445878981.55, 1445878982.77
unit.000038, step_1, 1445876997.53, 1445877161.48, 1445876997.53, 1445877166.6, 1445877359.36, 1445877360.39
unit.000039, step_1, 1445876997.53, 1445877874.46, 1445876997.53, 1445877879.53, 1445878071.97, 1445878073.28
unit.000040, step_1, 1445876997.53, 1445877866.37, 1445876997.53, 1445877871.4, 1445878064.16, 1445878066.01
unit.000041, step_1, 1445876997.54, 1445877842.17, 1445876997.54, 1445877846.78, 1445878040.46, 1445878041.76
unit.000042, step_1, 1445876997.54, 1445877829.77, 1445876997.54, 1445877834.35, 1445878027.07, 1445878028.17
unit.000043, step_1, 1445876997.54, 1445877932.32, 1445876997.54, 1445877937.05, 1445878130.99, 1445878132.26
unit.000044, step_1, 1445876997.54, 1445877837.86, 1445876997.54, 1445877843.47, 1445878036.84, 1445878038.31
unit.000045, step_1, 1445876997.54, 1445878591.51, 1445876997.54, 1445878596.82, 1445878796.36, 1445878797.31
unit.000046, step_1, 1445876997.54, 1445877886.87, 1445876997.54, 1445877891.35, 1445878082.84, 1445878085.4
unit.000047, step_1, 1445876997.54, 1445877858.38, 1445876997.54, 1445877863.68, 1445878055.77, 1445878057.91
unit.000048, step_1, 1445876997.55, 1445877842.41, 1445876997.55, 1445877846.97, 1445878040.57, 1445878041.94
unit.000049, step_1, 1445876997.55, 1445878648.12, 1445876997.55, 1445878652.98, 1445878847.07, 1445878848.52
unit.000050, step_1, 1445876997.55, 1445877936.05, 1445876997.55, 1445877941.13, 1445878131.83, 1445878133.53
unit.000051, step_1, 1445876997.55, 1445877776.59, 1445876997.55, 1445877781.21, 1445877972.53, 1445877973.32
unit.000052, step_1, 1445876997.55, 1445877825.9, 1445876997.55, 1445877830.74, 1445878025.46, 1445878026.86
unit.000053, step_1, 1445876997.55, 1445877504.09, 1445876997.55, 1445877508.86, 1445877701.5, 1445877702.58
unit.000054, step_1, 1445876997.56, 1445877878.44, 1445876997.56, 1445877883.53, 1445878077.02, 1445878078.26
unit.000055, step_1, 1445876997.56, 1445877367.95, 1445876997.56, 1445877372.96, 1445877563.74, 1445877564.85
unit.000056, step_1, 1445876997.56, 1445877647.23, 1445876997.56, 1445877652.83, 1445877846.07, 1445877847.85
unit.000057, step_1, 1445876997.56, 1445877732.48, 1445876997.56, 1445877737.16, 1445877932.29, 1445877934.22
unit.000058, step_1, 1445876997.56, 1445877477.6, 1445876997.56, 1445877482.41, 1445877674.13, 1445877675.86
unit.000059, step_1, 1445876997.56, 1445877411.7, 1445876997.56, 1445877416.63, 1445877607.34, 1445877609.39
unit.000060, step_1, 1445876997.57, 1445879046.31, 1445876997.57, 1445879051.73, 1445879247.99, 1445879249.26
unit.000061, step_1, 1445876997.57, 1445878939.76, 1445876997.57, 1445878944.76, 1445879136.43, 1445879137.89
unit.000062, step_1, 1445876997.57, 1445879112.1, 1445876997.57, 1445879117.61, 1445879312.3, 1445879313.61
unit.000063, step_1, 1445876997.57, 1445877525.38, 1445876997.57, 1445877530.43, 1445877722.82, 1445877724.35
unit.000064, step_1, 1445876997.57, 1445877981.13, 1445876997.57, 1445877985.69, 1445878177.21, 1445878178.33
unit.000065, step_1, 1445876997.58, 1445878513.88, 1445876997.58, 1445878518.49, 1445878712.26, 1445878713.66
unit.000066, step_1, 1445876997.58, 1445878951.68, 1445876997.58, 1445878957.23, 1445879151.41, 1445879152.49
unit.000067, step_1, 1445876997.59, 1445878995.16, 1445876997.59, 1445879000.64, 1445879191.45, 1445879193.32
unit.000068, step_1, 1445876997.59, 1445879159.14, 1445876997.59, 1445879165.18, 1445879356.12, 1445879357.27
unit.000069, step_1, 1445876997.59, 1445879020.98, 1445876997.59, 1445879026.71, 1445879221.09, 1445879223.11
unit.000070, step_1, 1445876997.6, 1445879120.49, 1445876997.6, 1445879126.34, 1445879318.02, 1445879319.31
unit.000071, step_1, 1445876997.6, 1445879037.78, 1445876997.6, 1445879043.65, 1445879235.94, 1445879237.44
unit.000072, step_1, 1445876997.62, 1445877981.49, 1445876997.62, 1445877986.31, 1445878178.62, 1445878179.43
unit.000073, step_1, 1445876997.62, 1445879003.52, 1445876997.62, 1445879008.76, 1445879201.9, 1445879203.82
unit.000074, step_1, 1445876997.63, 1445878170.67, 1445876997.63, 1445878176.01, 1445878369.22, 1445878371.24
unit.000075, step_1, 1445876997.63, 1445878026.07, 1445876997.63, 1445878031.4, 1445878226.21, 1445878227.51
unit.000076, step_1, 1445876997.64, 1445878035.41, 1445876997.64, 1445878040.82, 1445878234.36, 1445878236.7
unit.000077, step_1, 1445876997.64, 1445878670.62, 1445876997.64, 1445878675.7, 1445878867.59, 1445878868.23
unit.000078, step_1, 1445876997.64, 1445878649.87, 1445876997.64, 1445878654.83, 1445878845.46, 1445878846.96
unit.000079, step_1, 1445876997.65, 1445878658.2, 1445876997.65, 1445878663.5, 1445878854.62, 1445878855.79
unit.000080, step_1, 1445876997.66, 1445878803.32, 1445876997.66, 1445878807.79, 1445879001.23, 1445879003.27
unit.000081, step_1, 1445876997.66, 1445878816.97, 1445876997.66, 1445878822.02, 1445879014.81, 1445879016.12
unit.000082, step_1, 1445876997.66, 1445878827.8, 1445876997.66, 1445878833.03, 1445879025.78, 1445879026.75
unit.000083, step_1, 1445876997.66, 1445878843.14, 1445876997.66, 1445878853.88, 1445879047.61, 1445879048.58
unit.000084, step_1, 1445876997.68, 1445878857.65, 1445876997.68, 1445878862.28, 1445879055.66, 1445879057.57
unit.000085, step_1, 1445876997.68, 1445878864.48, 1445876997.68, 1445878869.97, 1445879062.71, 1445879064.88
unit.000086, step_1, 1445876997.68, 1445878875.4, 1445876997.68, 1445878880.22, 1445879073.27, 1445879074.51
unit.000087, step_1, 1445876997.69, 1445878881.33, 1445876997.69, 1445878885.82, 1445879078.8, 1445879080.69
unit.000088, step_1, 1445876997.69, 1445877022.3, 1445876997.69, 1445877041.26, 1445877235.48, 1445877237.44
unit.000089, step_1, 1445876997.7, 1445877039.38, 1445876997.7, 1445877044.34, 1445877235.88, 1445877237.62
unit.000090, step_1, 1445876997.71, 1445877044.85, 1445876997.71, 1445877049.69, 1445877242.73, 1445877244.05
unit.000091, step_1, 1445876997.72, 1445877052.25, 1445876997.72, 1445877057.13, 1445877248.15, 1445877249.21
unit.000092, step_1, 1445876997.72, 1445877060.53, 1445876997.72, 1445877065.27, 1445877260.05, 1445877261.94
unit.000093, step_1, 1445876997.73, 1445877073.44, 1445876997.73, 1445877078.18, 1445877268.8, 1445877270.36
unit.000094, step_1, 1445876997.73, 1445877081.42, 1445876997.73, 1445877086.61, 1445877280.47, 1445877281.16
unit.000095, step_1, 1445876997.74, 1445877087.7, 1445876997.74, 1445877092.89, 1445877283.69, 1445877284.83
unit.000096, step_1, 1445876997.74, 1445877093.74, 1445876997.74, 1445877098.7, 1445877291.54, 1445877292.65
unit.000097, step_1, 1445876997.74, 1445877101.32, 1445876997.74, 1445877106.22, 1445877301.81, 1445877303.29
unit.000098, step_1, 1445876997.74, 1445877105.35, 1445876997.74, 1445877110.08, 1445877301.71, 1445877303.3
unit.000099, step_1, 1445876997.76, 1445877115.59, 1445876997.76, 1445877120.52, 1445877311.57, 1445877313.11
unit.000100, step_1, 1445876997.76, 1445877127.96, 1445876997.76, 1445877133.31, 1445877325.75, 1445877327.69
