uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-22 03:05:51.524000, 2015-09-22 03:05:52.411000, 2015-09-22 03:05:57.938000, 2015-09-22 03:05:57.950000, 2015-09-22 03:05:59.866000, 2015-09-22 03:06:00.121000
unit.000001, 1, sim, 2015-09-22 03:06:24.333000, 2015-09-22 03:07:11.835000, 2015-09-22 03:07:12.559000, 2015-09-22 03:22:43.982000, 2015-09-22 03:25:54.002000, 2015-09-22 03:25:56.335000
unit.000002, 1, sim, 2015-09-22 03:06:24.334000, 2015-09-22 03:07:21.999000, 2015-09-22 03:07:23.244000, 2015-09-22 03:29:01.639000, 2015-09-22 03:32:11.822000, 2015-09-22 03:32:14.868000
unit.000003, 1, sim, 2015-09-22 03:06:24.336000, 2015-09-22 03:07:09.296000, 2015-09-22 03:07:10.038000, 2015-09-22 03:22:38.357000, 2015-09-22 03:25:48.847000, 2015-09-22 03:25:51.534000
unit.000004, 1, sim, 2015-09-22 03:06:24.337000, 2015-09-22 03:07:06.763000, 2015-09-22 03:07:07.658000, 2015-09-22 03:22:34.247000, 2015-09-22 03:25:48.325000, 2015-09-22 03:25:48.825000
unit.000005, 1, sim, 2015-09-22 03:06:24.347000, 2015-09-22 03:06:32.693000, 2015-09-22 03:06:33.544000, 2015-09-22 03:06:33.561000, 2015-09-22 03:09:46.229000, 2015-09-22 03:09:47.684000
unit.000006, 1, sim, 2015-09-22 03:06:24.349000, 2015-09-22 03:07:21.307000, 2015-09-22 03:07:22.505000, 2015-09-22 03:28:59.906000, 2015-09-22 03:32:11.715000, 2015-09-22 03:32:14.104000
unit.000007, 1, sim, 2015-09-22 03:06:24.353000, 2015-09-22 03:07:21.573000, 2015-09-22 03:07:22.516000, 2015-09-22 03:29:00.323000, 2015-09-22 03:32:11.717000, 2015-09-22 03:32:14.471000
unit.000008, 1, sim, 2015-09-22 03:06:24.354000, 2015-09-22 03:06:36.293000, 2015-09-22 03:06:36.972000, 2015-09-22 03:06:37.002000, 2015-09-22 03:09:53.588000, 2015-09-22 03:09:56.473000
unit.000009, 1, sim, 2015-09-22 03:06:24.356000, 2015-09-22 03:06:37.195000, 2015-09-22 03:06:38.126000, 2015-09-22 03:06:38.139000, 2015-09-22 03:09:54.199000, 2015-09-22 03:09:56.824000
unit.000010, 1, sim, 2015-09-22 03:06:24.366000, 2015-09-22 03:07:10.613000, 2015-09-22 03:07:11.208000, 2015-09-22 03:22:39.612000, 2015-09-22 03:25:52.057000, 2015-09-22 03:25:53.944000
unit.000011, 1, sim, 2015-09-22 03:06:24.367000, 2015-09-22 03:07:18.407000, 2015-09-22 03:07:19.426000, 2015-09-22 03:25:54.224000, 2015-09-22 03:29:04.412000, 2015-09-22 03:29:07.482000
unit.000012, 1, sim, 2015-09-22 03:06:24.369000, 2015-09-22 03:07:24.612000, 2015-09-22 03:07:25.171000, 2015-09-22 03:29:04.848000, 2015-09-22 03:32:17.097000, 2015-09-22 03:32:19.403000
unit.000013, 1, sim, 2015-09-22 03:06:24.373000, 2015-09-22 03:06:36.469000, 2015-09-22 03:06:37.543000, 2015-09-22 03:06:37.553000, 2015-09-22 03:09:58.105000, 2015-09-22 03:09:59.799000
unit.000014, 1, sim, 2015-09-22 03:06:24.375000, 2015-09-22 03:07:19.369000, 2015-09-22 03:07:20.025000, 2015-09-22 03:26:00.193000, 2015-09-22 03:29:11.931000, 2015-09-22 03:29:13.274000
unit.000015, 1, sim, 2015-09-22 03:06:24.377000, 2015-09-22 03:07:05.529000, 2015-09-22 03:07:06.454000, 2015-09-22 03:19:32.457000, 2015-09-22 03:22:44.384000, 2015-09-22 03:22:45.324000
unit.000016, 1, sim, 2015-09-22 03:06:24.378000, 2015-09-22 03:07:05.705000, 2015-09-22 03:07:06.461000, 2015-09-22 03:19:32.967000, 2015-09-22 03:22:44.387000, 2015-09-22 03:22:45.326000
