iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-22 03:05:51.490745
None,pre_loop,None,wait_time,2015-09-22 03:05:52.005341
None,pre_loop,None,res_time,2015-09-22 03:06:00.425601
None,pre_loop,None,stop_time,2015-09-22 03:06:00.426537
1,sim,kernel_0,start_time,2015-09-22 03:06:00.428293
1,sim,kernel_0,wait_time,2015-09-22 03:07:25.842995
1,sim,kernel_0,res_time,2015-09-22 03:32:31.400423
1,sim,kernel_0,stop_time,2015-09-22 03:32:31.406553
1,sim,kernel_1,start_time,2015-09-22 03:32:31.406581
1,sim,kernel_1,wait_time,2015-09-22 03:33:56.790324
1,sim,kernel_1,res_time,2015-09-22 04:01:45.650860
1,sim,kernel_1,stop_time,2015-09-22 04:01:45.662353
1,sim,post,start_time,2015-09-22 04:01:45.662418
1,sim,post,stop_time,2015-09-22 04:01:45.781244
1,ana,kernel_0,start_time,2015-09-22 04:01:46.159539
1,ana,kernel_0,wait_time,2015-09-22 04:01:48.581023
1,ana,kernel_0,res_time,2015-09-22 04:32:38.224171
1,ana,kernel_0,stop_time,2015-09-22 04:32:38.226645
1,ana,kernel_1,start_time,2015-09-22 04:32:38.226673
1,ana,kernel_1,wait_time,2015-09-22 04:32:40.434328
1,ana,kernel_1,res_time,2015-09-22 04:35:12.129304
1,ana,kernel_1,stop_time,2015-09-22 04:35:12.133027
1,ana,post,start_time,2015-09-22 04:35:12.133204
1,ana,post,stop_time,2015-09-22 04:35:12.133509
