step,probe,timestamp

step_1,start_time,2016-02-28 21:39:00.158260
step_1,wait_time,2016-02-28 21:39:00.168862
step_1,res_time,2016-02-28 21:39:10.011845
step_1,stop_time,2016-02-28 21:39:10.012046
step_2,start_time,2016-02-28 21:39:10.012129
step_2,wait_time,2016-02-28 21:39:10.021128
step_2,res_time,2016-02-28 21:39:44.139024
step_2,stop_time,2016-02-28 21:39:44.139224
