iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-22 23:44:51.469934
None,pre_loop,None,wait_time,2015-09-22 23:44:51.953713
None,pre_loop,None,res_time,2015-09-22 23:45:01.325423
None,pre_loop,None,stop_time,2015-09-22 23:45:01.330034
1,sim,kernel_0,start_time,2015-09-22 23:45:01.332122
1,sim,kernel_0,wait_time,2015-09-22 23:45:08.666612
1,sim,kernel_0,res_time,2015-09-22 23:51:44.517536
1,sim,kernel_0,stop_time,2015-09-22 23:51:44.518466
1,sim,kernel_1,start_time,2015-09-22 23:51:44.518492
1,sim,kernel_1,wait_time,2015-09-22 23:51:50.131216
1,sim,kernel_1,res_time,2015-09-22 23:59:02.267546
1,sim,kernel_1,stop_time,2015-09-22 23:59:02.268292
1,sim,post,start_time,2015-09-22 23:59:02.268318
1,sim,post,stop_time,2015-09-22 23:59:02.275403
1,ana,kernel_0,start_time,2015-09-22 23:59:02.277643
1,ana,kernel_0,wait_time,2015-09-22 23:59:03.434903
1,ana,kernel_0,res_time,2015-09-23 00:01:31.494649
1,ana,kernel_0,stop_time,2015-09-23 00:01:31.495276
1,ana,kernel_1,start_time,2015-09-23 00:01:31.495302
1,ana,kernel_1,wait_time,2015-09-23 00:01:32.144692
1,ana,kernel_1,res_time,2015-09-23 00:01:47.115411
1,ana,kernel_1,stop_time,2015-09-23 00:01:47.117772
1,ana,post,start_time,2015-09-23 00:01:47.117799
1,ana,post,stop_time,2015-09-23 00:01:47.118052
