uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-24 02:13:18.219000, 2015-09-24 02:13:19.167000, 2015-09-24 02:13:24.725000, 2015-09-24 02:13:24.737000, 2015-09-24 02:13:25.593000, 2015-09-24 02:13:26.076000
unit.000001, 1, sim, 2015-09-24 02:13:29.709000, 2015-09-24 02:13:38.175000, 2015-09-24 02:13:38.871000, 2015-09-24 02:13:38.918000, 2015-09-24 02:16:56.244000, 2015-09-24 02:16:58.696000
unit.000002, 1, sim, 2015-09-24 02:13:29.710000, 2015-09-24 02:13:34.417000, 2015-09-24 02:13:35.909000, 2015-09-24 02:13:35.926000, 2015-09-24 02:16:48.811000, 2015-09-24 02:16:50.222000
unit.000003, 1, sim, 2015-09-24 02:13:29.712000, 2015-09-24 02:13:37.923000, 2015-09-24 02:13:38.859000, 2015-09-24 02:13:38.892000, 2015-09-24 02:16:56.038000, 2015-09-24 02:16:58.341000
unit.000004, 1, sim, 2015-09-24 02:13:29.714000, 2015-09-24 02:13:44.448000, 2015-09-24 02:13:45.170000, 2015-09-24 02:16:57.347000, 2015-09-24 02:20:09.829000, 2015-09-24 02:20:10.822000
unit.000005, 1, sim, 2015-09-24 02:13:29.715000, 2015-09-24 02:13:45.007000, 2015-09-24 02:13:45.747000, 2015-09-24 02:16:59.385000, 2015-09-24 02:20:12.771000, 2015-09-24 02:20:13.533000
unit.000006, 1, sim, 2015-09-24 02:13:29.717000, 2015-09-24 02:13:34.958000, 2015-09-24 02:13:35.904000, 2015-09-24 02:13:35.916000, 2015-09-24 02:16:49.122000, 2015-09-24 02:16:50.046000
unit.000007, 1, sim, 2015-09-24 02:13:29.719000, 2015-09-24 02:13:39.712000, 2015-09-24 02:13:41.029000, 2015-09-24 02:13:41.039000, 2015-09-24 02:17:00.214000, 2015-09-24 02:17:01.558000
unit.000008, 1, sim, 2015-09-24 02:13:29.720000, 2015-09-24 02:13:37.277000, 2015-09-24 02:13:38.137000, 2015-09-24 02:13:38.178000, 2015-09-24 02:16:57.217000, 2015-09-24 02:16:58.611000
unit.000009, 1, sim, 2015-09-24 02:13:29.722000, 2015-09-24 02:13:42.125000, 2015-09-24 02:13:42.808000, 2015-09-24 02:16:54.912000, 2015-09-24 02:20:06.233000, 2015-09-24 02:20:07.313000
unit.000010, 1, sim, 2015-09-24 02:13:29.723000, 2015-09-24 02:13:42.759000, 2015-09-24 02:13:43.392000, 2015-09-24 02:16:56.051000, 2015-09-24 02:20:06.737000, 2015-09-24 02:20:07.847000
unit.000011, 1, sim, 2015-09-24 02:13:29.725000, 2015-09-24 02:13:38.352000, 2015-09-24 02:13:39.569000, 2015-09-24 02:13:39.583000, 2015-09-24 02:16:56.878000, 2015-09-24 02:16:58.874000
unit.000012, 1, sim, 2015-09-24 02:13:29.726000, 2015-09-24 02:13:37.569000, 2015-09-24 02:13:38.842000, 2015-09-24 02:13:38.857000, 2015-09-24 02:16:58.746000, 2015-09-24 02:16:59.498000
unit.000013, 1, sim, 2015-09-24 02:13:29.728000, 2015-09-24 02:13:41.054000, 2015-09-24 02:13:41.640000, 2015-09-24 02:16:49.142000, 2015-09-24 02:19:59.866000, 2015-09-24 02:20:01.827000
unit.000014, 1, sim, 2015-09-24 02:13:29.730000, 2015-09-24 02:13:41.232000, 2015-09-24 02:13:42.201000, 2015-09-24 02:16:49.748000, 2015-09-24 02:20:00.073000, 2015-09-24 02:20:02.006000
unit.000015, 1, sim, 2015-09-24 02:13:29.731000, 2015-09-24 02:13:41.503000, 2015-09-24 02:13:42.212000, 2015-09-24 02:16:54.585000, 2015-09-24 02:20:05.817000, 2015-09-24 02:20:06.543000
unit.000016, 1, sim, 2015-09-24 02:13:29.733000, 2015-09-24 02:13:41.770000, 2015-09-24 02:13:42.793000, 2015-09-24 02:16:54.705000, 2015-09-24 02:20:05.403000, 2015-09-24 02:20:06.873000
unit.000017, 1, sim, 2015-09-24 02:13:29.734000, 2015-09-24 02:13:35.136000, 2015-09-24 02:13:35.914000, 2015-09-24 02:13:35.935000, 2015-09-24 02:16:49.015000, 2015-09-24 02:16:50.401000
unit.000018, 1, sim, 2015-09-24 02:13:29.736000, 2015-09-24 02:13:45.213000, 2015-09-24 02:13:45.754000, 2015-09-24 02:16:59.487000, 2015-09-24 02:20:12.052000, 2015-09-24 02:20:13.710000
unit.000019, 1, sim, 2015-09-24 02:13:29.737000, 2015-09-24 02:13:35.218000, 2015-09-24 02:13:35.918000, 2015-09-24 02:13:35.944000, 2015-09-24 02:16:52.957000, 2015-09-24 02:16:54.227000
unit.000020, 1, sim, 2015-09-24 02:13:29.739000, 2015-09-24 02:13:35.313000, 2015-09-24 02:13:36.629000, 2015-09-24 02:13:36.641000, 2015-09-24 02:16:49.738000, 2015-09-24 02:16:50.577000
unit.000021, 1, sim, 2015-09-24 02:13:29.741000, 2015-09-24 02:13:39.535000, 2015-09-24 02:13:40.329000, 2015-09-24 02:13:40.372000, 2015-09-24 02:17:00.001000, 2015-09-24 02:17:01.382000
unit.000022, 1, sim, 2015-09-24 02:13:29.742000, 2015-09-24 02:13:35.395000, 2015-09-24 02:13:36.636000, 2015-09-24 02:13:36.650000, 2015-09-24 02:16:49.231000, 2015-09-24 02:16:50.755000
unit.000023, 1, sim, 2015-09-24 02:13:29.749000, 2015-09-24 02:13:35.490000, 2015-09-24 02:13:36.641000, 2015-09-24 02:13:36.659000, 2015-09-24 02:16:49.018000, 2015-09-24 02:16:50.780000
