uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-26 00:39:33.008000, 2015-09-26 00:39:33.601000, 2015-09-26 00:39:39.216000, 2015-09-26 00:39:39.229000, 2015-09-26 00:39:40.561000, 2015-09-26 00:39:42.414000
unit.000001, 1, sim, 2015-09-26 00:39:43.027000, 2015-09-26 00:39:44.501000, 2015-09-26 00:39:45.232000, 2015-09-26 00:39:45.243000, 2015-09-26 00:42:56.640000, 2015-09-26 00:42:58.795000
unit.000002, 1, sim, 2015-09-26 00:39:43.028000, 2015-09-26 00:39:44.863000, 2015-09-26 00:39:45.809000, 2015-09-26 00:39:45.821000, 2015-09-26 00:42:58.641000, 2015-09-26 00:43:00.070000
unit.000003, 1, sim, 2015-09-26 00:39:43.035000, 2015-09-26 00:39:43.972000, 2015-09-26 00:39:44.655000, 2015-09-26 00:39:44.667000, 2015-09-26 00:42:56.237000, 2015-09-26 00:42:58.443000
unit.000004, 1, sim, 2015-09-26 00:39:43.036000, 2015-09-26 00:39:44.325000, 2015-09-26 00:39:45.230000, 2015-09-26 00:39:45.242000, 2015-09-26 00:42:56.237000, 2015-09-26 00:42:58.630000
unit.000005, 1, sim, 2015-09-26 00:39:43.041000, 2015-09-26 00:39:45.041000, 2015-09-26 00:39:45.811000, 2015-09-26 00:39:45.823000, 2015-09-26 00:42:58.641000, 2015-09-26 00:43:00.234000
unit.000006, 1, sim, 2015-09-26 00:39:43.043000, 2015-09-26 00:39:45.217000, 2015-09-26 00:39:45.813000, 2015-09-26 00:42:56.247000, 2015-09-26 00:46:06.694000, 2015-09-26 00:46:08.648000
unit.000007, 1, sim, 2015-09-26 00:39:43.050000, 2015-09-26 00:39:44.677000, 2015-09-26 00:39:45.233000, 2015-09-26 00:39:45.244000, 2015-09-26 00:42:56.236000, 2015-09-26 00:42:58.805000
unit.000008, 1, sim, 2015-09-26 00:39:43.054000, 2015-09-26 00:39:44.148000, 2015-09-26 00:39:44.657000, 2015-09-26 00:39:44.667000, 2015-09-26 00:42:56.640000, 2015-09-26 00:42:58.619000
unit.000009, 1, sim, 2015-09-26 00:39:43.057000, 2015-09-26 00:39:44.505000, 2015-09-26 00:39:45.812000, 2015-09-26 00:39:45.825000, 2015-09-26 00:42:58.239000, 2015-09-26 00:42:58.970000
unit.000010, 1, sim, 2015-09-26 00:39:43.059000, 2015-09-26 00:39:45.331000, 2015-09-26 00:39:46.534000, 2015-09-26 00:42:56.248000, 2015-09-26 00:46:08.692000, 2015-09-26 00:46:09.913000
unit.000011, 1, sim, 2015-09-26 00:39:43.061000, 2015-09-26 00:39:45.395000, 2015-09-26 00:39:46.535000, 2015-09-26 00:42:56.248000, 2015-09-26 00:46:07.294000, 2015-09-26 00:46:08.787000
unit.000012, 1, sim, 2015-09-26 00:39:43.063000, 2015-09-26 00:39:45.507000, 2015-09-26 00:39:46.538000, 2015-09-26 00:42:56.648000, 2015-09-26 00:46:09.091000, 2015-09-26 00:46:10.055000
unit.000013, 1, sim, 2015-09-26 00:39:43.065000, 2015-09-26 00:39:45.571000, 2015-09-26 00:39:46.540000, 2015-09-26 00:42:56.647000, 2015-09-26 00:46:08.293000, 2015-09-26 00:46:10.089000
unit.000014, 1, sim, 2015-09-26 00:39:43.068000, 2015-09-26 00:39:45.683000, 2015-09-26 00:39:46.545000, 2015-09-26 00:42:58.650000, 2015-09-26 00:46:09.102000, 2015-09-26 00:46:10.231000
unit.000015, 1, sim, 2015-09-26 00:39:43.070000, 2015-09-26 00:39:45.747000, 2015-09-26 00:39:46.545000, 2015-09-26 00:42:58.248000, 2015-09-26 00:46:12.407000, 2015-09-26 00:46:13.673000
unit.000016, 1, sim, 2015-09-26 00:39:43.072000, 2015-09-26 00:39:45.859000, 2015-09-26 00:39:46.548000, 2015-09-26 00:42:58.651000, 2015-09-26 00:46:09.299000, 2015-09-26 00:46:10.265000
unit.000017, 1, sim, 2015-09-26 00:46:15.335000, 2015-09-26 00:46:18.202000, 2015-09-26 00:46:18.921000, 2015-09-26 00:49:54.513000, 2015-09-26 00:53:26.578000, 2015-09-26 00:53:28.375000
unit.000018, 1, sim, 2015-09-26 00:46:15.340000, 2015-09-26 00:46:17.322000, 2015-09-26 00:46:18.188000, 2015-09-26 00:46:18.203000, 2015-09-26 00:49:51.699000, 2015-09-26 00:49:54.015000
unit.000019, 1, sim, 2015-09-26 00:46:15.342000, 2015-09-26 00:46:17.887000, 2015-09-26 00:46:18.913000, 2015-09-26 00:49:51.805000, 2015-09-26 00:53:25.078000, 2015-09-26 00:53:26.023000
unit.000020, 1, sim, 2015-09-26 00:46:15.351000, 2015-09-26 00:46:17.008000, 2015-09-26 00:46:18.182000, 2015-09-26 00:46:18.196000, 2015-09-26 00:49:51.588000, 2015-09-26 00:49:53.839000
unit.000021, 1, sim, 2015-09-26 00:46:15.356000, 2015-09-26 00:46:17.184000, 2015-09-26 00:46:18.187000, 2015-09-26 00:46:18.202000, 2015-09-26 00:49:54.505000, 2015-09-26 00:49:55.327000
unit.000022, 1, sim, 2015-09-26 00:46:15.357000, 2015-09-26 00:46:17.673000, 2015-09-26 00:46:18.909000, 2015-09-26 00:49:51.597000, 2015-09-26 00:53:24.185000, 2015-09-26 00:53:25.835000
unit.000023, 1, sim, 2015-09-26 00:46:15.359000, 2015-09-26 00:46:17.712000, 2015-09-26 00:46:18.911000, 2015-09-26 00:49:51.700000, 2015-09-26 00:53:24.471000, 2015-09-26 00:53:25.846000
unit.000024, 1, sim, 2015-09-26 00:46:15.370000, 2015-09-26 00:46:16.832000, 2015-09-26 00:46:17.465000, 2015-09-26 00:46:17.476000, 2015-09-26 00:49:54.306000, 2015-09-26 00:49:55.280000
