uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-26 00:53:38.604000, 2015-09-26 00:53:39.391000, 2015-09-26 00:53:49.184000, 2015-09-26 00:53:49.197000, 2015-09-26 00:53:51.162000, 2015-09-26 00:53:52.631000
unit.000001, 1, sim, 2015-09-26 00:54:08.442000, 2015-09-26 00:55:10.124000, 2015-09-26 00:55:11.416000, 2015-09-26 04:12:24.208000, 2015-09-26 04:15:36.355000, 2015-09-26 04:15:38.121000
unit.000002, 1, sim, 2015-09-26 00:54:08.443000, 2015-09-26 00:55:09.250000, 2015-09-26 00:55:09.966000, 2015-09-26 04:09:15.797000, 2015-09-26 04:12:26.649000, 2015-09-26 04:12:28.651000
unit.000003, 1, sim, 2015-09-26 00:54:08.445000, 2015-09-26 00:54:37.190000, 2015-09-26 00:54:37.982000, 2015-09-26 02:04:31.305000, 2015-09-26 02:07:43.657000, 2015-09-26 02:07:44.467000
unit.000004, 1, sim, 2015-09-26 00:54:08.446000, 2015-09-26 00:54:56.294000, 2015-09-26 00:54:57.162000, 2015-09-26 03:18:17.473000, 2015-09-26 03:21:28.714000, 2015-09-26 03:21:30.103000
unit.000005, 1, sim, 2015-09-26 00:54:08.448000, 2015-09-26 00:54:37.730000, 2015-09-26 00:54:38.566000, 2015-09-26 02:04:40.919000, 2015-09-26 02:07:51.467000, 2015-09-26 02:07:52.475000
unit.000006, 1, sim, 2015-09-26 00:54:08.450000, 2015-09-26 00:54:36.649000, 2015-09-26 00:54:37.394000, 2015-09-26 02:01:23.855000, 2015-09-26 02:04:39.107000, 2015-09-26 02:04:40.944000
unit.000007, 1, sim, 2015-09-26 00:54:08.451000, 2015-09-26 00:54:37.906000, 2015-09-26 00:54:38.571000, 2015-09-26 02:07:41.675000, 2015-09-26 02:10:53.620000, 2015-09-26 02:10:55.133000
unit.000008, 1, sim, 2015-09-26 00:54:08.453000, 2015-09-26 00:54:39.124000, 2015-09-26 00:54:39.902000, 2015-09-26 02:11:03.440000, 2015-09-26 02:14:13.984000, 2015-09-26 02:14:15.238000
unit.000009, 1, sim, 2015-09-26 00:54:08.454000, 2015-09-26 00:54:38.763000, 2015-09-26 00:54:39.896000, 2015-09-26 02:10:53.628000, 2015-09-26 02:14:04.266000, 2015-09-26 02:14:05.797000
unit.000010, 1, sim, 2015-09-26 00:54:08.456000, 2015-09-26 00:54:38.947000, 2015-09-26 00:54:39.899000, 2015-09-26 02:10:58.626000, 2015-09-26 02:14:08.970000, 2015-09-26 02:14:10.333000
unit.000011, 1, sim, 2015-09-26 00:54:08.458000, 2015-09-26 00:54:39.306000, 2015-09-26 00:54:40.624000, 2015-09-26 02:11:14.343000, 2015-09-26 02:14:25.193000, 2015-09-26 02:14:26.720000
unit.000012, 1, sim, 2015-09-26 00:54:08.459000, 2015-09-26 00:54:58.818000, 2015-09-26 00:54:59.520000, 2015-09-26 03:30:40.756000, 2015-09-26 03:33:51.298000, 2015-09-26 03:33:53.361000
unit.000013, 1, sim, 2015-09-26 00:54:08.461000, 2015-09-26 00:54:39.528000, 2015-09-26 00:54:40.630000, 2015-09-26 02:14:04.275000, 2015-09-26 02:17:17.332000, 2015-09-26 02:17:19.371000
unit.000014, 1, sim, 2015-09-26 00:54:08.463000, 2015-09-26 00:54:40.119000, 2015-09-26 00:54:41.361000, 2015-09-26 02:14:25.202000, 2015-09-26 02:17:35.550000, 2015-09-26 02:17:37.436000
unit.000015, 1, sim, 2015-09-26 00:54:08.464000, 2015-09-26 00:54:48.634000, 2015-09-26 00:54:49.213000, 2015-09-26 02:49:26.441000, 2015-09-26 02:52:38.083000, 2015-09-26 02:52:39.596000
unit.000016, 1, sim, 2015-09-26 00:54:08.466000, 2015-09-26 00:54:39.708000, 2015-09-26 00:54:40.633000, 2015-09-26 02:14:08.980000, 2015-09-26 02:17:24.235000, 2015-09-26 02:17:26.087000
unit.000017, 1, sim, 2015-09-26 00:54:08.467000, 2015-09-26 00:54:39.942000, 2015-09-26 00:54:40.637000, 2015-09-26 02:14:13.993000, 2015-09-26 02:17:27.146000, 2015-09-26 02:17:28.463000
unit.000018, 1, sim, 2015-09-26 00:54:08.469000, 2015-09-26 00:54:52.431000, 2015-09-26 00:54:53.182000, 2015-09-26 03:05:24.534000, 2015-09-26 03:08:34.978000, 2015-09-26 03:08:36.595000
unit.000019, 1, sim, 2015-09-26 00:54:08.471000, 2015-09-26 00:54:42.532000, 2015-09-26 00:54:43.620000, 2015-09-26 02:24:00.882000, 2015-09-26 02:27:11.230000, 2015-09-26 02:27:12.863000
unit.000020, 1, sim, 2015-09-26 00:54:08.472000, 2015-09-26 00:54:55.053000, 2015-09-26 00:54:55.988000, 2015-09-26 03:14:51.599000, 2015-09-26 03:18:02.242000, 2015-09-26 03:18:02.903000
unit.000021, 1, sim, 2015-09-26 00:54:08.474000, 2015-09-26 00:54:56.114000, 2015-09-26 00:54:57.158000, 2015-09-26 03:18:12.666000, 2015-09-26 03:21:23.313000, 2015-09-26 03:21:25.392000
unit.000022, 1, sim, 2015-09-26 00:54:08.475000, 2015-09-26 00:54:57.297000, 2015-09-26 00:54:58.344000, 2015-09-26 03:24:23.160000, 2015-09-26 03:27:35.103000, 2015-09-26 03:27:36.398000
unit.000023, 1, sim, 2015-09-26 00:54:08.477000, 2015-09-26 00:54:41.545000, 2015-09-26 00:54:42.884000, 2015-09-26 02:20:38.718000, 2015-09-26 02:23:51.673000, 2015-09-26 02:23:53.150000
unit.000024, 1, sim, 2015-09-26 00:54:08.478000, 2015-09-26 00:54:59.183000, 2015-09-26 00:55:00.289000, 2015-09-26 03:31:00.983000, 2015-09-26 03:34:12.023000, 2015-09-26 03:34:13.995000
unit.000025, 1, sim, 2015-09-26 00:54:08.480000, 2015-09-26 00:54:27.171000, 2015-09-26 00:54:27.980000, 2015-09-26 01:23:02.147000, 2015-09-26 01:26:14.294000, 2015-09-26 01:26:15.794000
unit.000026, 1, sim, 2015-09-26 00:54:08.482000, 2015-09-26 00:54:42.158000, 2015-09-26 00:54:42.895000, 2015-09-26 02:23:46.864000, 2015-09-26 02:27:00.619000, 2015-09-26 02:27:02.514000
unit.000027, 1, sim, 2015-09-26 00:54:08.483000, 2015-09-26 00:55:02.261000, 2015-09-26 00:55:03.503000, 2015-09-26 03:40:46.493000, 2015-09-26 03:43:57.827000, 2015-09-26 03:43:59.467000
unit.000028, 1, sim, 2015-09-26 00:54:08.485000, 2015-09-26 00:54:45.791000, 2015-09-26 00:54:46.853000, 2015-09-26 02:36:45.713000, 2015-09-26 02:39:57.860000, 2015-09-26 02:39:59.651000
unit.000029, 1, sim, 2015-09-26 00:54:08.486000, 2015-09-26 00:54:52.621000, 2015-09-26 00:54:53.185000, 2015-09-26 03:05:27.332000, 2015-09-26 03:08:43.391000, 2015-09-26 03:08:44.832000
unit.000030, 1, sim, 2015-09-26 00:54:08.488000, 2015-09-26 00:54:58.461000, 2015-09-26 00:54:59.514000, 2015-09-26 03:27:50.737000, 2015-09-26 03:31:00.973000, 2015-09-26 03:31:02.633000
unit.000031, 1, sim, 2015-09-26 00:54:08.489000, 2015-09-26 00:55:03.885000, 2015-09-26 00:55:04.679000, 2015-09-26 03:47:03.971000, 2015-09-26 03:50:14.621000, 2015-09-26 03:50:16.052000
unit.000032, 1, sim, 2015-09-26 00:54:08.491000, 2015-09-26 00:54:20.225000, 2015-09-26 00:54:20.907000, 2015-09-26 00:54:20.918000, 2015-09-26 00:57:31.972000, 2015-09-26 00:57:33.902000
unit.000033, 1, sim, 2015-09-26 00:54:08.493000, 2015-09-26 00:54:43.436000, 2015-09-26 00:54:44.353000, 2015-09-26 02:27:11.239000, 2015-09-26 02:30:23.287000, 2015-09-26 02:30:25.187000
unit.000034, 1, sim, 2015-09-26 00:54:08.495000, 2015-09-26 00:54:43.632000, 2015-09-26 00:54:44.356000, 2015-09-26 02:30:02.181000, 2015-09-26 02:33:15.933000, 2015-09-26 02:33:18.047000
unit.000035, 1, sim, 2015-09-26 00:54:08.496000, 2015-09-26 00:54:43.990000, 2015-09-26 00:54:45.081000, 2015-09-26 02:30:15.399000, 2015-09-26 02:33:26.151000, 2015-09-26 02:33:28.241000
unit.000036, 1, sim, 2015-09-26 00:54:08.498000, 2015-09-26 00:54:24.194000, 2015-09-26 00:54:25.036000, 2015-09-26 01:10:19.414000, 2015-09-26 01:13:29.764000, 2015-09-26 01:13:31.187000
unit.000037, 1, sim, 2015-09-26 00:54:08.503000, 2015-09-26 00:54:44.351000, 2015-09-26 00:54:45.090000, 2015-09-26 02:33:18.834000, 2015-09-26 02:36:29.285000, 2015-09-26 02:36:31.208000
unit.000038, 1, sim, 2015-09-26 00:54:08.511000, 2015-09-26 00:54:44.531000, 2015-09-26 00:54:45.675000, 2015-09-26 02:33:21.339000, 2015-09-26 02:36:32.082000, 2015-09-26 02:36:33.653000
unit.000039, 1, sim, 2015-09-26 00:54:08.512000, 2015-09-26 00:54:44.841000, 2015-09-26 00:54:45.677000, 2015-09-26 02:33:28.346000, 2015-09-26 02:36:39.913000, 2015-09-26 02:36:41.474000
unit.000040, 1, sim, 2015-09-26 00:54:08.514000, 2015-09-26 00:54:45.230000, 2015-09-26 00:54:46.265000, 2015-09-26 02:36:29.409000, 2015-09-26 02:39:40.736000, 2015-09-26 02:39:42.586000
unit.000041, 1, sim, 2015-09-26 00:54:08.515000, 2015-09-26 00:54:45.408000, 2015-09-26 00:54:46.267000, 2015-09-26 02:36:32.092000, 2015-09-26 02:39:43.239000, 2015-09-26 02:39:45.043000
unit.000042, 1, sim, 2015-09-26 00:54:08.517000, 2015-09-26 00:54:29.988000, 2015-09-26 00:54:31.352000, 2015-09-26 01:32:47.337000, 2015-09-26 01:35:58.485000, 2015-09-26 01:35:59.997000
unit.000043, 1, sim, 2015-09-26 00:54:08.522000, 2015-09-26 00:54:46.330000, 2015-09-26 00:54:46.863000, 2015-09-26 02:39:52.161000, 2015-09-26 02:43:03.229000, 2015-09-26 02:43:04.005000
unit.000044, 1, sim, 2015-09-26 00:54:08.530000, 2015-09-26 00:54:46.507000, 2015-09-26 00:54:47.444000, 2015-09-26 02:39:57.870000, 2015-09-26 02:43:09.916000, 2015-09-26 02:43:12.043000
unit.000045, 1, sim, 2015-09-26 00:54:08.532000, 2015-09-26 00:54:46.864000, 2015-09-26 00:54:47.449000, 2015-09-26 02:42:55.299000, 2015-09-26 02:46:07.946000, 2015-09-26 02:46:09.227000
