uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-21 23:18:42.518000, 2015-09-21 23:18:43.263000, 2015-09-21 23:18:54.992000, 2015-09-21 23:18:55.003000, 2015-09-21 23:18:55.959000, 2015-09-21 23:18:56.430000
unit.000001, 1, sim, 2015-09-21 23:19:19.889000, 2015-09-21 23:20:06.541000, 2015-09-21 23:20:07.284000, 2015-09-22 00:20:30.753000, 2015-09-22 00:23:43.177000, 2015-09-22 00:23:44.523000
unit.000002, 1, sim, 2015-09-21 23:19:19.890000, 2015-09-21 23:20:09.515000, 2015-09-21 23:20:10.277000, 2015-09-22 00:26:48.781000, 2015-09-22 00:29:59.386000, 2015-09-22 00:30:01.249000
unit.000003, 1, sim, 2015-09-21 23:19:19.892000, 2015-09-21 23:20:23.191000, 2015-09-21 23:20:23.944000, 2015-09-22 00:52:17.048000, 2015-09-22 00:55:28.562000, 2015-09-22 00:55:30.352000
unit.000004, 1, sim, 2015-09-21 23:19:19.893000, 2015-09-21 23:20:09.869000, 2015-09-21 23:20:10.875000, 2015-09-22 00:26:53.504000, 2015-09-22 00:30:04.811000, 2015-09-22 00:30:06.528000
unit.000005, 1, sim, 2015-09-21 23:19:19.903000, 2015-09-21 23:20:00.356000, 2015-09-21 23:20:01.249000, 2015-09-22 00:10:47.946000, 2015-09-22 00:13:59.960000, 2015-09-22 00:14:02.087000
unit.000006, 1, sim, 2015-09-21 23:19:19.905000, 2015-09-21 23:20:02.225000, 2015-09-21 23:20:03.058000, 2015-09-22 00:14:00.072000, 2015-09-22 00:17:10.470000, 2015-09-22 00:17:12.045000
unit.000007, 1, sim, 2015-09-21 23:19:19.906000, 2015-09-21 23:20:00.718000, 2015-09-21 23:20:01.847000, 2015-09-22 00:10:52.268000, 2015-09-22 00:14:04.586000, 2015-09-22 00:14:05.888000
unit.000008, 1, sim, 2015-09-21 23:19:19.911000, 2015-09-21 23:20:02.401000, 2015-09-21 23:20:03.065000, 2015-09-22 00:14:02.883000, 2015-09-22 00:17:13.491000, 2015-09-22 00:17:14.582000
unit.000009, 1, sim, 2015-09-21 23:19:19.912000, 2015-09-21 23:20:10.863000, 2015-09-21 23:20:11.491000, 2015-09-22 00:29:54.378000, 2015-09-22 00:33:05.089000, 2015-09-22 00:33:07.372000
unit.000010, 1, sim, 2015-09-21 23:19:19.921000, 2015-09-21 23:19:32.886000, 2015-09-21 23:19:33.736000, 2015-09-21 23:19:33.747000, 2015-09-21 23:22:45.298000, 2015-09-21 23:22:46.278000
unit.000011, 1, sim, 2015-09-21 23:19:19.922000, 2015-09-21 23:20:11.206000, 2015-09-21 23:20:12.081000, 2015-09-22 00:29:59.498000, 2015-09-22 00:33:10.614000, 2015-09-22 00:33:12.167000
