uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-22 23:26:49.895000, 2015-09-22 23:26:51.260000, 2015-09-22 23:27:02.637000, 2015-09-22 23:27:02.650000, 2015-09-22 23:27:03.452000, 2015-09-22 23:27:04.419000
unit.000001, 1, sim, 2015-09-22 23:27:05.516000, 2015-09-22 23:27:07.146000, 2015-09-22 23:27:07.709000, 2015-09-22 23:27:07.729000, 2015-09-22 23:30:19.075000, 2015-09-22 23:30:20.499000
unit.000002, 1, sim, 2015-09-22 23:27:05.522000, 2015-09-22 23:27:06.513000, 2015-09-22 23:27:08.435000, 2015-09-22 23:27:08.451000, 2015-09-22 23:30:19.278000, 2015-09-22 23:30:20.675000
unit.000003, 1, sim, 2015-09-22 23:27:05.523000, 2015-09-22 23:27:07.498000, 2015-09-22 23:27:08.439000, 2015-09-22 23:27:08.460000, 2015-09-22 23:30:19.381000, 2015-09-22 23:30:20.696000
unit.000004, 1, sim, 2015-09-22 23:27:05.535000, 2015-09-22 23:27:06.970000, 2015-09-22 23:27:07.706000, 2015-09-22 23:27:07.721000, 2015-09-22 23:30:19.072000, 2015-09-22 23:30:20.322000
unit.000005, 1, sim, 2015-09-22 23:27:05.537000, 2015-09-22 23:27:07.323000, 2015-09-22 23:27:08.430000, 2015-09-22 23:27:08.442000, 2015-09-22 23:30:18.769000, 2015-09-22 23:30:20.519000
unit.000006, 1, sim, 2015-09-22 23:27:05.540000, 2015-09-22 23:27:07.625000, 2015-09-22 23:27:08.443000, 2015-09-22 23:30:18.269000, 2015-09-22 23:33:28.491000, 2015-09-22 23:33:30.476000
unit.000007, 1, sim, 2015-09-22 23:27:05.545000, 2015-09-22 23:27:07.677000, 2015-09-22 23:27:08.447000, 2015-09-22 23:30:18.573000, 2015-09-22 23:33:31.099000, 2015-09-22 23:33:32.656000
unit.000008, 1, sim, 2015-09-22 23:27:05.548000, 2015-09-22 23:27:07.802000, 2015-09-22 23:27:09.159000, 2015-09-22 23:30:18.777000, 2015-09-22 23:33:31.101000, 2015-09-22 23:33:32.832000
unit.000009, 1, sim, 2015-09-22 23:27:05.555000, 2015-09-22 23:27:07.870000, 2015-09-22 23:27:09.163000, 2015-09-22 23:30:18.785000, 2015-09-22 23:33:31.303000, 2015-09-22 23:33:32.833000
unit.000010, 1, sim, 2015-09-22 23:27:05.556000, 2015-09-22 23:27:07.980000, 2015-09-22 23:27:09.167000, 2015-09-22 23:30:19.083000, 2015-09-22 23:33:30.897000, 2015-09-22 23:33:33.008000
unit.000011, 1, sim, 2015-09-22 23:27:05.558000, 2015-09-22 23:27:08.051000, 2015-09-22 23:27:09.171000, 2015-09-22 23:30:19.091000, 2015-09-22 23:33:34.011000, 2015-09-22 23:33:35.363000
unit.000012, 1, sim, 2015-09-22 23:27:05.563000, 2015-09-22 23:27:06.524000, 2015-09-22 23:27:07.126000, 2015-09-22 23:27:07.142000, 2015-09-22 23:30:18.563000, 2015-09-22 23:30:19.944000
unit.000013, 1, sim, 2015-09-22 23:27:05.564000, 2015-09-22 23:27:06.705000, 2015-09-22 23:27:07.701000, 2015-09-22 23:27:07.712000, 2015-09-22 23:30:18.766000, 2015-09-22 23:30:20.121000
unit.000014, 1, sim, 2015-09-22 23:27:05.568000, 2015-09-22 23:27:06.348000, 2015-09-22 23:27:07.121000, 2015-09-22 23:27:07.133000, 2015-09-22 23:30:18.260000, 2015-09-22 23:30:19.762000
unit.000015, 1, sim, 2015-09-22 23:27:05.570000, 2015-09-22 23:27:08.156000, 2015-09-22 23:27:09.174000, 2015-09-22 23:30:19.287000, 2015-09-22 23:33:31.304000, 2015-09-22 23:33:33.009000
unit.000016, 1, sim, 2015-09-22 23:27:05.572000, 2015-09-22 23:27:08.238000, 2015-09-22 23:27:09.178000, 2015-09-22 23:30:19.390000, 2015-09-22 23:33:31.706000, 2015-09-22 23:33:33.185000
unit.000017, 1, sim, 2015-09-22 23:33:37.307000, 2015-09-22 23:33:39.104000, 2015-09-22 23:33:39.977000, 2015-09-22 23:37:12.380000, 2015-09-22 23:40:48.735000, 2015-09-22 23:40:49.530000
unit.000018, 1, sim, 2015-09-22 23:33:37.308000, 2015-09-22 23:33:39.457000, 2015-09-22 23:33:40.546000, 2015-09-22 23:37:12.781000, 2015-09-22 23:40:45.018000, 2015-09-22 23:40:46.822000
unit.000019, 1, sim, 2015-09-22 23:33:37.312000, 2015-09-22 23:33:38.564000, 2015-09-22 23:33:39.240000, 2015-09-22 23:33:39.269000, 2015-09-22 23:37:12.771000, 2015-09-22 23:37:14.694000
unit.000020, 1, sim, 2015-09-22 23:33:37.314000, 2015-09-22 23:33:38.387000, 2015-09-22 23:33:39.234000, 2015-09-22 23:33:39.251000, 2015-09-22 23:37:12.361000, 2015-09-22 23:37:14.518000
unit.000021, 1, sim, 2015-09-22 23:33:37.315000, 2015-09-22 23:33:39.294000, 2015-09-22 23:33:39.982000, 2015-09-22 23:37:12.578000, 2015-09-22 23:40:45.722000, 2015-09-22 23:40:46.646000
unit.000022, 1, sim, 2015-09-22 23:33:37.317000, 2015-09-22 23:33:38.926000, 2015-09-22 23:33:39.970000, 2015-09-22 23:33:39.997000, 2015-09-22 23:37:13.778000, 2015-09-22 23:37:15.047000
