uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445706927.77, 1445706928.92, 1445706939.1, 1445706939.1, 1445706940.3, 1445706942.28
unit.000001, 1, sim, 1445706943.45, 1445706944.86, 1445706945.75, 1445706945.76, 1445707152.43, 1445707154.44
unit.000002, 1, sim, 1445706943.46, 1445706945.23, 1445706945.79, 1445706945.8, 1445707157.14, 1445707158.81
unit.000003, 1, sim, 1445706943.46, 1445706945.04, 1445706945.77, 1445706945.8, 1445707169.86, 1445707171.13
unit.000004, 1, sim, 1445706943.47, 1445706945.25, 1445706946.22, 1445706946.23, 1445707184.78, 1445707186.54
unit.000005, 1, sim, 1445706943.48, 1445706945.4, 1445706946.24, 1445706946.28, 1445707159.14, 1445707160.06
unit.000006, 1, sim, 1445706943.48, 1445706945.43, 1445706946.26, 1445706946.31, 1445707163.35, 1445707164.42
unit.000007, 1, sim, 1445706943.48, 1445706945.58, 1445706946.28, 1445706946.31, 1445707137.87, 1445707139.4
unit.000008, 1, sim, 1445706943.49, 1445706945.61, 1445706946.3, 1445706946.32, 1445707137.7, 1445707139.57
unit.000009, 1, sim, 1445706943.49, 1445706945.75, 1445706946.84, 1445706946.85, 1445707138.71, 1445707139.93
unit.000010, 1, sim, 1445706943.5, 1445706945.78, 1445706946.86, 1445706946.91, 1445707162.95, 1445707164.59
unit.000011, 1, sim, 1445706943.5, 1445706945.93, 1445706946.88, 1445706946.95, 1445707137.88, 1445707139.59
unit.000012, 1, sim, 1445706943.5, 1445706945.96, 1445706946.89, 1445706946.96, 1445707137.85, 1445707139.75
unit.000013, 1, sim, 1445706943.51, 1445706946.11, 1445706946.92, 1445706946.97, 1445707142.01, 1445707143.37
unit.000014, 1, sim, 1445706943.51, 1445706946.13, 1445706946.93, 1445706946.97, 1445707143.42, 1445707144.48
unit.000015, 1, sim, 1445706943.52, 1445706946.28, 1445706946.95, 1445706946.98, 1445707138.0, 1445707139.77
unit.000016, 1, sim, 1445706943.52, 1445706946.31, 1445706947.27, 1445706947.28, 1445707137.88, 1445707139.95
unit.000017, 1, sim, 1445707188.0, 1445707190.38, 1445707191.1, 1445707191.13, 1445707405.15, 1445707406.71
unit.000018, 1, sim, 1445707188.01, 1445707189.32, 1445707190.55, 1445707190.59, 1445707402.24, 1445707403.45
unit.000019, 1, sim, 1445707188.01, 1445707190.2, 1445707191.07, 1445707191.12, 1445707412.57, 1445707414.38
unit.000020, 1, sim, 1445707188.02, 1445707190.55, 1445707191.73, 1445707191.74, 1445707407.86, 1445707409.42
unit.000021, 1, sim, 1445707188.02, 1445707189.5, 1445707190.58, 1445707190.62, 1445707410.06, 1445707411.78
unit.000022, 1, sim, 1445707188.02, 1445707189.85, 1445707191.03, 1445707191.06, 1445707403.85, 1445707405.09
unit.000023, 1, sim, 1445707188.03, 1445707190.55, 1445707191.74, 1445707191.75, 1445707415.57, 1445707417.75
unit.000024, 1, sim, 1445707188.03, 1445707189.85, 1445707191.01, 1445707191.02, 1445707403.14, 1445707403.82
unit.000025, 1, sim, 1445707188.03, 1445707189.67, 1445707190.6, 1445707190.62, 1445707403.04, 1445707403.63
unit.000026, 1, sim, 1445707188.04, 1445707189.67, 1445707190.61, 1445707190.63, 1445707410.76, 1445707411.95
unit.000027, 1, sim, 1445707188.04, 1445707190.03, 1445707191.06, 1445707191.12, 1445707408.66, 1445707409.24
unit.000028, 1, sim, 1445707188.04, 1445707190.03, 1445707191.04, 1445707191.11, 1445707404.55, 1445707406.58
unit.000029, 1, sim, 1445707188.04, 1445707190.2, 1445707191.08, 1445707191.13, 1445707410.26, 1445707412.13
unit.000030, 1, sim, 1445707188.04, 1445707189.32, 1445707190.54, 1445707190.55, 1445707408.26, 1445707409.07
unit.000031, 1, sim, 1445707188.05, 1445707189.5, 1445707190.57, 1445707190.62, 1445707405.05, 1445707406.53
unit.000032, 1, sim, 1445707188.05, 1445707190.38, 1445707191.11, 1445707191.13, 1445707403.85, 1445707405.27
unit.000033, 1, ana, 1445707419.61, 1445707420.54, 1445707421.64, 1445707421.68, 1445707445.14, 1445707447.34
unit.000034, 1, ana, 1445707448.27, 1445707448.89, 1445707449.6, 1445707449.62, 1445707456.35, 1445707458.23
