uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-26 01:21:36.373000, 2015-09-26 01:21:37.302000, 2015-09-26 01:21:42.849000, 2015-09-26 01:21:42.861000, 2015-09-26 01:21:45.790000, 2015-09-26 01:21:47.192000
unit.000001, 1, sim, 2015-09-26 01:21:49.427000, 2015-09-26 01:21:51.163000, 2015-09-26 01:21:51.757000, 2015-09-26 01:21:51.768000, 2015-09-26 01:25:04.488000, 2015-09-26 01:25:05.675000
unit.000002, 1, sim, 2015-09-26 01:21:49.429000, 2015-09-26 01:21:54.528000, 2015-09-26 01:21:55.289000, 2015-09-26 01:25:03.997000, 2015-09-26 01:28:14.072000, 2015-09-26 01:28:15.879000
unit.000003, 1, sim, 2015-09-26 01:21:49.437000, 2015-09-26 01:21:51.339000, 2015-09-26 01:21:52.335000, 2015-09-26 01:21:52.348000, 2015-09-26 01:25:05.488000, 2015-09-26 01:25:07.229000
unit.000004, 1, sim, 2015-09-26 01:21:49.438000, 2015-09-26 01:21:51.515000, 2015-09-26 01:21:52.337000, 2015-09-26 01:21:52.349000, 2015-09-26 01:25:04.187000, 2015-09-26 01:25:05.765000
unit.000005, 1, sim, 2015-09-26 01:21:49.440000, 2015-09-26 01:21:55.506000, 2015-09-26 01:21:56.942000, 2015-09-26 01:25:11.208000, 2015-09-26 01:28:21.683000, 2015-09-26 01:28:23.390000
unit.000006, 1, sim, 2015-09-26 01:21:49.443000, 2015-09-26 01:21:51.698000, 2015-09-26 01:21:52.339000, 2015-09-26 01:21:52.350000, 2015-09-26 01:25:03.988000, 2015-09-26 01:25:05.853000
unit.000007, 1, sim, 2015-09-26 01:21:49.444000, 2015-09-26 01:21:52.627000, 2015-09-26 01:21:53.795000, 2015-09-26 01:21:53.809000, 2015-09-26 01:25:15.314000, 2015-09-26 01:25:16.924000
unit.000008, 1, sim, 2015-09-26 01:21:49.446000, 2015-09-26 01:21:55.147000, 2015-09-26 01:21:56.196000, 2015-09-26 01:25:10.908000, 2015-09-26 01:28:23.694000, 2015-09-26 01:28:25.358000
unit.000009, 1, sim, 2015-09-26 01:21:49.447000, 2015-09-26 01:21:55.237000, 2015-09-26 01:21:56.198000, 2015-09-26 01:25:11.011000, 2015-09-26 01:28:22.295000, 2015-09-26 01:28:23.122000
unit.000010, 1, sim, 2015-09-26 01:21:49.449000, 2015-09-26 01:21:54.083000, 2015-09-26 01:21:55.276000, 2015-09-26 01:21:55.293000, 2015-09-26 01:25:11.099000, 2015-09-26 01:25:14.116000
unit.000011, 1, sim, 2015-09-26 01:21:49.451000, 2015-09-26 01:21:56.308000, 2015-09-26 01:21:57.699000, 2015-09-26 01:25:11.633000, 2015-09-26 01:28:22.193000, 2015-09-26 01:28:23.826000
unit.000012, 1, sim, 2015-09-26 01:21:49.452000, 2015-09-26 01:21:54.347000, 2015-09-26 01:21:55.284000, 2015-09-26 01:21:55.297000, 2015-09-26 01:25:10.900000, 2015-09-26 01:25:14.568000
unit.000013, 1, sim, 2015-09-26 01:21:49.454000, 2015-09-26 01:21:54.615000, 2015-09-26 01:21:55.290000, 2015-09-26 01:25:04.196000, 2015-09-26 01:28:14.675000, 2015-09-26 01:28:15.967000
unit.000014, 1, sim, 2015-09-26 01:21:49.456000, 2015-09-26 01:21:55.058000, 2015-09-26 01:21:56.195000, 2015-09-26 01:25:06.398000, 2015-09-26 01:28:17.181000, 2015-09-26 01:28:17.589000
unit.000015, 1, sim, 2015-09-26 01:21:49.457000, 2015-09-26 01:21:55.330000, 2015-09-26 01:21:56.199000, 2015-09-26 01:25:11.107000, 2015-09-26 01:28:21.890000, 2015-09-26 01:28:23.213000
unit.000016, 1, sim, 2015-09-26 01:21:49.464000, 2015-09-26 01:21:55.773000, 2015-09-26 01:21:56.947000, 2015-09-26 01:25:11.315000, 2015-09-26 01:28:21.892000, 2015-09-26 01:28:23.474000
unit.000017, 1, sim, 2015-09-26 01:21:49.466000, 2015-09-26 01:21:56.213000, 2015-09-26 01:21:56.956000, 2015-09-26 01:25:11.627000, 2015-09-26 01:28:24.792000, 2015-09-26 01:28:26.707000
unit.000018, 1, sim, 2015-09-26 01:21:49.467000, 2015-09-26 01:21:50.979000, 2015-09-26 01:21:51.755000, 2015-09-26 01:21:51.766000, 2015-09-26 01:25:04.586000, 2015-09-26 01:25:05.488000
unit.000019, 1, sim, 2015-09-26 01:21:49.469000, 2015-09-26 01:21:51.478000, 2015-09-26 01:21:53.067000, 2015-09-26 01:21:53.080000, 2015-09-26 01:25:04.085000, 2015-09-26 01:25:06.035000
unit.000020, 1, sim, 2015-09-26 01:21:49.470000, 2015-09-26 01:21:51.910000, 2015-09-26 01:21:53.064000, 2015-09-26 01:21:53.078000, 2015-09-26 01:25:06.389000, 2015-09-26 01:25:07.405000
unit.000021, 1, sim, 2015-09-26 01:21:49.472000, 2015-09-26 01:21:52.263000, 2015-09-26 01:21:53.069000, 2015-09-26 01:21:53.081000, 2015-09-26 01:25:11.503000, 2015-09-26 01:25:12.769000
unit.000022, 1, sim, 2015-09-26 01:21:49.473000, 2015-09-26 01:21:52.446000, 2015-09-26 01:21:53.791000, 2015-09-26 01:21:53.804000, 2015-09-26 01:25:13.309000, 2015-09-26 01:25:14.295000
unit.000023, 1, sim, 2015-09-26 01:21:49.475000, 2015-09-26 01:21:52.986000, 2015-09-26 01:21:53.806000, 2015-09-26 01:21:53.818000, 2015-09-26 01:25:12.708000, 2015-09-26 01:25:13.308000
unit.000024, 1, sim, 2015-09-26 01:21:49.477000, 2015-09-26 01:21:52.086000, 2015-09-26 01:21:53.065000, 2015-09-26 01:21:53.080000, 2015-09-26 01:25:04.788000, 2015-09-26 01:25:05.946000
unit.000025, 1, sim, 2015-09-26 01:21:49.478000, 2015-09-26 01:21:53.339000, 2015-09-26 01:21:54.539000, 2015-09-26 01:21:54.553000, 2015-09-26 01:25:13.608000, 2015-09-26 01:25:14.391000
