uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446382695.2, 1446382695.79, 1446382706.19, 1446382706.39, 1446382707.72, 1446382708.79
unit.000001, 1, sim, 1446382728.6, 1446382733.93, 1446382738.74, 1446382927.07, 1446383118.14, 1446383118.68
unit.000002, 1, sim, 1446382728.6, 1446382733.94, 1446382739.41, 1446382928.74, 1446383119.65, 1446383120.72
unit.000003, 1, sim, 1446382728.6, 1446382733.95, 1446382740.18, 1446382931.05, 1446383121.76, 1446383122.73
unit.000004, 1, sim, 1446382728.6, 1446382734.62, 1446382789.2, 1446385828.79, 1446386021.82, 1446386023.52
unit.000005, 1, sim, 1446382728.6, 1446382734.66, 1446382793.48, 1446386192.32, 1446386384.57, 1446386385.94
unit.000006, 1, sim, 1446382728.6, 1446382733.96, 1446382741.2, 1446383117.75, 1446383308.98, 1446383310.78
unit.000007, 1, sim, 1446382728.61, 1446382733.96, 1446382741.45, 1446383118.25, 1446383311.7, 1446383313.84
unit.000008, 1, sim, 1446382728.61, 1446382735.06, 1446382804.11, 1446386777.45, 1446386969.18, 1446386970.81
unit.000009, 1, sim, 1446382728.61, 1446382733.97, 1446382742.22, 1446383120.46, 1446383311.5, 1446383312.82
unit.000010, 1, sim, 1446382728.61, 1446382733.97, 1446382742.62, 1446383121.28, 1446383314.91, 1446383316.06
unit.000011, 1, sim, 1446382728.61, 1446382735.17, 1446382813.5, 1446387352.97, 1446387544.91, 1446387546.54
unit.000012, 1, sim, 1446382728.61, 1446382735.22, 1446382817.4, 1446387550.55, 1446387743.1, 1446387744.73
unit.000013, 1, sim, 1446382728.62, 1446382735.25, 1446382820.24, 1446387739.19, 1446387931.44, 1446387932.46
unit.000014, 1, sim, 1446382728.62, 1446382733.99, 1446382743.85, 1446383133.3, 1446383325.74, 1446383327.4
unit.000015, 1, sim, 1446382728.62, 1446382734.0, 1446382744.28, 1446383309.1, 1446383500.74, 1446383502.15
unit.000016, 1, sim, 1446382728.62, 1446382734.0, 1446382744.49, 1446383310.6, 1446383502.14, 1446383503.15
unit.000017, 1, sim, 1446382728.62, 1446382734.01, 1446382744.89, 1446383311.61, 1446383503.05, 1446383504.16
unit.000018, 1, sim, 1446382728.62, 1446382734.01, 1446382745.3, 1446383311.85, 1446383502.74, 1446383504.18
unit.000019, 1, sim, 1446382728.63, 1446382733.88, 1446382734.64, 1446382734.84, 1446382926.19, 1446382927.26
unit.000020, 1, sim, 1446382728.63, 1446382734.01, 1446382745.7, 1446383312.42, 1446383505.87, 1446383507.21
unit.000021, 1, sim, 1446382728.63, 1446382734.02, 1446382745.91, 1446383315.02, 1446383506.27, 1446383507.21
unit.000022, 1, sim, 1446382728.63, 1446382734.02, 1446382746.11, 1446383315.72, 1446383507.07, 1446383508.23
unit.000023, 1, sim, 1446382728.63, 1446382734.02, 1446382746.53, 1446383316.23, 1446383508.02, 1446383509.4
unit.000024, 1, sim, 1446382728.63, 1446382734.03, 1446382746.94, 1446383321.74, 1446383514.6, 1446383516.6
unit.000025, 1, sim, 1446382728.63, 1446382734.03, 1446382747.13, 1446383325.85, 1446383518.81, 1446383520.63
unit.000026, 1, sim, 1446382728.64, 1446382734.04, 1446382747.54, 1446383500.87, 1446383692.31, 1446383693.9
unit.000027, 1, sim, 1446382728.64, 1446382734.04, 1446382747.95, 1446383502.8, 1446383693.71, 1446383694.9
