# smic, 2560 replicas, 160 cores, temp, 6000 steps

allocate,start_time,2015-11-17 18:23:57.586900
allocate,stop_time,2015-11-17 18:23:59.432856
deallocate,start_time,2015-11-17 20:48:33.557233
deallocate,stop_time,2015-11-17 20:49:03.228878




Cycle; Step; Start; Stop; Duration
cycle_4; pp_step; 2015-11-18 01:48:31.913135; 2015-11-18 01:48:32.900744; 0.987609
cycle_4; pp_step_enmd_overhead; 2015-11-18 01:48:31.913135; 2015-11-18 01:48:32.900744; 0.987609
cycle_4; ex_step; 2015-11-18 01:47:12.458959; 2015-11-18 01:48:31.913072; 79.454113
cycle_4; ex_step_enmd_overhead; 2015-11-18 01:47:12.458959; 2015-11-18 01:47:12.463313; 0.004354
cycle_4; md_step; 2015-11-18 01:14:06.612301; 2015-11-18 01:46:53.234944; 1966.622643
cycle_4; md_step_enmd_overhead; 2015-11-18 01:14:06.612301; 2015-11-18 01:14:16.658414; 10.046113
cycle_1; pp_step; 2015-11-18 00:04:08.713639; 2015-11-18 00:04:10.001019; 1.28738
cycle_1; pp_step_enmd_overhead; 2015-11-18 00:04:08.713639; 2015-11-18 00:04:10.001019; 1.28738
cycle_1; ex_step; 2015-11-18 00:02:55.787741; 2015-11-18 00:04:08.713559; 72.925818
cycle_1; ex_step_enmd_overhead; 2015-11-18 00:02:55.787741; 2015-11-18 00:02:55.790862; 0.003121
cycle_1; md_step; 2015-11-17 23:25:19.743910; 2015-11-18 00:02:54.097589; 2254.353679
cycle_1; md_step_enmd_overhead; 2015-11-17 23:25:19.743910; 2015-11-17 23:25:26.770443; 7.026533
cycle_2; pp_step; 2015-11-18 00:39:10.365732; 2015-11-18 00:39:11.339385; 0.973653
cycle_2; pp_step_enmd_overhead; 2015-11-18 00:39:10.365732; 2015-11-18 00:39:11.339385; 0.973653
cycle_2; ex_step; 2015-11-18 00:37:47.153826; 2015-11-18 00:39:10.365660; 83.211834
cycle_2; ex_step_enmd_overhead; 2015-11-18 00:37:47.153826; 2015-11-18 00:37:47.157459; 0.003633
cycle_2; md_step; 2015-11-18 00:04:10.001047; 2015-11-18 00:37:39.894833; 2009.893786
cycle_2; md_step_enmd_overhead; 2015-11-18 00:04:10.001047; 2015-11-18 00:04:20.826132; 10.825085
cycle_3; pp_step; 2015-11-18 01:14:05.003560; 2015-11-18 01:14:06.612274; 1.608714
cycle_3; pp_step_enmd_overhead; 2015-11-18 01:14:05.003560; 2015-11-18 01:14:06.612274; 1.608714
cycle_3; ex_step; 2015-11-18 01:12:41.154100; 2015-11-18 01:14:05.003482; 83.849382
cycle_3; ex_step_enmd_overhead; 2015-11-18 01:12:41.154100; 2015-11-18 01:12:41.158052; 0.003952
cycle_3; md_step; 2015-11-18 00:39:11.339410; 2015-11-18 01:12:35.796917; 2004.457507
cycle_3; md_step_enmd_overhead; 2015-11-18 00:39:11.339410; 2015-11-18 00:39:22.132809; 10.793399
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.010243; 2015-11-18 01:47:12.469000; 2015-11-18 01:47:12.532000; 2015-11-18 01:47:13.206000; 2015-11-18 01:47:13.230000; 2015-11-18 01:48:23.695000; 2015-11-18 01:48:28.291000; cycle_4; ex_step
unit.010208; 2015-11-18 01:14:36.252000; 2015-11-18 01:16:51.982000; 2015-11-18 01:16:53.110000; 2015-11-18 01:29:11.933000; 2015-11-18 01:31:32.415000; 2015-11-18 01:31:32.551000; cycle_4; md_step
unit.010209; 2015-11-18 01:14:36.252000; 2015-11-18 01:16:47.906000; 2015-11-18 01:16:48.332000; 2015-11-18 01:29:02.795000; 2015-11-18 01:29:02.795000; 2015-11-18 01:29:02.795000; cycle_4; md_step
unit.010204; 2015-11-18 01:14:36.248000; 2015-11-18 01:15:19.979000; 2015-11-18 01:15:20.631000; 2015-11-18 01:19:30.687000; 2015-11-18 01:19:30.687000; 2015-11-18 01:19:30.687000; cycle_4; md_step
unit.010205; 2015-11-18 01:14:36.249000; 2015-11-18 01:16:49.498000; 2015-11-18 01:16:50.534000; 2015-11-18 01:29:05.093000; 2015-11-18 01:31:23.089000; 2015-11-18 01:31:23.146000; cycle_4; md_step
unit.008436; 2015-11-18 01:14:34.848000; 2015-11-18 01:17:53.488000; 2015-11-18 01:17:55.369000; 2015-11-18 01:37:36.434000; 2015-11-18 01:39:52.485000; 2015-11-18 01:39:52.600000; cycle_4; md_step
unit.010207; 2015-11-18 01:14:36.251000; 2015-11-18 01:15:25.288000; 2015-11-18 01:15:26.224000; 2015-11-18 01:19:38.178000; 2015-11-18 01:21:58.020000; 2015-11-18 01:21:58.088000; cycle_4; md_step
unit.010200; 2015-11-18 01:14:36.243000; 2015-11-18 01:17:10.438000; 2015-11-18 01:17:16.335000; 2015-11-18 01:31:13.791000; 2015-11-18 01:33:31.993000; 2015-11-18 01:33:32.046000; cycle_4; md_step
unit.010201; 2015-11-18 01:14:36.245000; 2015-11-18 01:15:04.631000; 2015-11-18 01:15:05.924000; 2015-11-18 01:17:12.327000; 2015-11-18 01:17:12.327000; 2015-11-18 01:17:12.327000; cycle_4; md_step
unit.010202; 2015-11-18 01:14:36.246000; 2015-11-18 01:16:19.103000; 2015-11-18 01:16:19.990000; 2015-11-18 01:26:23.528000; 2015-11-18 01:26:23.528000; 2015-11-18 01:26:23.528000; cycle_4; md_step
unit.010203; 2015-11-18 01:14:36.247000; 2015-11-18 01:16:22.530000; 2015-11-18 01:16:23.712000; 2015-11-18 01:26:35.157000; 2015-11-18 01:26:35.157000; 2015-11-18 01:26:35.157000; cycle_4; md_step
unit.008946; 2015-11-18 01:14:35.256000; 2015-11-18 01:18:21.731000; 2015-11-18 01:18:22.645000; 2015-11-18 01:40:12.082000; 2015-11-18 01:42:28.237000; 2015-11-18 01:42:28.315000; cycle_4; md_step
unit.008037; 2015-11-18 01:14:34.492000; 2015-11-18 01:18:20.366000; 2015-11-18 01:18:21.685000; 2015-11-18 01:40:08.954000; 2015-11-18 01:42:26.172000; 2015-11-18 01:42:26.248000; cycle_4; md_step
unit.008034; 2015-11-18 01:14:34.490000; 2015-11-18 01:18:21.826000; 2015-11-18 01:18:22.651000; 2015-11-18 01:40:12.572000; 2015-11-18 01:40:12.572000; 2015-11-18 01:40:12.572000; cycle_4; md_step
unit.008035; 2015-11-18 01:14:34.491000; 2015-11-18 01:18:21.437000; 2015-11-18 01:18:22.629000; 2015-11-18 01:40:10.791000; 2015-11-18 01:42:30.816000; 2015-11-18 01:42:30.862000; cycle_4; md_step
unit.008032; 2015-11-18 01:14:34.488000; 2015-11-18 01:18:23.248000; 2015-11-18 01:18:24.283000; 2015-11-18 01:40:14.302000; 2015-11-18 01:42:34.094000; 2015-11-18 01:42:34.144000; cycle_4; md_step
unit.008033; 2015-11-18 01:14:34.489000; 2015-11-18 01:18:22.666000; 2015-11-18 01:18:23.469000; 2015-11-18 01:40:13.798000; 2015-11-18 01:42:32.369000; 2015-11-18 01:42:32.462000; cycle_4; md_step
unit.008030; 2015-11-18 01:14:34.486000; 2015-11-18 01:18:24.388000; 2015-11-18 01:18:25.924000; 2015-11-18 01:40:17.613000; 2015-11-18 01:42:34.586000; 2015-11-18 01:42:34.651000; cycle_4; md_step
