# smic 320 cores 2560 replicas, temp, 6000 steps



allocate,start_time,2015-11-17 13:09:11.545918
allocate,stop_time,2015-11-17 13:09:15.986000
deallocate,start_time,2015-11-17 16:48:15.749517
deallocate,stop_time,2015-11-17 16:48:48.353592




Cycle; Step; Start; Stop; Duration
cycle_4; pp_step; 2015-11-17 21:48:14.072175; 2015-11-17 21:48:15.072745; 1.00057
cycle_4; pp_step_enmd_overhead; 2015-11-17 21:48:14.072175; 2015-11-17 21:48:15.072745; 1.00057
cycle_4; ex_step; 2015-11-17 21:47:11.388937; 2015-11-17 21:48:14.072060; 62.683123
cycle_4; ex_step_enmd_overhead; 2015-11-17 21:47:11.388937; 2015-11-17 21:47:11.393066; 0.004129
cycle_4; md_step; 2015-11-17 21:28:24.007129; 2015-11-17 21:47:03.041439; 1119.03431
cycle_4; md_step_enmd_overhead; 2015-11-17 21:28:24.007129; 2015-11-17 21:28:35.657121; 11.649992
cycle_1; pp_step; 2015-11-17 20:48:46.316756; 2015-11-17 20:48:47.683205; 1.366449
cycle_1; pp_step_enmd_overhead; 2015-11-17 20:48:46.316756; 2015-11-17 20:48:47.683205; 1.366449
cycle_1; ex_step; 2015-11-17 20:48:13.926801; 2015-11-17 20:48:46.316681; 32.38988
cycle_1; ex_step_enmd_overhead; 2015-11-17 20:48:13.926801; 2015-11-17 20:48:13.932088; 0.005287
cycle_1; md_step; 2015-11-17 20:27:16.883099; 2015-11-17 20:48:13.910124; 1257.027025
cycle_1; md_step_enmd_overhead; 2015-11-17 20:27:16.883099; 2015-11-17 20:27:23.756693; 6.873594
cycle_2; pp_step; 2015-11-17 21:09:30.264376; 2015-11-17 21:09:31.302602; 1.038226
cycle_2; pp_step_enmd_overhead; 2015-11-17 21:09:30.264376; 2015-11-17 21:09:31.302602; 1.038226
cycle_2; ex_step; 2015-11-17 21:08:30.837929; 2015-11-17 21:09:30.264296; 59.426367
cycle_2; ex_step_enmd_overhead; 2015-11-17 21:08:30.837929; 2015-11-17 21:08:30.842871; 0.004942
cycle_2; md_step; 2015-11-17 20:48:47.683226; 2015-11-17 21:08:24.663816; 1176.98059
cycle_2; md_step_enmd_overhead; 2015-11-17 20:48:47.683226; 2015-11-17 20:48:57.822069; 10.138843
cycle_3; pp_step; 2015-11-17 21:28:22.970980; 2015-11-17 21:28:24.007105; 1.036125
cycle_3; pp_step_enmd_overhead; 2015-11-17 21:28:22.970980; 2015-11-17 21:28:24.007105; 1.036125
cycle_3; ex_step; 2015-11-17 21:27:22.465432; 2015-11-17 21:28:22.970919; 60.505487
cycle_3; ex_step_enmd_overhead; 2015-11-17 21:27:22.465432; 2015-11-17 21:27:22.468595; 0.003163
cycle_3; md_step; 2015-11-17 21:09:31.302624; 2015-11-17 21:27:08.403499; 1057.100875
cycle_3; md_step_enmd_overhead; 2015-11-17 21:09:31.302624; 2015-11-17 21:09:41.585222; 10.282598
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.010243; 2015-11-17 21:47:11.399000; 2015-11-17 21:47:12.237000; 2015-11-17 21:47:13.020000; 2015-11-17 21:47:13.072000; 2015-11-17 21:48:01.476000; 2015-11-17 21:48:05.873000; cycle_4; ex_step
unit.010208; 2015-11-17 21:28:53.493000; 2015-11-17 21:30:23.951000; 2015-11-17 21:30:24.969000; 2015-11-17 21:36:14.335000; 2015-11-17 21:38:39.642000; 2015-11-17 21:38:39.767000; cycle_4; md_step
unit.010209; 2015-11-17 21:28:53.494000; 2015-11-17 21:30:18.570000; 2015-11-17 21:30:19.531000; 2015-11-17 21:35:08.875000; 2015-11-17 21:37:33.158000; 2015-11-17 21:37:33.202000; cycle_4; md_step
unit.010204; 2015-11-17 21:28:53.489000; 2015-11-17 21:29:41.603000; 2015-11-17 21:29:42.757000; 2015-11-17 21:33:38.560000; 2015-11-17 21:35:54.267000; 2015-11-17 21:35:54.358000; cycle_4; md_step
unit.010205; 2015-11-17 21:28:53.490000; 2015-11-17 21:29:32.849000; 2015-11-17 21:29:34.757000; 2015-11-17 21:29:34.807000; 2015-11-17 21:31:51.905000; 2015-11-17 21:31:51.993000; cycle_4; md_step
unit.008436; 2015-11-17 21:28:51.759000; 2015-11-17 21:32:45.786000; 2015-11-17 21:32:47.610000; 2015-11-17 21:43:23.858000; 2015-11-17 21:45:41.972000; 2015-11-17 21:45:42.091000; cycle_4; md_step
unit.010207; 2015-11-17 21:28:53.492000; 2015-11-17 21:31:52.371000; 2015-11-17 21:31:58.534000; 2015-11-17 21:39:34.248000; 2015-11-17 21:41:53.044000; 2015-11-17 21:41:53.191000; cycle_4; md_step
unit.010200; 2015-11-17 21:28:53.486000; 2015-11-17 21:30:10.018000; 2015-11-17 21:30:11.379000; 2015-11-17 21:34:56.400000; 2015-11-17 21:37:15.090000; 2015-11-17 21:37:15.156000; cycle_4; md_step
unit.010201; 2015-11-17 21:28:53.487000; 2015-11-17 21:30:33.305000; 2015-11-17 21:30:33.933000; 2015-11-17 21:36:43.137000; 2015-11-17 21:39:01.786000; 2015-11-17 21:39:01.890000; cycle_4; md_step
unit.010202; 2015-11-17 21:28:53.488000; 2015-11-17 21:30:32.159000; 2015-11-17 21:30:33.447000; 2015-11-17 21:36:39.897000; 2015-11-17 21:38:58.241000; 2015-11-17 21:38:58.428000; cycle_4; md_step
unit.010203; 2015-11-17 21:28:53.489000; 2015-11-17 21:30:31.159000; 2015-11-17 21:30:32.583000; 2015-11-17 21:36:35.581000; 2015-11-17 21:38:56.997000; 2015-11-17 21:38:57.067000; cycle_4; md_step
unit.008946; 2015-11-17 21:28:52.212000; 2015-11-17 21:32:59.893000; 2015-11-17 21:33:01.850000; 2015-11-17 21:44:00.775000; 2015-11-17 21:46:18.603000; 2015-11-17 21:46:18.730000; cycle_4; md_step
unit.008037; 2015-11-17 21:28:51.408000; 2015-11-17 21:32:47.089000; 2015-11-17 21:32:48.188000; 2015-11-17 21:43:27.771000; 2015-11-17 21:43:27.771000; 2015-11-17 21:43:27.771000; cycle_4; md_step
unit.008034; 2015-11-17 21:28:51.406000; 2015-11-17 21:30:56.251000; 2015-11-17 21:30:56.770000; 2015-11-17 21:38:24.090000; 2015-11-17 21:40:42.455000; 2015-11-17 21:40:42.559000; cycle_4; md_step
unit.008035; 2015-11-17 21:28:51.407000; 2015-11-17 21:32:00.508000; 2015-11-17 21:32:02.404000; 2015-11-17 21:40:35.335000; 2015-11-17 21:42:55.076000; 2015-11-17 21:42:55.202000; cycle_4; md_step
unit.008032; 2015-11-17 21:28:51.405000; 2015-11-17 21:29:14.047000; 2015-11-17 21:29:14.994000; 2015-11-17 21:29:15.008000; 2015-11-17 21:31:33.811000; 2015-11-17 21:31:33.857000; cycle_4; md_step
unit.008033; 2015-11-17 21:28:51.406000; 2015-11-17 21:30:58.982000; 2015-11-17 21:30:59.934000; 2015-11-17 21:38:31.611000; 2015-11-17 21:40:49.962000; 2015-11-17 21:40:50.055000; cycle_4; md_step
unit.008030; 2015-11-17 21:28:51.404000; 2015-11-17 21:32:32.965000; 2015-11-17 21:32:33.783000; 2015-11-17 21:42:03.233000; 2015-11-17 21:44:20.790000; 2015-11-17 21:44:20.821000; cycle_4; md_step
unit.008031; 2015-11-17 21:28:51.404000; 2015-11-17 21:32:05.481000; 2015-11-17 21:32:07.596000; 2015-11-17 21:40:51.270000; 2015-11-17 21:40:51.270000; 2015-11-17 21:40:51.270000; cycle_4; md_step
unit.010206; 2015-11-17 21:28:53.491000; 2015-11-17 21:29:16.342000; 2015-11-17 21:29:16.882000; 2015-11-17 21:29:16.894000; 2015-11-17 21:31:34.287000; 2015-11-17 21:31:34.369000; cycle_4; md_step
unit.010110; 2015-11-17 21:28:53.412000; 2015-11-17 21:31:40.233000; 2015-11-17 21:31:42.135000; 2015-11-17 21:31:47.609000; 2015-11-17 21:34:11.826000; 2015-11-17 21:34:11.889000; cycle_4; md_step
unit.010111; 2015-11-17 21:28:53.412000; 2015-11-17 21:31:33.828000; 2015-11-17 21:31:39.982000; 2015-11-17 21:31:47.448000; 2015-11-17 21:34:05.273000; 2015-11-17 21:34:05.376000; cycle_4; md_step
unit.010112; 2015-11-17 21:28:53.413000; 2015-11-17 21:31:25.873000; 2015-11-17 21:31:27.830000; 2015-11-17 21:31:29.720000; 2015-11-17 21:33:48.806000; 2015-11-17 21:33:48.884000; cycle_4; md_step
unit.010113; 2015-11-17 21:28:53.414000; 2015-11-17 21:31:19.606000; 2015-11-17 21:31:20.334000; 2015-11-17 21:39:25.963000; 2015-11-17 21:41:43.247000; 2015-11-17 21:41:43.341000; cycle_4; md_step
unit.010114; 2015-11-17 21:28:53.415000; 2015-11-17 21:31:11.049000; 2015-11-17 21:31:12.191000; 2015-11-17 21:39:00.819000; 2015-11-17 21:39:00.819000; 2015-11-17 21:39:00.819000; cycle_4; md_step
unit.010115; 2015-11-17 21:28:53.416000; 2015-11-17 21:31:02.424000; 2015-11-17 21:31:03.273000; 2015-11-17 21:38:40.079000; 2015-11-17 21:40:58.567000; 2015-11-17 21:40:58.611000; cycle_4; md_step
unit.010116; 2015-11-17 21:28:53.417000; 2015-11-17 21:30:12.446000; 2015-11-17 21:30:13.184000; 2015-11-17 21:35:01.617000; 2015-11-17 21:37:20.048000; 2015-11-17 21:37:20.150000; cycle_4; md_step
unit.010117; 2015-11-17 21:28:53.418000; 2015-11-17 21:31:25.873000; 2015-11-17 21:31:27.841000; 2015-11-17 21:31:29.718000; 2015-11-17 21:31:29.718000; 2015-11-17 21:31:29.718000; cycle_4; md_step
unit.010118; 2015-11-17 21:28:53.418000; 2015-11-17 21:31:30.134000; 2015-11-17 21:31:37.593000; 2015-11-17 21:31:47.245000; 2015-11-17 21:34:06.254000; 2015-11-17 21:34:06.331000; cycle_4; md_step
unit.010119; 2015-11-17 21:28:53.419000; 2015-11-17 21:31:11.196000; 2015-11-17 21:31:12.190000; 2015-11-17 21:39:00.822000; 2015-11-17 21:39:00.822000; 2015-11-17 21:39:00.822000; cycle_4; md_step
unit.008322; 2015-11-17 21:28:51.661000; 2015-11-17 21:30:22.182000; 2015-11-17 21:30:24.545000; 2015-11-17 21:36:08.266000; 2015-11-17 21:38:28.608000; 2015-11-17 21:38:28.703000; cycle_4; md_step
unit.008323; 2015-11-17 21:28:51.662000; 2015-11-17 21:30:22.039000; 2015-11-17 21:30:24.520000; 2015-11-17 21:36:08.188000; 2015-11-17 21:38:28.498000; 2015-11-17 21:38:28.572000; cycle_4; md_step
unit.008320; 2015-11-17 21:28:51.660000; 2015-11-17 21:30:22.347000; 2015-11-17 21:30:24.599000; 2015-11-17 21:36:08.301000; 2015-11-17 21:38:25.568000; 2015-11-17 21:38:25.653000; cycle_4; md_step
unit.008321; 2015-11-17 21:28:51.660000; 2015-11-17 21:30:22.320000; 2015-11-17 21:30:24.610000; 2015-11-17 21:36:08.316000; 2015-11-17 21:38:26.929000; 2015-11-17 21:38:27.038000; cycle_4; md_step
unit.008454; 2015-11-17 21:28:51.774000; 2015-11-17 21:32:40.800000; 2015-11-17 21:32:41.599000; 2015-11-17 21:43:04.081000; 2015-11-17 21:43:04.081000; 2015-11-17 21:43:04.081000; cycle_4; md_step
unit.008455; 2015-11-17 21:28:51.775000; 2015-11-17 21:32:40.679000; 2015-11-17 21:32:41.591000; 2015-11-17 21:43:03.947000; 2015-11-17 21:45:19.469000; 2015-11-17 21:45:19.579000; cycle_4; md_step
unit.008324; 2015-11-17 21:28:51.663000; 2015-11-17 21:30:21.948000; 2015-11-17 21:30:24.448000; 2015-11-17 21:36:08.178000; 2015-11-17 21:36:08.178000; 2015-11-17 21:36:08.178000; cycle_4; md_step
unit.008325; 2015-11-17 21:28:51.664000; 2015-11-17 21:30:21.792000; 2015-11-17 21:30:24.412000; 2015-11-17 21:36:05.558000; 2015-11-17 21:36:05.558000; 2015-11-17 21:36:05.558000; cycle_4; md_step
unit.008278; 2015-11-17 21:28:51.625000; 2015-11-17 21:29:05.794000; 2015-11-17 21:29:06.705000; 2015-11-17 21:29:06.724000; 2015-11-17 21:31:24.681000; 2015-11-17 21:31:24.807000; cycle_4; md_step
