# 2560 replicas/cores, smic, temp, rp 35


step,probe,timestamp

allocate,start_time,2015-11-15 22:02:44.041161
allocate,stop_time,2015-11-15 22:02:45.880362
deallocate,start_time,2015-11-16 09:12:28.942971
deallocate,stop_time,2015-11-16 09:13:27.990338


Cycle; Step; Start; Stop; Duration
cycle_4; pp_step; 2015-11-16 14:12:26.882229; 2015-11-16 14:12:28.324929; 1.4427
cycle_4; pp_step_enmd_overhead; 2015-11-16 14:12:26.882229; 2015-11-16 14:12:28.324929; 1.4427
cycle_4; ex_step; 2015-11-16 14:11:36.679780; 2015-11-16 14:12:26.882135; 50.202355
cycle_4; ex_step_enmd_overhead; 2015-11-16 14:11:36.679780; 2015-11-16 14:11:36.682620; 0.00284
cycle_4; md_step; 2015-11-16 14:04:29.119504; 2015-11-16 14:11:01.521966; 392.402462
cycle_4; md_step_enmd_overhead; 2015-11-16 14:04:29.119504; 2015-11-16 14:04:41.652623; 12.533119
cycle_1; pp_step; 2015-11-16 13:50:35.477887; 2015-11-16 13:50:37.092815; 1.614928
cycle_1; pp_step_enmd_overhead; 2015-11-16 13:50:35.477887; 2015-11-16 13:50:37.092815; 1.614928
cycle_1; ex_step; 2015-11-16 13:49:45.308716; 2015-11-16 13:50:35.477795; 50.169079
cycle_1; ex_step_enmd_overhead; 2015-11-16 13:49:45.308716; 2015-11-16 13:49:45.313092; 0.004376
cycle_1; md_step; 2015-11-16 13:44:51.298771; 2015-11-16 13:49:10.144471; 258.8457
cycle_1; md_step_enmd_overhead; 2015-11-16 13:44:51.298771; 2015-11-16 13:44:58.821994; 7.523223
cycle_2; pp_step; 2015-11-16 13:57:42.303360; 2015-11-16 13:57:43.626113; 1.322753
cycle_2; pp_step_enmd_overhead; 2015-11-16 13:57:42.303360; 2015-11-16 13:57:43.626113; 1.322753
cycle_2; ex_step; 2015-11-16 13:56:48.490304; 2015-11-16 13:57:42.303199; 53.812895
cycle_2; ex_step_enmd_overhead; 2015-11-16 13:56:48.490304; 2015-11-16 13:56:48.493884; 0.00358
cycle_2; md_step; 2015-11-16 13:50:37.092857; 2015-11-16 13:56:11.913950; 334.821093
cycle_2; md_step_enmd_overhead; 2015-11-16 13:50:37.092857; 2015-11-16 13:50:50.550241; 13.457384
cycle_3; pp_step; 2015-11-16 14:04:27.939505; 2015-11-16 14:04:29.119481; 1.179976
cycle_3; pp_step_enmd_overhead; 2015-11-16 14:04:27.939505; 2015-11-16 14:04:29.119481; 1.179976
cycle_3; ex_step; 2015-11-16 14:03:32.760887; 2015-11-16 14:04:27.939444; 55.178557
cycle_3; ex_step_enmd_overhead; 2015-11-16 14:03:32.760887; 2015-11-16 14:03:32.766003; 0.005116
cycle_3; md_step; 2015-11-16 13:57:43.626150; 2015-11-16 14:02:51.344193; 307.718043
cycle_3; md_step_enmd_overhead; 2015-11-16 13:57:43.626150; 2015-11-16 13:57:57.649318; 14.023168
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.010243; 2015-11-16 14:11:36.687000; 2015-11-16 14:11:36.962000; 2015-11-16 14:11:37.054000; 2015-11-16 14:11:37.113000; 2015-11-16 14:12:18.755000; 2015-11-16 14:12:22.621000; cycle_4; ex_step
unit.010208; 2015-11-16 14:05:03.438000; 2015-11-16 14:06:01.846000; 2015-11-16 14:06:01.799000; 2015-11-16 14:06:01.821000; 2015-11-16 14:08:21.852000; 2015-11-16 14:08:21.915000; cycle_4; md_step
unit.010209; 2015-11-16 14:05:03.439000; 2015-11-16 14:06:03.046000; 2015-11-16 14:06:03.350000; 2015-11-16 14:06:03.419000; 2015-11-16 14:08:20.464000; 2015-11-16 14:08:20.502000; cycle_4; md_step
unit.010204; 2015-11-16 14:05:03.432000; 2015-11-16 14:07:20.037000; 2015-11-16 14:07:20.415000; 2015-11-16 14:07:20.441000; 2015-11-16 14:07:20.441000; 2015-11-16 14:07:20.441000; cycle_4; md_step
unit.010205; 2015-11-16 14:05:03.433000; 2015-11-16 14:06:08.165000; 2015-11-16 14:06:08.790000; 2015-11-16 14:06:08.942000; 2015-11-16 14:08:27.569000; 2015-11-16 14:08:27.608000; cycle_4; md_step
unit.008436; 2015-11-16 14:05:01.575000; 2015-11-16 14:07:01.477000; 2015-11-16 14:07:01.553000; 2015-11-16 14:07:01.566000; 2015-11-16 14:07:01.566000; 2015-11-16 14:07:01.566000; cycle_4; md_step
unit.010207; 2015-11-16 14:05:03.436000; 2015-11-16 14:06:04.278000; 2015-11-16 14:06:04.226000; 2015-11-16 14:06:04.264000; 2015-11-16 14:08:20.571000; 2015-11-16 14:08:20.610000; cycle_4; md_step
unit.010200; 2015-11-16 14:05:03.426000; 2015-11-16 14:05:47.315000; 2015-11-16 14:05:47.772000; 2015-11-16 14:05:47.813000; 2015-11-16 14:08:07.829000; 2015-11-16 14:08:07.877000; cycle_4; md_step
unit.010201; 2015-11-16 14:05:03.427000; 2015-11-16 14:05:47.431000; 2015-11-16 14:05:47.809000; 2015-11-16 14:05:47.830000; 2015-11-16 14:08:07.943000; 2015-11-16 14:08:07.994000; cycle_4; md_step
unit.010202; 2015-11-16 14:05:03.429000; 2015-11-16 14:05:49.829000; 2015-11-16 14:05:49.999000; 2015-11-16 14:05:50.010000; 2015-11-16 14:08:10.476000; 2015-11-16 14:08:10.527000; cycle_4; md_step
unit.010203; 2015-11-16 14:05:03.430000; 2015-11-16 14:07:09.726000; 2015-11-16 14:07:09.830000; 2015-11-16 14:07:09.858000; 2015-11-16 14:07:09.858000; 2015-11-16 14:07:09.858000; cycle_4; md_step
unit.008946; 2015-11-16 14:05:02.138000; 2015-11-16 14:08:07.784000; 2015-11-16 14:08:08.701000; 2015-11-16 14:08:08.759000; 2015-11-16 14:10:28.893000; 2015-11-16 14:10:28.953000; cycle_4; md_step
unit.008037; 2015-11-16 14:05:01.174000; 2015-11-16 14:06:54.550000; 2015-11-16 14:06:54.530000; 2015-11-16 14:06:54.543000; 2015-11-16 14:09:14.817000; 2015-11-16 14:09:14.874000; cycle_4; md_step
unit.008034; 2015-11-16 14:05:01.171000; 2015-11-16 14:06:56.704000; 2015-11-16 14:06:56.934000; 2015-11-16 14:06:56.953000; 2015-11-16 14:09:15.194000; 2015-11-16 14:09:15.247000; cycle_4; md_step
unit.008035; 2015-11-16 14:05:01.172000; 2015-11-16 14:07:47.270000; 2015-11-16 14:07:47.402000; 2015-11-16 14:07:47.415000; 2015-11-16 14:07:47.415000; 2015-11-16 14:07:47.415000; cycle_4; md_step
