uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446661677.81, 1446661679.63, 1446661687.59, 1446661689.16, 1446661689.78, 1446661710.64
unit.000001, step_1, 1446661677.81, 1446661679.64, 1446661688.84, 1446661689.45, 1446661690.08, 1446661712.23
unit.000002, step_1, 1446661677.81, 1446661679.64, 1446661689.7, 1446661689.91, 1446661692.29, 1446661715.16
unit.000003, step_1, 1446661677.81, 1446661679.64, 1446661689.29, 1446661689.68, 1446661691.99, 1446661713.74
unit.000004, step_1, 1446661677.81, 1446661679.64, 1446661690.18, 1446661692.0, 1446661692.6, 1446661716.6
unit.000005, step_1, 1446661677.81, 1446661679.64, 1446661691.34, 1446661692.25, 1446661692.9, 1446661718.08
unit.000006, step_1, 1446661677.82, 1446661679.65, 1446661692.29, 1446661692.59, 1446661693.2, 1446661720.91
unit.000007, step_1, 1446661677.82, 1446661679.66, 1446661692.7, 1446661692.9, 1446661693.5, 1446661722.36
unit.000008, step_1, 1446661677.82, 1446661679.66, 1446661693.11, 1446661693.31, 1446661694.0, 1446661723.81
unit.000009, step_1, 1446661677.82, 1446661679.66, 1446661693.52, 1446661693.72, 1446661694.31, 1446661725.29
unit.000010, step_1, 1446661677.82, 1446661679.67, 1446661694.34, 1446661694.55, 1446661695.11, 1446661728.21
unit.000011, step_1, 1446661677.82, 1446661679.67, 1446661695.78, 1446661695.98, 1446661696.62, 1446661732.71
unit.000012, step_1, 1446661677.83, 1446661679.67, 1446661695.37, 1446661695.57, 1446661696.22, 1446661731.25
unit.000013, step_1, 1446661677.83, 1446661679.68, 1446661696.38, 1446661696.59, 1446661697.22, 1446661735.61
unit.000014, step_1, 1446661677.83, 1446661679.68, 1446661696.79, 1446661697.0, 1446661697.63, 1446661737.07
unit.000015, step_1, 1446661677.83, 1446661679.69, 1446661697.4, 1446661697.61, 1446661698.23, 1446661738.53
unit.000016, step_1, 1446661677.83, 1446661679.69, 1446661697.81, 1446661698.01, 1446661698.63, 1446661740.09
unit.000017, step_1, 1446661677.84, 1446661679.69, 1446661698.22, 1446661698.42, 1446661699.04, 1446661741.54
unit.000018, step_1, 1446661677.84, 1446661679.69, 1446661698.62, 1446661698.82, 1446661699.44, 1446661743.05
unit.000019, step_1, 1446661677.84, 1446661679.7, 1446661699.03, 1446661699.23, 1446661699.84, 1446661744.5
unit.000020, step_1, 1446661677.84, 1446661679.7, 1446661699.64, 1446661699.84, 1446661700.45, 1446661747.42
unit.000021, step_1, 1446661677.84, 1446661679.72, 1446661700.25, 1446661700.45, 1446661701.06, 1446661748.98
unit.000022, step_1, 1446661677.84, 1446661679.73, 1446661700.85, 1446661701.06, 1446661701.68, 1446661751.88
unit.000023, step_1, 1446661677.85, 1446661679.73, 1446661701.46, 1446661701.67, 1446661702.29, 1446661753.41
unit.000024, step_1, 1446661677.85, 1446661679.74, 1446661702.27, 1446661702.48, 1446661703.09, 1446661756.32
unit.000025, step_1, 1446661677.85, 1446661679.74, 1446661703.09, 1446661703.29, 1446661703.9, 1446661759.32
unit.000026, step_1, 1446661677.85, 1446661679.75, 1446661703.69, 1446661703.9, 1446661704.51, 1446661762.24
unit.000027, step_1, 1446661677.85, 1446661679.75, 1446661704.51, 1446661704.71, 1446661706.12, 1446661765.18
unit.000028, step_1, 1446661677.85, 1446661679.75, 1446661705.34, 1446661705.86, 1446661706.52, 1446661766.81
unit.000029, step_1, 1446661677.86, 1446661679.76, 1446661706.69, 1446661706.89, 1446661707.53, 1446661771.41
unit.000030, step_1, 1446661677.86, 1446661679.77, 1446661707.5, 1446661707.71, 1446661708.39, 1446661774.37
unit.000031, step_1, 1446661677.86, 1446661679.77, 1446661708.39, 1446661708.52, 1446661709.14, 1446661777.3
unit.000032, step_1, 1446661677.86, 1446661679.78, 1446661708.93, 1446661709.13, 1446661709.74, 1446661778.83
unit.000033, step_1, 1446661677.86, 1446661679.78, 1446661709.54, 1446661709.74, 1446661710.4, 1446661781.68
unit.000034, step_1, 1446661677.87, 1446661679.79, 1446661710.15, 1446661710.41, 1446661710.95, 1446661783.29
unit.000035, step_1, 1446661677.87, 1446661679.79, 1446661710.76, 1446661710.96, 1446661711.56, 1446661786.06
unit.000036, step_1, 1446661677.87, 1446661679.8, 1446661711.42, 1446661711.58, 1446661712.26, 1446661787.59
unit.000037, step_1, 1446661677.87, 1446661679.8, 1446661711.99, 1446661712.19, 1446661712.76, 1446661790.3
unit.000038, step_1, 1446661677.87, 1446661679.81, 1446661713.0, 1446661713.21, 1446661713.77, 1446661793.42
unit.000039, step_1, 1446661677.87, 1446661679.81, 1446661713.45, 1446661713.61, 1446661714.17, 1446661794.88
unit.000040, step_1, 1446661677.88, 1446661679.81, 1446661714.02, 1446661714.22, 1446661714.88, 1446661797.39
unit.000041, step_1, 1446661677.88, 1446661679.82, 1446661714.83, 1446661715.03, 1446661715.68, 1446661800.22
unit.000042, step_1, 1446661677.88, 1446661679.82, 1446661715.64, 1446661715.85, 1446661716.5, 1446661803.54
unit.000043, step_1, 1446661677.88, 1446661679.83, 1446661716.25, 1446661716.49, 1446661717.09, 1446661805.38
unit.000044, step_1, 1446661677.88, 1446661679.85, 1446661717.07, 1446661717.27, 1446661717.89, 1446661808.52
unit.000045, step_1, 1446661677.88, 1446661679.86, 1446661717.88, 1446661718.08, 1446661718.7, 1446661811.82
unit.000046, step_1, 1446661677.89, 1446661679.86, 1446661718.69, 1446661718.89, 1446661719.54, 1446661814.81
unit.000047, step_1, 1446661677.89, 1446661679.87, 1446661719.54, 1446661719.7, 1446661720.32, 1446661817.64
unit.000048, step_1, 1446661677.89, 1446661679.88, 1446661720.31, 1446661720.54, 1446661721.12, 1446661820.55
unit.000049, step_1, 1446661677.89, 1446661679.83, 1446661716.49, 1446661716.66, 1446661717.29, 1446661806.57
unit.000050, step_1, 1446661677.89, 1446661679.89, 1446661722.14, 1446661722.34, 1446661723.33, 1446661827.16
unit.000051, step_1, 1446661677.89, 1446661679.89, 1446661721.33, 1446661721.56, 1446661722.13, 1446661824.33
unit.000052, step_1, 1446661677.89, 1446661679.81, 1446661714.22, 1446661714.46, 1446661715.08, 1446661797.71
unit.000053, step_1, 1446661677.9, 1446661679.6, 1446661682.18, 1446661682.38, 1446661683.24, 1446661692.29
unit.000054, step_1, 1446661677.9, 1446661679.73, 1446661701.26, 1446661701.46, 1446661702.09, 1446661753.34
unit.000055, step_1, 1446661677.9, 1446661679.74, 1446661701.87, 1446661702.07, 1446661702.69, 1446661754.86
unit.000056, step_1, 1446661677.9, 1446661679.74, 1446661702.68, 1446661702.88, 1446661703.5, 1446661757.85
unit.000057, step_1, 1446661677.9, 1446661679.74, 1446661703.49, 1446661703.7, 1446661704.31, 1446661760.79
unit.000058, step_1, 1446661677.91, 1446661679.75, 1446661704.3, 1446661704.51, 1446661706.02, 1446661763.76
