uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446308279.67, 1446308280.81, 1446308279.67, 1446308290.73, 1446308291.44, 1446308313.6
unit.000001, step_1, 1446308279.67, 1446308280.82, 1446308279.67, 1446308291.35, 1446308292.05, 1446308315.9
unit.000002, step_1, 1446308279.67, 1446308280.83, 1446308279.67, 1446308292.23, 1446308292.95, 1446308318.82
unit.000003, step_1, 1446308279.67, 1446308280.83, 1446308279.67, 1446308291.95, 1446308292.85, 1446308317.94
unit.000004, step_1, 1446308279.67, 1446308280.83, 1446308279.67, 1446308292.56, 1446308293.35, 1446308320.22
unit.000005, step_1, 1446308279.67, 1446308280.84, 1446308279.67, 1446308292.96, 1446308293.76, 1446308321.61
unit.000006, step_1, 1446308279.67, 1446308280.85, 1446308279.67, 1446308293.38, 1446308294.2, 1446308322.99
unit.000007, step_1, 1446308279.68, 1446308280.86, 1446308279.68, 1446308293.98, 1446308294.76, 1446308325.01
unit.000008, step_1, 1446308279.68, 1446308280.87, 1446308279.68, 1446308294.79, 1446308295.57, 1446308328.5
unit.000009, step_1, 1446308279.68, 1446308280.89, 1446308279.68, 1446308296.01, 1446308296.77, 1446308332.87
unit.000010, step_1, 1446308279.68, 1446308280.88, 1446308279.68, 1446308295.4, 1446308296.21, 1446308330.85
unit.000011, step_1, 1446308279.68, 1446308280.9, 1446308279.68, 1446308296.83, 1446308297.58, 1446308335.78
unit.000012, step_1, 1446308279.69, 1446308280.92, 1446308279.69, 1446308298.25, 1446308298.99, 1446308341.07
unit.000013, step_1, 1446308279.69, 1446308280.91, 1446308279.69, 1446308297.44, 1446308298.22, 1446308338.0
unit.000014, step_1, 1446308279.69, 1446308280.94, 1446308279.69, 1446308300.08, 1446308300.8, 1446308347.53
unit.000015, step_1, 1446308279.69, 1446308280.93, 1446308279.69, 1446308298.86, 1446308299.59, 1446308343.15
unit.000016, step_1, 1446308279.69, 1446308280.96, 1446308279.69, 1446308300.89, 1446308301.6, 1446308350.44
unit.000017, step_1, 1446308279.7, 1446308281.04, 1446308279.7, 1446308305.97, 1446308306.74, 1446308368.3
unit.000018, step_1, 1446308279.7, 1446308280.93, 1446308279.7, 1446308298.45, 1446308299.22, 1446308341.64
unit.000019, step_1, 1446308279.7, 1446308280.98, 1446308279.7, 1446308301.29, 1446308302.01, 1446308351.89
unit.000020, step_1, 1446308279.7, 1446308281.0, 1446308279.7, 1446308302.92, 1446308303.62, 1446308357.55
unit.000021, step_1, 1446308279.7, 1446308281.01, 1446308279.7, 1446308303.53, 1446308304.32, 1446308359.89
unit.000022, step_1, 1446308279.7, 1446308281.03, 1446308279.7, 1446308304.14, 1446308304.93, 1446308361.83
unit.000023, step_1, 1446308279.71, 1446308281.03, 1446308279.71, 1446308304.55, 1446308305.33, 1446308363.22
unit.000024, step_1, 1446308279.71, 1446308281.04, 1446308279.71, 1446308305.16, 1446308305.93, 1446308365.45
unit.000025, step_1, 1446308279.71, 1446308281.04, 1446308279.71, 1446308305.77, 1446308306.54, 1446308367.41
unit.000026, step_1, 1446308279.71, 1446308281.05, 1446308279.71, 1446308306.38, 1446308307.14, 1446308369.68
unit.000027, step_1, 1446308279.71, 1446308281.06, 1446308279.71, 1446308306.98, 1446308307.74, 1446308371.62
unit.000028, step_1, 1446308279.71, 1446308281.06, 1446308279.71, 1446308307.59, 1446308308.35, 1446308373.83
unit.000029, step_1, 1446308279.72, 1446308281.07, 1446308279.72, 1446308308.0, 1446308308.75, 1446308375.22
unit.000030, step_1, 1446308279.72, 1446308281.09, 1446308279.72, 1446308308.61, 1446308309.35, 1446308377.23
unit.000031, step_1, 1446308279.72, 1446308281.09, 1446308279.72, 1446308309.22, 1446308309.96, 1446308379.4
unit.000032, step_1, 1446308279.72, 1446308281.11, 1446308279.72, 1446308310.03, 1446308310.76, 1446308382.2
unit.000033, step_1, 1446308279.72, 1446308281.12, 1446308279.72, 1446308310.64, 1446308311.37, 1446308384.28
unit.000034, step_1, 1446308279.72, 1446308281.13, 1446308279.72, 1446308311.25, 1446308311.97, 1446308386.37
unit.000035, step_1, 1446308279.73, 1446308281.13, 1446308279.73, 1446308311.86, 1446308312.57, 1446308388.46
unit.000036, step_1, 1446308279.73, 1446308281.14, 1446308279.73, 1446308312.47, 1446308313.36, 1446308390.55
unit.000037, step_1, 1446308279.73, 1446308281.16, 1446308279.73, 1446308313.98, 1446308314.78, 1446308394.02
unit.000038, step_1, 1446308279.73, 1446308281.16, 1446308279.73, 1446308314.36, 1446308315.09, 1446308396.21
unit.000039, step_1, 1446308279.73, 1446308281.18, 1446308279.73, 1446308315.91, 1446308316.7, 1446308401.93
unit.000040, step_1, 1446308279.73, 1446308281.18, 1446308279.73, 1446308315.71, 1446308316.5, 1446308400.95
unit.000041, step_1, 1446308279.74, 1446308281.19, 1446308279.74, 1446308316.53, 1446308317.3, 1446308403.92
unit.000042, step_1, 1446308279.74, 1446308281.18, 1446308279.74, 1446308316.12, 1446308316.9, 1446308402.39
unit.000043, step_1, 1446308279.74, 1446308281.21, 1446308279.74, 1446308317.54, 1446308318.31, 1446308407.7
unit.000044, step_1, 1446308279.74, 1446308281.21, 1446308279.74, 1446308318.23, 1446308319.01, 1446308409.47
unit.000045, step_1, 1446308279.74, 1446308281.22, 1446308279.74, 1446308318.64, 1446308319.41, 1446308410.84
unit.000046, step_1, 1446308279.74, 1446308281.23, 1446308279.74, 1446308319.25, 1446308320.02, 1446308413.23
unit.000047, step_1, 1446308279.75, 1446308281.24, 1446308279.75, 1446308319.86, 1446308320.62, 1446308415.02
