uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-23 02:05:42.148000, 2015-09-23 02:05:43.025000, 2015-09-23 02:05:53.424000, 2015-09-23 02:05:53.437000, 2015-09-23 02:05:54.509000, 2015-09-23 02:05:56.265000
unit.000001, 1, sim, 2015-09-23 02:06:22.198000, 2015-09-23 02:07:10.390000, 2015-09-23 02:07:11.075000, 2015-09-23 02:41:48.270000, 2015-09-23 02:44:59.957000, 2015-09-23 02:45:01.296000
unit.000002, 1, sim, 2015-09-23 02:06:22.206000, 2015-09-23 02:06:33.147000, 2015-09-23 02:06:34.194000, 2015-09-23 02:06:34.222000, 2015-09-23 02:09:51.225000, 2015-09-23 02:09:53.497000
unit.000003, 1, sim, 2015-09-23 02:06:22.216000, 2015-09-23 02:06:34.413000, 2015-09-23 02:06:35.534000, 2015-09-23 02:06:35.549000, 2015-09-23 02:09:53.465000, 2015-09-23 02:09:55.824000
unit.000004, 1, sim, 2015-09-23 02:06:22.221000, 2015-09-23 02:06:33.780000, 2015-09-23 02:06:34.941000, 2015-09-23 02:06:34.959000, 2015-09-23 02:09:55.695000, 2015-09-23 02:09:57.274000
unit.000005, 1, sim, 2015-09-23 02:06:22.228000, 2015-09-23 02:06:35.052000, 2015-09-23 02:06:36.135000, 2015-09-23 02:09:44.778000, 2015-09-23 02:12:56.668000, 2015-09-23 02:12:57.281000
unit.000006, 1, sim, 2015-09-23 02:06:22.233000, 2015-09-23 02:06:34.681000, 2015-09-23 02:06:35.545000, 2015-09-23 02:06:35.574000, 2015-09-23 02:09:53.682000, 2015-09-23 02:09:56
unit.000007, 1, sim, 2015-09-23 02:06:22.234000, 2015-09-23 02:06:34.959000, 2015-09-23 02:06:35.554000, 2015-09-23 02:09:43.069000, 2015-09-23 02:12:54.760000, 2015-09-23 02:12:56.147000
unit.000008, 1, sim, 2015-09-23 02:06:22.247000, 2015-09-23 02:06:35.507000, 2015-09-23 02:06:36.153000, 2015-09-23 02:09:45.213000, 2015-09-23 02:12:57.175000, 2015-09-23 02:12:58.727000
unit.000009, 1, sim, 2015-09-23 02:06:22.248000, 2015-09-23 02:06:35.593000, 2015-09-23 02:06:36.157000, 2015-09-23 02:09:46.698000, 2015-09-23 02:12:57.178000, 2015-09-23 02:12:58.870000
unit.000010, 1, sim, 2015-09-23 02:06:22.264000, 2015-09-23 02:06:35.769000, 2015-09-23 02:06:36.740000, 2015-09-23 02:09:50.938000, 2015-09-23 02:13:01.411000, 2015-09-23 02:13:03.710000
unit.000011, 1, sim, 2015-09-23 02:06:22.267000, 2015-09-23 02:06:35.950000, 2015-09-23 02:06:36.746000, 2015-09-23 02:09:51.022000, 2015-09-23 02:13:01.415000, 2015-09-23 02:13:03.889000
unit.000012, 1, sim, 2015-09-23 02:06:22.280000, 2015-09-23 02:06:36.040000, 2015-09-23 02:06:36.750000, 2015-09-23 02:09:51.126000, 2015-09-23 02:13:02.024000, 2015-09-23 02:13:03.978000
unit.000013, 1, sim, 2015-09-23 02:06:22.281000, 2015-09-23 02:06:36.127000, 2015-09-23 02:06:36.753000, 2015-09-23 02:09:51.231000, 2015-09-23 02:13:01.519000, 2015-09-23 02:13:04.066000
unit.000014, 1, sim, 2015-09-23 02:06:22.291000, 2015-09-23 02:06:36.400000, 2015-09-23 02:06:37.338000, 2015-09-23 02:09:52.846000, 2015-09-23 02:13:03.239000, 2015-09-23 02:13:04.244000
unit.000015, 1, sim, 2015-09-23 02:06:22.293000, 2015-09-23 02:06:36.534000, 2015-09-23 02:06:37.341000, 2015-09-23 02:09:52.950000, 2015-09-23 02:13:06.706000, 2015-09-23 02:13:07.974000
unit.000016, 1, sim, 2015-09-23 02:06:22.302000, 2015-09-23 02:06:36.712000, 2015-09-23 02:06:37.348000, 2015-09-23 02:09:53.178000, 2015-09-23 02:13:04.168000, 2015-09-23 02:13:05.422000
unit.000017, 1, sim, 2015-09-23 02:06:22.307000, 2015-09-23 02:06:36.888000, 2015-09-23 02:06:37.932000, 2015-09-23 02:09:53.467000, 2015-09-23 02:13:03.955000, 2015-09-23 02:13:05.610000
unit.000018, 1, sim, 2015-09-23 02:06:22.315000, 2015-09-23 02:06:37.163000, 2015-09-23 02:06:37.942000, 2015-09-23 02:09:53.679000, 2015-09-23 02:13:04.376000, 2015-09-23 02:13:06.015000
unit.000019, 1, sim, 2015-09-23 02:06:22.316000, 2015-09-23 02:06:37.568000, 2015-09-23 02:06:38.537000, 2015-09-23 02:09:53.711000, 2015-09-23 02:13:04.064000, 2015-09-23 02:13:06.105000
unit.000020, 1, sim, 2015-09-23 02:06:22.323000, 2015-09-23 02:06:46.015000, 2015-09-23 02:06:47.034000, 2015-09-23 02:19:25.660000, 2015-09-23 02:22:37.643000, 2015-09-23 02:22:39.322000
