uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 1, sim, 2015-10-09 17:45:58.767000, 2015-10-09 17:46:06.011000, 2015-10-09 17:46:06.265000, 2015-10-09 17:46:06.331000, 2015-10-09 17:46:16.207000, 2015-10-09 17:46:17.868000
unit.000001, 1, sim, 2015-10-09 17:45:58.786000, 2015-10-09 17:46:06.408000, 2015-10-09 17:46:06.794000, 2015-10-09 17:46:06.906000, 2015-10-09 17:46:17.874000, 2015-10-09 17:46:19.114000
unit.000002, 1, sim, 2015-10-09 17:45:58.790000, 2015-10-09 17:46:06.423000, 2015-10-09 17:46:06.797000, 2015-10-09 17:46:06.923000, 2015-10-09 17:46:17.981000, 2015-10-09 17:46:19.192000
unit.000003, 1, sim, 2015-10-09 17:45:58.799000, 2015-10-09 17:46:06.382000, 2015-10-09 17:46:06.782000, 2015-10-09 17:46:06.836000, 2015-10-09 17:46:18.296000, 2015-10-09 17:46:20.292000
unit.000004, 1, sim, 2015-10-09 17:45:58.817000, 2015-10-09 17:46:06.478000, 2015-10-09 17:46:06.833000, 2015-10-09 17:46:07.022000, 2015-10-09 17:46:17.876000, 2015-10-09 17:46:19.165000
unit.000005, 1, sim, 2015-10-09 17:45:58.831000, 2015-10-09 17:46:06.578000, 2015-10-09 17:46:06.857000, 2015-10-09 17:46:07.219000, 2015-10-09 17:46:18.510000, 2015-10-09 17:46:20.370000
unit.000006, 1, sim, 2015-10-09 17:45:58.846000, 2015-10-09 17:46:06.667000, 2015-10-09 17:46:07.069000, 2015-10-09 17:46:07.443000, 2015-10-09 17:46:18.504000, 2015-10-09 17:46:20.326000
unit.000007, 1, sim, 2015-10-09 17:45:58.847000, 2015-10-09 17:46:06.017000, 2015-10-09 17:46:06.267000, 2015-10-09 17:46:06.340000, 2015-10-09 17:46:16.931000, 2015-10-09 17:46:17.896000
unit.000008, 1, sim, 2015-10-09 17:45:58.867000, 2015-10-09 17:46:06.994000, 2015-10-09 17:46:07.300000, 2015-10-09 17:46:08.086000, 2015-10-09 17:46:19.428000, 2015-10-09 17:46:21.447000
unit.000009, 1, sim, 2015-10-09 17:45:58.870000, 2015-10-09 17:46:05.961000, 2015-10-09 17:46:06.257000, 2015-10-09 17:46:06.293000, 2015-10-09 17:46:16.518000, 2015-10-09 17:46:17.876000
unit.000010, 1, sim, 2015-10-09 17:45:58.872000, 2015-10-09 17:46:06.199000, 2015-10-09 17:46:06.530000, 2015-10-09 17:46:06.621000, 2015-10-09 17:46:17.762000, 2015-10-09 17:46:19.018000
unit.000011, 1, sim, 2015-10-09 17:45:58.873000, 2015-10-09 17:46:06.237000, 2015-10-09 17:46:06.537000, 2015-10-09 17:46:06.655000, 2015-10-09 17:46:17.768000, 2015-10-09 17:46:19.081000
unit.000012, 1, sim, 2015-10-09 17:45:58.891000, 2015-10-09 17:46:06.121000, 2015-10-09 17:46:06.515000, 2015-10-09 17:46:06.540000, 2015-10-09 17:46:17.759000, 2015-10-09 17:46:18.990000
unit.000013, 1, sim, 2015-10-09 17:45:58.893000, 2015-10-09 17:46:06.606000, 2015-10-09 17:46:06.866000, 2015-10-09 17:46:07.277000, 2015-10-09 17:46:18.818000, 2015-10-09 17:46:20.402000
unit.000014, 1, sim, 2015-10-09 17:45:58.911000, 2015-10-09 17:46:06.646000, 2015-10-09 17:46:07.064000, 2015-10-09 17:46:07.414000, 2015-10-09 17:46:18.087000, 2015-10-09 17:46:19.232000
unit.000015, 1, sim, 2015-10-09 17:45:58.912000, 2015-10-09 17:46:06.644000, 2015-10-09 17:46:07.062000, 2015-10-09 17:46:07.395000, 2015-10-09 17:46:18.616000, 2015-10-09 17:46:20.391000
unit.000016, 1, sim, 2015-10-09 17:45:58.930000, 2015-10-09 17:46:06.626000, 2015-10-09 17:46:07.056000, 2015-10-09 17:46:07.352000, 2015-10-09 17:46:18.920000, 2015-10-09 17:46:20.410000
unit.000017, 1, sim, 2015-10-09 17:45:58.932000, 2015-10-09 17:46:06.673000, 2015-10-09 17:46:07.070000, 2015-10-09 17:46:07.461000, 2015-10-09 17:46:17.556000, 2015-10-09 17:46:18.982000
unit.000018, 1, sim, 2015-10-09 17:45:58.933000, 2015-10-09 17:46:06.712000, 2015-10-09 17:46:07.076000, 2015-10-09 17:46:07.526000, 2015-10-09 17:46:18.506000, 2015-10-09 17:46:20.350000
unit.000019, 1, sim, 2015-10-09 17:45:58.955000, 2015-10-09 17:46:06.716000, 2015-10-09 17:46:07.078000, 2015-10-09 17:46:07.535000, 2015-10-09 17:46:18.514000, 2015-10-09 17:46:20.388000
unit.000020, 1, sim, 2015-10-09 17:45:58.966000, 2015-10-09 17:46:05.988000, 2015-10-09 17:46:06.261000, 2015-10-09 17:46:06.312000, 2015-10-09 17:46:16.522000, 2015-10-09 17:46:17.880000
unit.000021, 1, sim, 2015-10-09 17:45:58.982000, 2015-10-09 17:46:06.735000, 2015-10-09 17:46:07.083000, 2015-10-09 17:46:07.592000, 2015-10-09 17:46:18.515000, 2015-10-09 17:46:20.389000
unit.000022, 1, sim, 2015-10-09 17:45:58.983000, 2015-10-09 17:46:06.767000, 2015-10-09 17:46:07.088000, 2015-10-09 17:46:07.642000, 2015-10-09 17:46:18.508000, 2015-10-09 17:46:20.363000
unit.000023, 1, sim, 2015-10-09 17:45:58.985000, 2015-10-09 17:46:06.791000, 2015-10-09 17:46:07.092000, 2015-10-09 17:46:07.712000, 2015-10-09 17:46:19.122000, 2015-10-09 17:46:20.412000
unit.000024, 1, sim, 2015-10-09 17:45:58.996000, 2015-10-09 17:46:06.834000, 2015-10-09 17:46:07.098000, 2015-10-09 17:46:07.783000, 2015-10-09 17:46:19.429000, 2015-10-09 17:46:21.446000
unit.000025, 1, sim, 2015-10-09 17:45:58.997000, 2015-10-09 17:46:06.849000, 2015-10-09 17:46:07.102000, 2015-10-09 17:46:07.852000, 2015-10-09 17:46:19.429000, 2015-10-09 17:46:21.453000
unit.000026, 1, sim, 2015-10-09 17:45:59.019000, 2015-10-09 17:46:06.889000, 2015-10-09 17:46:07.106000, 2015-10-09 17:46:07.878000, 2015-10-09 17:46:19.533000, 2015-10-09 17:46:21.479000
unit.000027, 1, sim, 2015-10-09 17:45:59.021000, 2015-10-09 17:46:06.916000, 2015-10-09 17:46:07.109000, 2015-10-09 17:46:07.910000, 2015-10-09 17:46:19.430000, 2015-10-09 17:46:21.459000
unit.000028, 1, sim, 2015-10-09 17:45:59.032000, 2015-10-09 17:46:06.835000, 2015-10-09 17:46:07.100000, 2015-10-09 17:46:07.799000, 2015-10-09 17:46:19.533000, 2015-10-09 17:46:21.477000
unit.000029, 1, sim, 2015-10-09 17:45:59.038000, 2015-10-09 17:46:06.993000, 2015-10-09 17:46:07.298000, 2015-10-09 17:46:08.047000, 2015-10-09 17:46:19.432000, 2015-10-09 17:46:21.470000
unit.000030, 1, sim, 2015-10-09 17:45:59.040000, 2015-10-09 17:46:06.086000, 2015-10-09 17:46:06.281000, 2015-10-09 17:46:06.387000, 2015-10-09 17:46:16.205000, 2015-10-09 17:46:17.866000
unit.000031, 1, sim, 2015-10-09 17:45:59.051000, 2015-10-09 17:46:06.138000, 2015-10-09 17:46:06.519000, 2015-10-09 17:46:06.566000, 2015-10-09 17:46:17.766000, 2015-10-09 17:46:19.056000
