step,probe,timestamp

allocate,start_time,2015-11-03 05:04:41.992536
allocate,stop_time,2015-11-03 05:04:45.829774
deallocate,start_time,2015-11-03 05:59:12.970172
deallocate,stop_time,2015-11-03 05:59:26.120511
