Start= 2015-09-02 23:18:52.961069
Allocating= 2015-09-02 23:18:52.993716
Allocated= 2015-09-02 23:18:57.854345
Executing= 2015-09-02 23:18:57.854499
Deallocating= 2015-09-02 23:39:00.939405
Done= 2015-09-02 23:39:19.285892
