uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-10-01 13:32:10.076000, 2015-10-01 13:32:10.669000, 2015-10-01 13:32:22.055000, 2015-10-01 13:32:22.068000, 2015-10-01 13:32:24.018000, 2015-10-01 13:32:25.280000
unit.000001, 1, sim, 2015-10-01 13:33:03.554000, 2015-10-01 13:34:16.289000, 2015-10-01 13:34:16.779000, 2015-10-01 13:37:05.189000, 2015-10-01 13:40:15.840000, 2015-10-01 13:40:17.697000
unit.000002, 1, sim, 2015-10-01 13:33:03.586000, 2015-10-01 13:34:16.546000, 2015-10-01 13:34:17.303000, 2015-10-01 13:37:05.287000, 2015-10-01 13:40:16.050000, 2015-10-01 13:40:18.005000
unit.000003, 1, sim, 2015-10-01 13:33:03.610000, 2015-10-01 13:34:05.882000, 2015-10-01 13:34:06.863000, 2015-10-01 13:36:54.274000, 2015-10-01 13:40:06.093000, 2015-10-01 13:40:08.558000
unit.000004, 1, sim, 2015-10-01 13:33:03.612000, 2015-10-01 13:34:17.842000, 2015-10-01 13:34:18.349000, 2015-10-01 13:37:05.802000, 2015-10-01 13:40:16.362000, 2015-10-01 13:40:19.331000
unit.000005, 1, sim, 2015-10-01 13:33:03.613000, 2015-10-01 13:33:38.925000, 2015-10-01 13:33:39.497000, 2015-10-01 13:33:39.511000, 2015-10-01 13:36:56.324000, 2015-10-01 13:36:59.102000
unit.000006, 1, sim, 2015-10-01 13:33:03.675000, 2015-10-01 13:34:17.257000, 2015-10-01 13:34:17.828000, 2015-10-01 13:37:05.614000, 2015-10-01 13:40:15.853000, 2015-10-01 13:40:18.757000
unit.000007, 1, sim, 2015-10-01 13:33:03.676000, 2015-10-01 13:34:14.086000, 2015-10-01 13:34:14.694000, 2015-10-01 13:37:02.674000, 2015-10-01 13:40:13.333000, 2015-10-01 13:40:16.286000
unit.000008, 1, sim, 2015-10-01 13:33:03.711000, 2015-10-01 13:34:14.390000, 2015-10-01 13:34:15.214000, 2015-10-01 13:37:02.771000, 2015-10-01 13:40:13.143000, 2015-10-01 13:40:16.479000
unit.000009, 1, sim, 2015-10-01 13:33:03.713000, 2015-10-01 13:33:52.163000, 2015-10-01 13:33:52.758000, 2015-10-01 13:36:41.271000, 2015-10-01 13:39:51.524000, 2015-10-01 13:39:52.532000
unit.000010, 1, sim, 2015-10-01 13:33:03.764000, 2015-10-01 13:34:13.292000, 2015-10-01 13:34:14.168000, 2015-10-01 13:37:02.084000, 2015-10-01 13:40:12.529000, 2015-10-01 13:40:15.504000
unit.000011, 1, sim, 2015-10-01 13:33:03.765000, 2015-10-01 13:34:13.893000, 2015-10-01 13:34:14.691000, 2015-10-01 13:37:02.589000, 2015-10-01 13:40:13.143000, 2015-10-01 13:40:16.087000
unit.000012, 1, sim, 2015-10-01 13:33:03.788000, 2015-10-01 13:34:19.623000, 2015-10-01 13:34:20.439000, 2015-10-01 13:37:08.018000, 2015-10-01 13:40:20.674000, 2015-10-01 13:40:22.403000
unit.000013, 1, sim, 2015-10-01 13:33:03.806000, 2015-10-01 13:34:04.757000, 2015-10-01 13:34:05.308000, 2015-10-01 13:36:53.813000, 2015-10-01 13:40:03.992000, 2015-10-01 13:40:05.097000
unit.000014, 1, sim, 2015-10-01 13:33:03.808000, 2015-10-01 13:34:06.476000, 2015-10-01 13:34:07.391000, 2015-10-01 13:36:55.367000, 2015-10-01 13:40:05.995000, 2015-10-01 13:40:09.240000
unit.000015, 1, sim, 2015-10-01 13:33:03.826000, 2015-10-01 13:34:16.867000, 2015-10-01 13:34:17.822000, 2015-10-01 13:37:05.419000, 2015-10-01 13:40:15.758000, 2015-10-01 13:40:18.313000
unit.000016, 1, sim, 2015-10-01 13:33:03.828000, 2015-10-01 13:34:01.568000, 2015-10-01 13:34:03.720000, 2015-10-01 13:36:50.706000, 2015-10-01 13:40:01.574000, 2015-10-01 13:40:04.489000
unit.000017, 1, sim, 2015-10-01 13:33:03.840000, 2015-10-01 13:34:04.336000, 2015-10-01 13:34:05.300000, 2015-10-01 13:36:52.307000, 2015-10-01 13:40:04.801000, 2015-10-01 13:40:07.061000
unit.000018, 1, sim, 2015-10-01 13:33:03.850000, 2015-10-01 13:33:27.603000, 2015-10-01 13:33:28.170000, 2015-10-01 13:33:28.182000, 2015-10-01 13:36:46.459000, 2015-10-01 13:36:47.604000
unit.000019, 1, sim, 2015-10-01 13:33:03.852000, 2015-10-01 13:34:04.515000, 2015-10-01 13:34:05.304000, 2015-10-01 13:36:53.213000, 2015-10-01 13:40:05.691000, 2015-10-01 13:40:07.285000
unit.000020, 1, sim, 2015-10-01 13:33:03.869000, 2015-10-01 13:34:16.367000, 2015-10-01 13:34:17.302000, 2015-10-01 13:37:05.285000, 2015-10-01 13:40:15.751000, 2015-10-01 13:40:17.881000
unit.000021, 1, sim, 2015-10-01 13:33:03.872000, 2015-10-01 13:33:21.348000, 2015-10-01 13:33:22.017000, 2015-10-01 13:33:22.028000, 2015-10-01 13:36:33.401000, 2015-10-01 13:36:34.903000
unit.000022, 1, sim, 2015-10-01 13:33:03.880000, 2015-10-01 13:34:15.740000, 2015-10-01 13:34:16.257000, 2015-10-01 13:37:04.221000, 2015-10-01 13:40:16.956000, 2015-10-01 13:40:17.804000
unit.000023, 1, sim, 2015-10-01 13:33:03.894000, 2015-10-01 13:33:22.025000, 2015-10-01 13:33:22.679000, 2015-10-01 13:33:22.690000, 2015-10-01 13:36:35.203000, 2015-10-01 13:36:37.073000
unit.000024, 1, sim, 2015-10-01 13:33:03.898000, 2015-10-01 13:33:21.499000, 2015-10-01 13:33:22.669000, 2015-10-01 13:33:22.684000, 2015-10-01 13:36:33.502000, 2015-10-01 13:36:35.145000
unit.000025, 1, sim, 2015-10-01 13:33:03.923000, 2015-10-01 13:33:28.206000, 2015-10-01 13:33:28.701000, 2015-10-01 13:33:28.713000, 2015-10-01 13:36:49.677000, 2015-10-01 13:36:50.099000
unit.000026, 1, sim, 2015-10-01 13:33:03.924000, 2015-10-01 13:33:23.759000, 2015-10-01 13:33:24.500000, 2015-10-01 13:33:24.512000, 2015-10-01 13:36:42.231000, 2015-10-01 13:36:44.458000
unit.000027, 1, sim, 2015-10-01 13:33:03.942000, 2015-10-01 13:33:24.140000, 2015-10-01 13:33:25.019000, 2015-10-01 13:33:25.032000, 2015-10-01 13:36:42.335000, 2015-10-01 13:36:44.811000
