step,probe,timestamp

allocate,start_time,2015-11-03 07:06:36.759897
allocate,stop_time,2015-11-03 07:06:43.108342
deallocate,start_time,2015-11-03 09:01:07.042912
deallocate,stop_time,2015-11-03 09:01:17.536369
