uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 1, sim, 2015-10-09 18:12:33.368000, 2015-10-09 18:12:38.912000, 2015-10-09 18:12:39.176000, 2015-10-09 18:12:39.210000, 2015-10-09 18:12:49.689000, 2015-10-09 18:12:51.245000
unit.000001, 1, sim, 2015-10-09 18:12:33.369000, 2015-10-09 18:12:38.932000, 2015-10-09 18:12:39.186000, 2015-10-09 18:12:39.256000, 2015-10-09 18:12:49.683000, 2015-10-09 18:12:51.213000
unit.000002, 1, sim, 2015-10-09 18:12:33.385000, 2015-10-09 18:12:38.950000, 2015-10-09 18:12:39.193000, 2015-10-09 18:12:39.294000, 2015-10-09 18:12:49.684000, 2015-10-09 18:12:51.220000
unit.000003, 1, sim, 2015-10-09 18:12:33.395000, 2015-10-09 18:12:38.942000, 2015-10-09 18:12:39.189000, 2015-10-09 18:12:39.275000, 2015-10-09 18:12:49.684000, 2015-10-09 18:12:51.214000
unit.000004, 1, sim, 2015-10-09 18:12:33.397000, 2015-10-09 18:12:38.930000, 2015-10-09 18:12:39.184000, 2015-10-09 18:12:39.247000, 2015-10-09 18:12:49.690000, 2015-10-09 18:12:51.250000
unit.000005, 1, sim, 2015-10-09 18:12:33.409000, 2015-10-09 18:12:38.946000, 2015-10-09 18:12:39.191000, 2015-10-09 18:12:39.284000, 2015-10-09 18:12:49.690000, 2015-10-09 18:12:51.247000
unit.000006, 1, sim, 2015-10-09 18:12:33.426000, 2015-10-09 18:12:34.123000, 2015-10-09 18:12:39.523000, 2015-10-09 18:12:39.533000, 2015-10-09 18:12:49.578000, 2015-10-09 18:12:51.198000
unit.000007, 1, sim, 2015-10-09 18:12:33.430000, 2015-10-09 18:12:38.922000, 2015-10-09 18:12:39.178000, 2015-10-09 18:12:39.220000, 2015-10-09 18:12:49.681000, 2015-10-09 18:12:51.206000
unit.000008, 1, sim, 2015-10-09 18:12:33.432000, 2015-10-09 18:12:38.910000, 2015-10-09 18:12:39.174000, 2015-10-09 18:12:39.201000, 2015-10-09 18:12:49.680000, 2015-10-09 18:12:51.206000
unit.000009, 1, sim, 2015-10-09 18:12:33.443000, 2015-10-09 18:12:38.959000, 2015-10-09 18:12:39.197000, 2015-10-09 18:12:39.312000, 2015-10-09 18:12:49.685000, 2015-10-09 18:12:51.222000
unit.000010, 1, sim, 2015-10-09 18:12:33.457000, 2015-10-09 18:12:38.907000, 2015-10-09 18:12:39.172000, 2015-10-09 18:12:39.192000, 2015-10-09 18:12:49.686000, 2015-10-09 18:12:51.230000
unit.000011, 1, sim, 2015-10-09 18:12:33.466000, 2015-10-09 18:12:38.935000, 2015-10-09 18:12:39.187000, 2015-10-09 18:12:39.266000, 2015-10-09 18:12:49.687000, 2015-10-09 18:12:51.236000
unit.000012, 1, sim, 2015-10-09 18:12:33.472000, 2015-10-09 18:12:34.130000, 2015-10-09 18:12:39.170000, 2015-10-09 18:12:39.183000, 2015-10-09 18:12:49.680000, 2015-10-09 18:12:51.198000
unit.000013, 1, sim, 2015-10-09 18:12:33.481000, 2015-10-09 18:12:38.928000, 2015-10-09 18:12:39.182000, 2015-10-09 18:12:39.238000, 2015-10-09 18:12:49.682000, 2015-10-09 18:12:51.212000
unit.000014, 1, sim, 2015-10-09 18:12:33.483000, 2015-10-09 18:12:38.955000, 2015-10-09 18:12:39.195000, 2015-10-09 18:12:39.303000, 2015-10-09 18:12:49.688000, 2015-10-09 18:12:51.242000
unit.000015, 1, sim, 2015-10-09 18:12:33.495000, 2015-10-09 18:12:38.927000, 2015-10-09 18:12:39.180000, 2015-10-09 18:12:39.229000, 2015-10-09 18:12:49.687000, 2015-10-09 18:12:51.232000
unit.000016, 1, ana, 2015-10-09 18:12:53.405000, 2015-10-09 18:12:54.012000, 2015-10-09 18:12:54.259000, 2015-10-09 18:12:54.293000, 2015-10-09 18:13:12.762000, 2015-10-09 18:13:19.699000
unit.000017, 1, ana, 2015-10-09 18:12:53.426000, 2015-10-09 18:12:54.022000, 2015-10-09 18:12:54.264000, 2015-10-09 18:12:54.310000, 2015-10-09 18:13:12.867000, 2015-10-09 18:13:20.599000
unit.000018, 1, ana, 2015-10-09 18:12:53.431000, 2015-10-09 18:12:54.062000, 2015-10-09 18:12:54.285000, 2015-10-09 18:12:54.390000, 2015-10-09 18:13:12.970000, 2015-10-09 18:13:24.619000
unit.000019, 1, ana, 2015-10-09 18:12:53.438000, 2015-10-09 18:12:54.036000, 2015-10-09 18:12:54.275000, 2015-10-09 18:12:54.343000, 2015-10-09 18:13:12.971000, 2015-10-09 18:13:22.398000
unit.000020, 1, ana, 2015-10-09 18:12:53.443000, 2015-10-09 18:12:54.054000, 2015-10-09 18:12:54.281000, 2015-10-09 18:12:54.372000, 2015-10-09 18:13:13.374000, 2015-10-09 18:13:23.720000
unit.000021, 1, ana, 2015-10-09 18:12:53.445000, 2015-10-09 18:12:54.056000, 2015-10-09 18:12:54.283000, 2015-10-09 18:12:54.381000, 2015-10-09 18:13:13.374000, 2015-10-09 18:13:24.195000
unit.000022, 1, ana, 2015-10-09 18:12:53.459000, 2015-10-09 18:12:53.999000, 2015-10-09 18:12:54.247000, 2015-10-09 18:12:54.259000, 2015-10-09 18:13:12.761000, 2015-10-09 18:13:19.157000
unit.000023, 1, ana, 2015-10-09 18:12:53.461000, 2015-10-09 18:12:54.004000, 2015-10-09 18:12:54.253000, 2015-10-09 18:12:54.276000, 2015-10-09 18:13:12.866000, 2015-10-09 18:13:17.911000
unit.000024, 1, ana, 2015-10-09 18:12:53.483000, 2015-10-09 18:12:54.017000, 2015-10-09 18:12:54.261000, 2015-10-09 18:12:54.302000, 2015-10-09 18:13:12.765000, 2015-10-09 18:13:20.055000
unit.000025, 1, ana, 2015-10-09 18:12:53.485000, 2015-10-09 18:12:54.048000, 2015-10-09 18:12:54.279000, 2015-10-09 18:12:54.364000, 2015-10-09 18:13:12.969000, 2015-10-09 18:13:23.291000
unit.000026, 1, ana, 2015-10-09 18:12:53.501000, 2015-10-09 18:12:54.039000, 2015-10-09 18:12:54.277000, 2015-10-09 18:12:54.355000, 2015-10-09 18:13:13.373000, 2015-10-09 18:13:22.823000
unit.000027, 1, ana, 2015-10-09 18:12:53.507000, 2015-10-09 18:12:54.028000, 2015-10-09 18:12:54.269000, 2015-10-09 18:12:54.327000, 2015-10-09 18:13:12.971000, 2015-10-09 18:13:21.495000
unit.000028, 1, ana, 2015-10-09 18:12:53.508000, 2015-10-09 18:12:54.008000, 2015-10-09 18:12:54.256000, 2015-10-09 18:12:54.285000, 2015-10-09 18:13:12.968000, 2015-10-09 18:13:18.800000
unit.000029, 1, ana, 2015-10-09 18:12:53.527000, 2015-10-09 18:12:54.025000, 2015-10-09 18:12:54.266000, 2015-10-09 18:12:54.319000, 2015-10-09 18:13:12.763000, 2015-10-09 18:13:20.999000
unit.000030, 1, ana, 2015-10-09 18:12:53.529000, 2015-10-09 18:12:54.031000, 2015-10-09 18:12:54.272000, 2015-10-09 18:12:54.335000, 2015-10-09 18:13:12.968000, 2015-10-09 18:13:21.896000
unit.000031, 1, ana, 2015-10-09 18:12:53.541000, 2015-10-09 18:12:54.002000, 2015-10-09 18:12:54.250000, 2015-10-09 18:12:54.267000, 2015-10-09 18:13:12.764000, 2015-10-09 18:13:17.014000
