iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-29 12:19:22.287965
1,sim,kernel_0,start_time,2015-09-29 12:19:22.291380
1,sim,kernel_0,wait_time,2015-09-29 12:19:22.304160
1,sim,kernel_0,res_time,2015-09-29 12:19:27.331141
1,sim,kernel_0,stop_time,2015-09-29 12:19:27.332017
1,sim,post,start_time,2015-09-29 12:19:27.332054
1,sim,post,stop_time,2015-09-29 12:19:27.332528
1,ana,kernel_0,start_time,2015-09-29 12:19:27.333701
1,ana,kernel_0,wait_time,2015-09-29 12:19:27.347801
1,ana,kernel_0,res_time,2015-09-29 12:19:31.376532
1,ana,kernel_0,stop_time,2015-09-29 12:19:31.377102
1,ana,post,start_time,2015-09-29 12:19:31.377137
1,ana,post,stop_time,2015-09-29 12:19:31.377422
