uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000290, 1, sim, 2015-09-29 12:00:49.940000, 2015-09-29 12:00:50.478000, 2015-09-29 12:00:51.437000, 2015-09-29 12:00:51.448000, 2015-09-29 12:00:53.189000, 2015-09-29 12:00:54.490000
unit.000291, 1, ana, 2015-09-29 12:00:55.561000, 2015-09-29 12:00:56.201000, 2015-09-29 12:00:56.393000, 2015-09-29 12:00:56.403000, 2015-09-29 12:00:56.897000, 2015-09-29 12:00:59.437000
