iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-07-14 16:26:26.595042
1,sim,kernel_0,start_time,2016-07-14 16:26:26.595725
1,sim,kernel_0,wait_time,2016-07-14 16:26:26.676046
1,sim,kernel_0,res_time,2016-07-14 16:26:58.524135
1,sim,kernel_0,stop_time,2016-07-14 16:26:58.524510
1,sim,post,start_time,2016-07-14 16:26:58.524574
1,sim,post,stop_time,2016-07-14 16:26:58.527298
1,ana,kernel_0,start_time,2016-07-14 16:26:58.527595
1,ana,kernel_0,wait_time,2016-07-14 16:26:58.529547
1,ana,kernel_0,res_time,2016-07-14 16:27:09.140551
1,ana,kernel_0,stop_time,2016-07-14 16:27:09.140758
1,ana,post,start_time,2016-07-14 16:27:09.140826
1,ana,post,stop_time,2016-07-14 16:27:09.140983
