iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-23 21:27:19.469928
None,pre_loop,None,wait_time,2015-09-23 21:27:20.045976
None,pre_loop,None,res_time,2015-09-23 21:27:37.061754
None,pre_loop,None,stop_time,2015-09-23 21:27:37.062661
1,sim,kernel_0,start_time,2015-09-23 21:27:37.064500
1,sim,kernel_0,wait_time,2015-09-23 21:27:40.130470
1,sim,kernel_0,res_time,2015-09-23 21:34:09.413959
1,sim,kernel_0,stop_time,2015-09-23 21:34:09.414357
1,sim,kernel_1,start_time,2015-09-23 21:34:09.414379
1,sim,kernel_1,wait_time,2015-09-23 21:34:12.388712
1,sim,kernel_1,res_time,2015-09-23 21:41:26.444951
1,sim,kernel_1,stop_time,2015-09-23 21:41:26.450202
1,sim,post,start_time,2015-09-23 21:41:26.450230
1,sim,post,stop_time,2015-09-23 21:41:26.451638
1,ana,kernel_0,start_time,2015-09-23 21:41:26.453246
1,ana,kernel_0,wait_time,2015-09-23 21:41:27.083863
1,ana,kernel_0,res_time,2015-09-23 21:43:17.014762
1,ana,kernel_0,stop_time,2015-09-23 21:43:17.015369
1,ana,kernel_1,start_time,2015-09-23 21:43:17.015394
1,ana,kernel_1,wait_time,2015-09-23 21:43:17.544922
1,ana,kernel_1,res_time,2015-09-23 21:43:26.955596
1,ana,kernel_1,stop_time,2015-09-23 21:43:26.956195
1,ana,post,start_time,2015-09-23 21:43:26.956221
1,ana,post,stop_time,2015-09-23 21:43:26.956487
