uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-23 21:27:19.562000, 2015-09-23 21:27:20.214000, 2015-09-23 21:27:33.742000, 2015-09-23 21:27:33.754000, 2015-09-23 21:27:35.033000, 2015-09-23 21:27:36.652000
unit.000001, 1, sim, 2015-09-23 21:27:37.850000, 2015-09-23 21:27:39.689000, 2015-09-23 21:27:40.514000, 2015-09-23 21:27:40.525000, 2015-09-23 21:30:54.065000, 2015-09-23 21:30:55.083000
unit.000002, 1, sim, 2015-09-23 21:27:37.852000, 2015-09-23 21:27:39.866000, 2015-09-23 21:27:41.258000, 2015-09-23 21:27:41.269000, 2015-09-23 21:30:53.450000, 2015-09-23 21:30:55.347000
unit.000003, 1, sim, 2015-09-23 21:27:37.853000, 2015-09-23 21:27:40.028000, 2015-09-23 21:27:41.263000, 2015-09-23 21:27:41.280000, 2015-09-23 21:30:54.371000, 2015-09-23 21:30:55.436000
unit.000004, 1, sim, 2015-09-23 21:27:37.867000, 2015-09-23 21:27:39.037000, 2015-09-23 21:27:40.518000, 2015-09-23 21:27:40.534000, 2015-09-23 21:30:53.660000, 2015-09-23 21:30:55.260000
unit.000005, 1, sim, 2015-09-23 21:27:37.869000, 2015-09-23 21:27:40.421000, 2015-09-23 21:27:41.267000, 2015-09-23 21:27:41.288000, 2015-09-23 21:30:55.876000, 2015-09-23 21:30:57.170000
unit.000006, 1, sim, 2015-09-23 21:27:37.876000, 2015-09-23 21:27:40.585000, 2015-09-23 21:27:41.271000, 2015-09-23 21:27:41.297000, 2015-09-23 21:30:54.168000, 2015-09-23 21:30:55.576000
unit.000007, 1, sim, 2015-09-23 21:27:37.878000, 2015-09-23 21:27:40.597000, 2015-09-23 21:27:41.275000, 2015-09-23 21:27:41.305000, 2015-09-23 21:30:53.453000, 2015-09-23 21:30:55.613000
unit.000008, 1, sim, 2015-09-23 21:27:37.890000, 2015-09-23 21:27:40.762000, 2015-09-23 21:27:42.042000, 2015-09-23 21:27:42.056000, 2015-09-23 21:30:53.455000, 2015-09-23 21:30:55.813000
