uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-25 22:37:07.451000, 2015-09-25 22:37:07.874000, 2015-09-25 22:37:13.282000, 2015-09-25 22:37:13.295000, 2015-09-25 22:37:15.249000, 2015-09-25 22:37:15.582000
unit.000001, 1, sim, 2015-09-25 22:37:16.156000, 2015-09-25 22:37:18.235000, 2015-09-25 22:37:19.465000, 2015-09-25 22:37:19.482000, 2015-09-25 22:40:30.718000, 2015-09-25 22:40:33.242000
unit.000002, 1, sim, 2015-09-25 22:37:16.158000, 2015-09-25 22:37:18.412000, 2015-09-25 22:37:19.472000, 2015-09-25 22:40:30.728000, 2015-09-25 22:43:43.283000, 2015-09-25 22:43:45.064000
unit.000003, 1, sim, 2015-09-25 22:37:16.163000, 2015-09-25 22:37:17.674000, 2015-09-25 22:37:19.468000, 2015-09-25 22:37:19.484000, 2015-09-25 22:40:30.718000, 2015-09-25 22:40:33.396000
unit.000004, 1, sim, 2015-09-25 22:37:16.165000, 2015-09-25 22:37:17.347000, 2015-09-25 22:37:18.014000, 2015-09-25 22:37:18.025000, 2015-09-25 22:40:31.019000, 2015-09-25 22:40:32.713000
unit.000005, 1, sim, 2015-09-25 22:37:16.171000, 2015-09-25 22:37:17.171000, 2015-09-25 22:37:18.012000, 2015-09-25 22:37:18.025000, 2015-09-25 22:40:32.021000, 2015-09-25 22:40:33.043000
unit.000006, 1, sim, 2015-09-25 22:37:16.173000, 2015-09-25 22:37:17.523000, 2015-09-25 22:37:18.738000, 2015-09-25 22:37:18.751000, 2015-09-25 22:40:31.119000, 2015-09-25 22:40:32.867000
unit.000007, 1, sim, 2015-09-25 22:37:16.174000, 2015-09-25 22:37:17.699000, 2015-09-25 22:37:18.738000, 2015-09-25 22:37:18.752000, 2015-09-25 22:40:30.819000, 2015-09-25 22:40:32.889000
unit.000008, 1, sim, 2015-09-25 22:37:16.179000, 2015-09-25 22:37:17.874000, 2015-09-25 22:37:18.741000, 2015-09-25 22:37:18.753000, 2015-09-25 22:40:31.023000, 2015-09-25 22:40:33.066000
unit.000009, 1, sim, 2015-09-25 22:37:16.187000, 2015-09-25 22:37:18.059000, 2015-09-25 22:37:18.742000, 2015-09-25 22:37:18.754000, 2015-09-25 22:40:32.321000, 2015-09-25 22:40:33.220000
unit.000010, 1, sim, 2015-09-25 22:37:16.189000, 2015-09-25 22:37:18.514000, 2015-09-25 22:37:19.475000, 2015-09-25 22:40:30.728000, 2015-09-25 22:43:43.685000, 2015-09-25 22:43:45.202000
unit.000011, 1, sim, 2015-09-25 22:37:16.191000, 2015-09-25 22:37:18.591000, 2015-09-25 22:37:19.478000, 2015-09-25 22:40:30.827000, 2015-09-25 22:43:43.079000, 2015-09-25 22:43:45.240000
