uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1445708643.77, 1445708644.67, 1445708655.09, 1445708655.12, 1445708656.12, 1445708657.82
unit.000001, 1, sim, 1445708706.59, 1445708822.07, 1445708823.58, 1445708823.66, 1445709062.36, 1445709064.1
unit.000002, 1, sim, 1445708706.6, 1445708769.79, 1445708770.76, 1445708770.77, 1445708972.06, 1445708973.5
unit.000003, 1, sim, 1445708706.61, 1445708774.25, 1445708774.85, 1445708774.88, 1445708970.76, 1445708977.75
unit.000004, 1, sim, 1445708706.61, 1445708770.79, 1445708771.28, 1445708771.31, 1445708969.97, 1445708974.58
unit.000005, 1, sim, 1445708706.61, 1445708835.77, 1445708836.5, 1445708836.61, 1445709032.28, 1445709038.62
unit.000006, 1, sim, 1445708706.62, 1445708778.15, 1445708778.95, 1445708779.03, 1445709010.46, 1445709011.24
unit.000007, 1, sim, 1445708706.62, 1445708776.49, 1445708777.01, 1445708777.03, 1445708976.69, 1445708979.0
unit.000008, 1, sim, 1445708706.62, 1445708767.49, 1445708767.93, 1445708767.95, 1445708967.24, 1445708970.45
unit.000009, 1, sim, 1445708706.62, 1445708767.85, 1445708768.5, 1445708768.53, 1445708969.01, 1445708970.8
unit.000010, 1, sim, 1445708706.63, 1445708777.12, 1445708778.26, 1445708778.27, 1445708974.45, 1445708979.54
unit.000011, 1, sim, 1445708706.63, 1445708773.89, 1445708774.35, 1445708774.38, 1445709010.45, 1445709011.23
unit.000012, 1, sim, 1445708706.64, 1445708778.41, 1445708779.13, 1445708779.14, 1445709002.66, 1445709003.04
unit.000013, 1, sim, 1445708706.64, 1445708812.73, 1445708813.36, 1445708813.38, 1445709010.79, 1445709012.7
unit.000014, 1, sim, 1445708706.65, 1445708775.68, 1445708776.11, 1445708776.13, 1445708973.08, 1445708978.65
unit.000015, 1, sim, 1445708706.65, 1445708798.54, 1445708799.01, 1445708799.06, 1445708995.46, 1445709000.47
unit.000016, 1, sim, 1445708706.66, 1445708804.3, 1445708804.94, 1445708804.99, 1445709000.84, 1445709006.55
unit.000017, 1, sim, 1445708706.66, 1445708750.75, 1445708751.4, 1445708751.45, 1445708947.96, 1445708950.74
unit.000018, 1, sim, 1445708706.67, 1445708779.93, 1445708780.51, 1445708780.54, 1445708978.25, 1445708980.51
