uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-10-07 14:03:08.728000, 2015-10-07 14:03:09.465000, 2015-10-07 14:03:19.836000, 2015-10-07 14:03:19.848000, 2015-10-07 14:03:21.581000, 2015-10-07 14:03:22.626000
unit.000001, 1, sim, 2015-10-07 14:03:23.945000, 2015-10-07 14:03:25.977000, 2015-10-07 14:03:26.710000, 2015-10-07 14:03:26.721000, 2015-10-07 14:08:25.798000, 2015-10-07 14:08:26.652000
unit.000002, 1, sim, 2015-10-07 14:03:23.957000, 2015-10-07 14:03:27.398000, 2015-10-07 14:03:28.503000, 2015-10-07 14:03:28.514000, 2015-10-07 14:08:27.315000, 2015-10-07 14:08:29.011000
unit.000003, 1, sim, 2015-10-07 14:03:23.963000, 2015-10-07 14:03:27.750000, 2015-10-07 14:03:28.522000, 2015-10-07 14:03:28.554000, 2015-10-07 14:08:26.403000, 2015-10-07 14:08:27.268000
unit.000004, 1, sim, 2015-10-07 14:03:23.965000, 2015-10-07 14:03:27.222000, 2015-10-07 14:03:27.873000, 2015-10-07 14:03:27.899000, 2015-10-07 14:08:25.496000, 2015-10-07 14:08:26.474000
unit.000005, 1, sim, 2015-10-07 14:03:23.981000, 2015-10-07 14:03:26.699000, 2015-10-07 14:03:27.228000, 2015-10-07 14:03:27.249000, 2015-10-07 14:08:27.520000, 2015-10-07 14:08:29.191000
unit.000006, 1, sim, 2015-10-07 14:03:23.995000, 2015-10-07 14:03:27.232000, 2015-10-07 14:03:27.877000, 2015-10-07 14:03:27.908000, 2015-10-07 14:08:24.586000, 2015-10-07 14:08:25.019000
unit.000007, 1, sim, 2015-10-07 14:03:24.011000, 2015-10-07 14:03:27.574000, 2015-10-07 14:03:28.512000, 2015-10-07 14:03:28.534000, 2015-10-07 14:08:26.001000, 2015-10-07 14:08:27.091000
unit.000008, 1, sim, 2015-10-07 14:03:24.026000, 2015-10-07 14:03:26.166000, 2015-10-07 14:03:26.714000, 2015-10-07 14:03:26.730000, 2015-10-07 14:08:27.622000, 2015-10-07 14:08:29.239000
unit.000009, 1, sim, 2015-10-07 14:03:24.034000, 2015-10-07 14:03:27.767000, 2015-10-07 14:03:28.526000, 2015-10-07 14:03:28.566000, 2015-10-07 14:08:27.417000, 2015-10-07 14:08:29.062000
unit.000010, 1, sim, 2015-10-07 14:03:24.036000, 2015-10-07 14:03:26.522000, 2015-10-07 14:03:27.225000, 2015-10-07 14:03:27.240000, 2015-10-07 14:08:27.312000, 2015-10-07 14:08:28.709000
unit.000011, 1, sim, 2015-10-07 14:03:24.048000, 2015-10-07 14:03:25.818000, 2015-10-07 14:03:27.862000, 2015-10-07 14:03:27.872000, 2015-10-07 14:08:22.779000, 2015-10-07 14:08:24.736000
unit.000012, 1, sim, 2015-10-07 14:03:24.062000, 2015-10-07 14:03:26.878000, 2015-10-07 14:03:27.866000, 2015-10-07 14:03:27.881000, 2015-10-07 14:08:27.314000, 2015-10-07 14:08:28.886000
unit.000013, 1, sim, 2015-10-07 14:03:24.064000, 2015-10-07 14:03:27.412000, 2015-10-07 14:03:28.508000, 2015-10-07 14:03:28.524000, 2015-10-07 14:08:23.683000, 2015-10-07 14:08:24.842000
unit.000014, 1, sim, 2015-10-07 14:03:24.083000, 2015-10-07 14:03:27.055000, 2015-10-07 14:03:27.869000, 2015-10-07 14:03:27.890000, 2015-10-07 14:08:27.624000, 2015-10-07 14:08:29.370000
unit.000015, 1, sim, 2015-10-07 14:03:24.085000, 2015-10-07 14:03:27.590000, 2015-10-07 14:03:28.516000, 2015-10-07 14:03:28.545000, 2015-10-07 14:08:24.989000, 2015-10-07 14:08:26.293000
unit.000016, 1, sim, 2015-10-07 14:03:24.101000, 2015-10-07 14:03:26.345000, 2015-10-07 14:03:27.221000, 2015-10-07 14:03:27.231000, 2015-10-07 14:08:27.210000, 2015-10-07 14:08:28.533000
unit.000017, 1, ana, 2015-10-07 14:08:30.311000, 2015-10-07 14:08:30.733000, 2015-10-07 14:08:31.542000, 2015-10-07 14:08:31.553000, 2015-10-07 14:08:33.536000, 2015-10-07 14:08:34.900000
unit.000018, 1, ana, 2015-10-07 14:08:35.625000, 2015-10-07 14:08:36.230000, 2015-10-07 14:08:36.811000, 2015-10-07 14:08:36.822000, 2015-10-07 14:08:44.960000, 2015-10-07 14:08:47.006000
unit.000019, 1, ana, 2015-10-07 14:08:48.971000, 2015-10-07 14:08:49.444000, 2015-10-07 14:08:50.122000, 2015-10-07 14:08:50.133000, 2015-10-07 14:08:53.279000, 2015-10-07 14:08:54.686000
