uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-26 00:06:40.910000, 2015-09-26 00:06:41.703000, 2015-09-26 00:06:47.304000, 2015-09-26 00:06:47.317000, 2015-09-26 00:06:50.253000, 2015-09-26 00:06:51.597000
unit.000001, 1, sim, 2015-09-26 00:06:58.478000, 2015-09-26 00:07:09.788000, 2015-09-26 00:07:10.788000, 2015-09-26 00:07:10.800000, 2015-09-26 00:10:26.187000, 2015-09-26 00:10:31.147000
unit.000002, 1, sim, 2015-09-26 00:06:58.480000, 2015-09-26 00:07:08.873000, 2015-09-26 00:07:09.619000, 2015-09-26 00:07:09.631000, 2015-09-26 00:10:26.287000, 2015-09-26 00:10:30.419000
unit.000003, 1, sim, 2015-09-26 00:06:58.487000, 2015-09-26 00:07:12.186000, 2015-09-26 00:07:13.144000, 2015-09-26 00:07:13.178000, 2015-09-26 00:10:34.843000, 2015-09-26 00:10:35.510000
unit.000004, 1, sim, 2015-09-26 00:06:58.489000, 2015-09-26 00:07:05.067000, 2015-09-26 00:07:05.794000, 2015-09-26 00:07:05.806000, 2015-09-26 00:10:23.770000, 2015-09-26 00:10:25.423000
unit.000005, 1, sim, 2015-09-26 00:06:58.490000, 2015-09-26 00:07:12.938000, 2015-09-26 00:07:13.880000, 2015-09-26 00:07:13.907000, 2015-09-26 00:10:31.211000, 2015-09-26 00:10:33.792000
unit.000006, 1, sim, 2015-09-26 00:06:58.492000, 2015-09-26 00:07:13.475000, 2015-09-26 00:07:14.467000, 2015-09-26 00:07:14.483000, 2015-09-26 00:10:31.716000, 2015-09-26 00:10:34.149000
unit.000007, 1, sim, 2015-09-26 00:06:58.493000, 2015-09-26 00:07:14.003000, 2015-09-26 00:07:15.065000, 2015-09-26 00:07:15.078000, 2015-09-26 00:10:31.018000, 2015-09-26 00:10:35.144000
unit.000008, 1, sim, 2015-09-26 00:06:58.502000, 2015-09-26 00:07:04.713000, 2015-09-26 00:07:05.781000, 2015-09-26 00:07:05.796000, 2015-09-26 00:10:17.848000, 2015-09-26 00:10:19.441000
unit.000009, 1, sim, 2015-09-26 00:06:58.504000, 2015-09-26 00:07:06.856000, 2015-09-26 00:07:07.850000, 2015-09-26 00:07:07.868000, 2015-09-26 00:10:24.768000, 2015-09-26 00:10:26.675000
unit.000010, 1, sim, 2015-09-26 00:06:58.505000, 2015-09-26 00:07:15.794000, 2015-09-26 00:07:16.837000, 2015-09-26 00:10:16.161000, 2015-09-26 00:13:26.656000, 2015-09-26 00:13:28.042000
unit.000011, 1, sim, 2015-09-26 00:06:58.513000, 2015-09-26 00:07:16.147000, 2015-09-26 00:07:16.843000, 2015-09-26 00:10:17.965000, 2015-09-26 00:13:28.762000, 2015-09-26 00:13:30.777000
unit.000012, 1, sim, 2015-09-26 00:06:58.515000, 2015-09-26 00:07:16.557000, 2015-09-26 00:07:17.764000, 2015-09-26 00:10:23.692000, 2015-09-26 00:13:34.275000, 2015-09-26 00:13:36.484000
unit.000013, 1, sim, 2015-09-26 00:06:58.516000, 2015-09-26 00:07:14.727000, 2015-09-26 00:07:15.654000, 2015-09-26 00:07:15.666000, 2015-09-26 00:10:34.837000, 2015-09-26 00:10:36.215000
unit.000014, 1, sim, 2015-09-26 00:06:58.523000, 2015-09-26 00:07:13.827000, 2015-09-26 00:07:14.478000, 2015-09-26 00:07:14.495000, 2015-09-26 00:10:31.117000, 2015-09-26 00:10:34.327000
unit.000015, 1, sim, 2015-09-26 00:06:58.524000, 2015-09-26 00:07:22.761000, 2015-09-26 00:07:23.917000, 2015-09-26 00:10:29.003000, 2015-09-26 00:13:39.712000, 2015-09-26 00:13:44.302000
unit.000016, 1, sim, 2015-09-26 00:06:58.527000, 2015-09-26 00:07:21.867000, 2015-09-26 00:07:23.181000, 2015-09-26 00:10:28.616000, 2015-09-26 00:13:42.528000, 2015-09-26 00:13:43.414000
unit.000017, 1, sim, 2015-09-26 00:06:58.530000, 2015-09-26 00:07:22.407000, 2015-09-26 00:07:23.193000, 2015-09-26 00:10:28.827000, 2015-09-26 00:13:39.202000, 2015-09-26 00:13:43.948000
