uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-23 22:37:23.550000, 2015-09-23 22:37:24.453000, 2015-09-23 22:37:34.673000, 2015-09-23 22:37:34.685000, 2015-09-23 22:37:35.538000, 2015-09-23 22:37:36.374000
unit.000001, 1, sim, 2015-09-23 22:37:38.395000, 2015-09-23 22:37:41.916000, 2015-09-23 22:37:42.956000, 2015-09-23 22:37:42.971000, 2015-09-23 22:40:56.534000, 2015-09-23 22:40:58.729000
unit.000002, 1, sim, 2015-09-23 22:37:38.397000, 2015-09-23 22:37:42.624000, 2015-09-23 22:37:43.729000, 2015-09-23 22:37:43.755000, 2015-09-23 22:41:03.987000, 2015-09-23 22:41:04.453000
unit.000003, 1, sim, 2015-09-23 22:37:38.404000, 2015-09-23 22:37:40.655000, 2015-09-23 22:37:41.586000, 2015-09-23 22:37:41.597000, 2015-09-23 22:40:53.622000, 2015-09-23 22:40:54.858000
unit.000004, 1, sim, 2015-09-23 22:37:38.408000, 2015-09-23 22:37:40.832000, 2015-09-23 22:37:41.591000, 2015-09-23 22:37:41.607000, 2015-09-23 22:40:53.519000, 2015-09-23 22:40:55.035000
unit.000005, 1, sim, 2015-09-23 22:37:38.418000, 2015-09-23 22:37:42.733000, 2015-09-23 22:37:43.733000, 2015-09-23 22:40:53.425000, 2015-09-23 22:44:06.148000, 2015-09-23 22:44:06.610000
unit.000006, 1, sim, 2015-09-23 22:37:38.420000, 2015-09-23 22:37:41.008000, 2015-09-23 22:37:41.595000, 2015-09-23 22:37:41.616000, 2015-09-23 22:40:53.413000, 2015-09-23 22:40:55.107000
unit.000007, 1, sim, 2015-09-23 22:37:38.421000, 2015-09-23 22:37:41.559000, 2015-09-23 22:37:42.203000, 2015-09-23 22:37:42.227000, 2015-09-23 22:40:53.416000, 2015-09-23 22:40:55.240000
unit.000008, 1, sim, 2015-09-23 22:37:38.426000, 2015-09-23 22:37:42.557000, 2015-09-23 22:37:43.725000, 2015-09-23 22:37:43.744000, 2015-09-23 22:41:02.476000, 2015-09-23 22:41:04.357000
unit.000009, 1, sim, 2015-09-23 22:37:38.427000, 2015-09-23 22:37:41.739000, 2015-09-23 22:37:42.951000, 2015-09-23 22:37:42.962000, 2015-09-23 22:40:53.625000, 2015-09-23 22:40:55.286000
