uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446663917.67, 1446663918.15, 1446663929.96, 1446663930.11, 1446663930.81, 1446663942.06
unit.000001, step_1, 1446663917.67, 1446663918.15, 1446663930.51, 1446663930.72, 1446663931.41, 1446663944.69
unit.000002, step_1, 1446663917.68, 1446663918.15, 1446663931.8, 1446663932.01, 1446663932.62, 1446663949.36
unit.000003, step_1, 1446663917.68, 1446663918.17, 1446663935.46, 1446663935.66, 1446663936.27, 1446663964.78
unit.000004, step_1, 1446663917.68, 1446663918.18, 1446663936.08, 1446663936.28, 1446663936.87, 1446663967.06
unit.000005, step_1, 1446663917.68, 1446663918.15, 1446663931.6, 1446663931.8, 1446663932.42, 1446663948.03
unit.000006, step_1, 1446663917.68, 1446663918.16, 1446663932.62, 1446663932.82, 1446663933.43, 1446663952.33
unit.000007, step_1, 1446663917.68, 1446663918.16, 1446663933.63, 1446663933.83, 1446663934.45, 1446663956.52
unit.000008, step_1, 1446663917.69, 1446663918.18, 1446663936.89, 1446663937.09, 1446663937.68, 1446663971.29
unit.000009, step_1, 1446663917.69, 1446663918.14, 1446663929.07, 1446663929.27, 1446663929.96, 1446663938.95
unit.000010, step_1, 1446663917.69, 1446663918.14, 1446663928.04, 1446663928.24, 1446663928.96, 1446663935.58
unit.000011, step_1, 1446663917.69, 1446663918.18, 1446663935.87, 1446663936.07, 1446663936.67, 1446663966.3
unit.000012, step_1, 1446663917.69, 1446663918.18, 1446663936.68, 1446663936.89, 1446663937.48, 1446663970.12
unit.000013, step_1, 1446663917.69, 1446663918.14, 1446663927.84, 1446663928.04, 1446663928.7, 1446663934.63
unit.000014, step_1, 1446663917.69, 1446663918.14, 1446663928.85, 1446663929.05, 1446663929.7, 1446663938.49
unit.000015, step_1, 1446663917.7, 1446663918.15, 1446663929.48, 1446663929.68, 1446663930.31, 1446663940.35
unit.000016, step_1, 1446663917.7, 1446663918.15, 1446663930.11, 1446663930.31, 1446663931.01, 1446663943.19
unit.000017, step_1, 1446663917.7, 1446663918.15, 1446663930.72, 1446663930.97, 1446663931.61, 1446663945.06
unit.000018, step_1, 1446663917.7, 1446663918.15, 1446663931.4, 1446663931.6, 1446663932.22, 1446663947.67
unit.000019, step_1, 1446663917.7, 1446663918.16, 1446663932.01, 1446663932.21, 1446663932.82, 1446663949.66
unit.000020, step_1, 1446663917.7, 1446663918.16, 1446663932.82, 1446663933.02, 1446663933.64, 1446663953.25
unit.000021, step_1, 1446663917.71, 1446663918.16, 1446663933.22, 1446663933.43, 1446663934.04, 1446663954.93
unit.000022, step_1, 1446663917.71, 1446663918.15, 1446663930.31, 1446663930.52, 1446663931.11, 1446663943.56
unit.000023, step_1, 1446663917.71, 1446663918.17, 1446663934.44, 1446663934.65, 1446663935.26, 1446663960.05
unit.000024, step_1, 1446663917.71, 1446663918.17, 1446663935.26, 1446663935.46, 1446663936.07, 1446663964.09
unit.000025, step_1, 1446663917.71, 1446663918.17, 1446663934.24, 1446663934.44, 1446663935.06, 1446663959.68
unit.000026, step_1, 1446663917.72, 1446663918.14, 1446663927.43, 1446663927.64, 1446663928.29, 1446663932.11
unit.000027, step_1, 1446663917.72, 1446663918.17, 1446663935.05, 1446663935.26, 1446663935.87, 1446663963.02
unit.000028, step_1, 1446663917.72, 1446663918.14, 1446663928.24, 1446663928.44, 1446663929.1, 1446663936.09
unit.000029, step_1, 1446663917.72, 1446663918.14, 1446663928.65, 1446663928.85, 1446663929.5, 1446663937.55
unit.000030, step_1, 1446663917.72, 1446663918.14, 1446663929.27, 1446663929.48, 1446663930.1, 1446663939.89
unit.000031, step_1, 1446663917.72, 1446663918.18, 1446663936.48, 1446663936.68, 1446663937.28, 1446663969.37
unit.000032, step_1, 1446663917.73, 1446663918.15, 1446663929.68, 1446663929.88, 1446663930.51, 1446663941.62
unit.000033, step_1, 1446663917.73, 1446663918.15, 1446663931.2, 1446663931.4, 1446663932.02, 1446663946.51
unit.000034, step_1, 1446663917.73, 1446663918.14, 1446663927.64, 1446663927.84, 1446663928.49, 1446663934.12
unit.000035, step_1, 1446663917.73, 1446663918.16, 1446663932.41, 1446663932.62, 1446663933.23, 1446663951.18
unit.000036, step_1, 1446663917.73, 1446663918.16, 1446663933.02, 1446663933.22, 1446663933.84, 1446663954.55
unit.000037, step_1, 1446663917.73, 1446663918.16, 1446663933.43, 1446663933.63, 1446663934.25, 1446663956.07
unit.000038, step_1, 1446663917.73, 1446663918.17, 1446663934.04, 1446663934.24, 1446663934.85, 1446663958.54
unit.000039, step_1, 1446663917.74, 1446663918.17, 1446663934.85, 1446663935.05, 1446663935.67, 1446663962.05
unit.000040, step_1, 1446663917.74, 1446663918.17, 1446663935.66, 1446663935.86, 1446663936.47, 1446663965.55
unit.000041, step_1, 1446663917.74, 1446663918.18, 1446663936.28, 1446663936.48, 1446663937.07, 1446663968.46
unit.000042, step_1, 1446663917.74, 1446663918.13, 1446663927.23, 1446663927.44, 1446663928.19, 1446663932.79
unit.000043, step_1, 1446663917.74, 1446663918.15, 1446663930.99, 1446663931.19, 1446663931.81, 1446663946.2
unit.000044, step_1, 1446663917.74, 1446663918.17, 1446663934.65, 1446663934.85, 1446663935.46, 1446663961.4
unit.000045, step_1, 1446663917.75, 1446663918.14, 1446663928.44, 1446663928.65, 1446663929.3, 1446663937.04
unit.000046, step_1, 1446663917.75, 1446663918.16, 1446663932.21, 1446663932.41, 1446663933.03, 1446663950.82
unit.000047, step_1, 1446663917.75, 1446663918.16, 1446663933.83, 1446663934.04, 1446663934.65, 1446663958.2
unit.000048, step_2, 1446663973.81, 1446663974.31, 1446663977.06, 1446663977.26, 1446663979.16, 1446663983.67
unit.000049, step_2, 1446663973.81, 1446663974.31, 1446663977.26, 1446663977.46, 1446663979.36, 1446663982.55
unit.000050, step_2, 1446663973.81, 1446663976.42, 1446663978.05, 1446663978.25, 1446663980.16, 1446663983.64
unit.000051, step_2, 1446663973.81, 1446663976.5, 1446663978.25, 1446663978.45, 1446663980.26, 1446663984.74
unit.000052, step_2, 1446663973.82, 1446663977.4, 1446663978.97, 1446663979.18, 1446663981.06, 1446663984.76
unit.000053, step_2, 1446663973.82, 1446663977.46, 1446663979.17, 1446663979.38, 1446663981.27, 1446663985.82
unit.000054, step_2, 1446663973.82, 1446663978.33, 1446663979.9, 1446663980.1, 1446663981.97, 1446663985.85
unit.000055, step_2, 1446663973.82, 1446663978.48, 1446663980.1, 1446663980.3, 1446663982.17, 1446663986.91
unit.000056, step_2, 1446663973.82, 1446663979.25, 1446663981.4, 1446663981.61, 1446663983.47, 1446663986.93
unit.000057, step_2, 1446663973.82, 1446663979.36, 1446663981.6, 1446663981.81, 1446663983.67, 1446663988.02
unit.000058, step_2, 1446663973.83, 1446663980.8, 1446663985.77, 1446663985.97, 1446663987.89, 1446663990.2
unit.000059, step_2, 1446663973.83, 1446663980.8, 1446663982.77, 1446663983.02, 1446663984.88, 1446663988.02
unit.000060, step_2, 1446663973.83, 1446663982.26, 1446663983.94, 1446663984.27, 1446663986.08, 1446663989.11
unit.000061, step_2, 1446663973.83, 1446663983.3, 1446663984.76, 1446663984.97, 1446663986.78, 1446663989.11
unit.000062, step_2, 1446663973.83, 1446663984.27, 1446663985.97, 1446663986.17, 1446663988.09, 1446663990.2
unit.000063, step_2, 1446663973.84, 1446663985.14, 1446663986.52, 1446663986.72, 1446663988.59, 1446663991.31
unit.000064, step_2, 1446663973.84, 1446663985.3, 1446663987.0, 1446663987.21, 1446663989.09, 1446663991.32
unit.000065, step_2, 1446663973.84, 1446663986.01, 1446663987.49, 1446663987.69, 1446663989.59, 1446663992.42
unit.000066, step_2, 1446663973.84, 1446663986.37, 1446663988.04, 1446663988.24, 1446663990.1, 1446663992.42
unit.000067, step_2, 1446663973.84, 1446663986.89, 1446663988.37, 1446663988.55, 1446663990.5, 1446663993.55
unit.000068, step_2, 1446663973.84, 1446663987.44, 1446663989.0, 1446663989.21, 1446663991.1, 1446663993.51
unit.000069, step_2, 1446663973.85, 1446663987.83, 1446663989.37, 1446663989.52, 1446663991.4, 1446663994.59
unit.000070, step_2, 1446663973.85, 1446663988.52, 1446663990.14, 1446663990.38, 1446663992.2, 1446663994.63
unit.000071, step_2, 1446663973.85, 1446663988.79, 1446663990.37, 1446663990.54, 1446663992.4, 1446663995.69
unit.000072, step_2, 1446663973.85, 1446663989.61, 1446663991.24, 1446663991.44, 1446663993.31, 1446663995.73
unit.000073, step_2, 1446663973.85, 1446663989.71, 1446663991.44, 1446663991.64, 1446663993.51, 1446663996.79
unit.000074, step_2, 1446663973.85, 1446663990.63, 1446663992.18, 1446663992.38, 1446663994.31, 1446663996.82
unit.000075, step_2, 1446663973.86, 1446663990.7, 1446663992.49, 1446663992.69, 1446663994.51, 1446663997.89
unit.000076, step_2, 1446663973.86, 1446663991.53, 1446663992.98, 1446663993.18, 1446663995.12, 1446663997.92
unit.000077, step_2, 1446663973.86, 1446663991.77, 1446663993.46, 1446663993.66, 1446663995.62, 1446663998.98
unit.000078, step_2, 1446663973.86, 1446663992.41, 1446663993.94, 1446663994.15, 1446663996.02, 1446663999.03
unit.000079, step_2, 1446663973.86, 1446663992.85, 1446663994.6, 1446663994.8, 1446663996.72, 1446664000.08
unit.000080, step_2, 1446663973.86, 1446663993.35, 1446663994.91, 1446663995.11, 1446663996.92, 1446664000.15
unit.000081, step_2, 1446663973.87, 1446663993.95, 1446663995.56, 1446663995.77, 1446663997.63, 1446664001.17
unit.000082, step_2, 1446663973.87, 1446663994.27, 1446663995.87, 1446663996.08, 1446663997.93, 1446664001.25
unit.000083, step_2, 1446663973.87, 1446663995.08, 1446663996.7, 1446663996.9, 1446663998.83, 1446664002.27
unit.000084, step_2, 1446663973.87, 1446663995.2, 1446663996.9, 1446663997.1, 1446663998.93, 1446664002.34
unit.000085, step_2, 1446663973.87, 1446663996.08, 1446663997.46, 1446663997.66, 1446663999.53, 1446664003.35
unit.000086, step_2, 1446663973.87, 1446663996.12, 1446663997.77, 1446663997.97, 1446663999.84, 1446664003.45
unit.000087, step_2, 1446663973.88, 1446663996.97, 1446663998.49, 1446663998.7, 1446664000.68, 1446664004.45
unit.000088, step_2, 1446663973.88, 1446663997.19, 1446663998.81, 1446663999.01, 1446664000.84, 1446664004.56
unit.000089, step_2, 1446663973.88, 1446663997.87, 1446663999.46, 1446663999.66, 1446664001.54, 1446664005.55
unit.000090, step_2, 1446663973.88, 1446663998.29, 1446663999.94, 1446664000.14, 1446664002.04, 1446664005.64
unit.000091, step_2, 1446663973.88, 1446663998.84, 1446664000.42, 1446664000.68, 1446664002.45, 1446664006.64
unit.000092, step_2, 1446663973.88, 1446663999.4, 1446664001.08, 1446664001.28, 1446664003.15, 1446664006.74
unit.000093, step_2, 1446663973.89, 1446663999.88, 1446664001.39, 1446664001.59, 1446664003.45, 1446664007.74
unit.000094, step_2, 1446663973.89, 1446664000.56, 1446664002.22, 1446664002.42, 1446664004.25, 1446664007.83
unit.000095, step_2, 1446663973.89, 1446664000.81, 1446664002.42, 1446664002.62, 1446664004.45, 1446664008.83
