uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, step_1, 2015-10-09 17:17:00.161000, 2015-10-09 17:17:08.462000, 2015-10-09 17:17:08.701000, 2015-10-09 17:17:08.797000, 2015-10-09 17:17:18.825000, 2015-10-09 17:17:20.201000
unit.000001, step_1, 2015-10-09 17:17:00.182000, 2015-10-09 17:17:08.458000, 2015-10-09 17:17:08.699000, 2015-10-09 17:17:08.788000, 2015-10-09 17:17:18.119000, 2015-10-09 17:17:19.182000
unit.000002, step_1, 2015-10-09 17:17:00.183000, 2015-10-09 17:17:08.363000, 2015-10-09 17:17:08.678000, 2015-10-09 17:17:08.705000, 2015-10-09 17:17:17.714000, 2015-10-09 17:17:19.161000
unit.000003, step_1, 2015-10-09 17:17:00.195000, 2015-10-09 17:17:08.377000, 2015-10-09 17:17:08.679000, 2015-10-09 17:17:08.714000, 2015-10-09 17:17:18.824000, 2015-10-09 17:17:20.197000
unit.000004, step_1, 2015-10-09 17:17:00.197000, 2015-10-09 17:17:01.411000, 2015-10-09 17:17:09.173000, 2015-10-09 17:17:09.184000, 2015-10-09 17:17:18.723000, 2015-10-09 17:17:20.196000
unit.000005, step_1, 2015-10-09 17:17:00.219000, 2015-10-09 17:17:08.385000, 2015-10-09 17:17:08.681000, 2015-10-09 17:17:08.722000, 2015-10-09 17:17:18.722000, 2015-10-09 17:17:20.194000
unit.000006, step_1, 2015-10-09 17:17:00.220000, 2015-10-09 17:17:08.430000, 2015-10-09 17:17:08.692000, 2015-10-09 17:17:08.763000, 2015-10-09 17:17:18.827000, 2015-10-09 17:17:20.204000
unit.000007, step_1, 2015-10-09 17:17:00.232000, 2015-10-09 17:17:08.393000, 2015-10-09 17:17:08.683000, 2015-10-09 17:17:08.730000, 2015-10-09 17:17:18.420000, 2015-10-09 17:17:19.184000
unit.000008, step_1, 2015-10-09 17:17:00.233000, 2015-10-09 17:17:08.465000, 2015-10-09 17:17:08.703000, 2015-10-09 17:17:08.805000, 2015-10-09 17:17:17.717000, 2015-10-09 17:17:19.166000
unit.000009, step_1, 2015-10-09 17:17:00.251000, 2015-10-09 17:17:08.446000, 2015-10-09 17:17:08.697000, 2015-10-09 17:17:08.780000, 2015-10-09 17:17:17.718000, 2015-10-09 17:17:19.174000
unit.000010, step_1, 2015-10-09 17:17:00.253000, 2015-10-09 17:17:08.410000, 2015-10-09 17:17:08.685000, 2015-10-09 17:17:08.739000, 2015-10-09 17:17:18.826000, 2015-10-09 17:17:20.202000
unit.000011, step_1, 2015-10-09 17:17:00.266000, 2015-10-09 17:17:08.412000, 2015-10-09 17:17:08.687000, 2015-10-09 17:17:08.747000, 2015-10-09 17:17:17.715000, 2015-10-09 17:17:19.163000
unit.000012, step_1, 2015-10-09 17:17:00.267000, 2015-10-09 17:17:00.464000, 2015-10-09 17:17:08.673000, 2015-10-09 17:17:08.687000, 2015-10-09 17:17:17.713000, 2015-10-09 17:17:19.159000
unit.000013, step_1, 2015-10-09 17:17:00.269000, 2015-10-09 17:17:08.436000, 2015-10-09 17:17:08.694000, 2015-10-09 17:17:08.771000, 2015-10-09 17:17:17.716000, 2015-10-09 17:17:19.164000
unit.000014, step_1, 2015-10-09 17:17:00.291000, 2015-10-09 17:17:08.360000, 2015-10-09 17:17:08.675000, 2015-10-09 17:17:08.696000, 2015-10-09 17:17:18.621000, 2015-10-09 17:17:19.188000
unit.000015, step_1, 2015-10-09 17:17:00.302000, 2015-10-09 17:17:08.422000, 2015-10-09 17:17:08.690000, 2015-10-09 17:17:08.755000, 2015-10-09 17:17:18.825000, 2015-10-09 17:17:20.199000
unit.000016, step_2, 2015-10-09 17:17:22.364000, 2015-10-09 17:17:22.945000, 2015-10-09 17:17:23.179000, 2015-10-09 17:17:23.210000, 2015-10-09 17:17:42.601000, 2015-10-09 17:17:49.796000
unit.000017, step_2, 2015-10-09 17:17:22.374000, 2015-10-09 17:17:22.988000, 2015-10-09 17:17:23.203000, 2015-10-09 17:17:23.305000, 2015-10-09 17:17:43.609000, 2015-10-09 17:17:54.742000
unit.000018, step_2, 2015-10-09 17:17:22.378000, 2015-10-09 17:17:22.949000, 2015-10-09 17:17:23.182000, 2015-10-09 17:17:23.218000, 2015-10-09 17:17:43.608000, 2015-10-09 17:17:50.269000
unit.000019, step_2, 2015-10-09 17:17:22.388000, 2015-10-09 17:17:22.958000, 2015-10-09 17:17:23.188000, 2015-10-09 17:17:23.236000, 2015-10-09 17:17:42.604000, 2015-10-09 17:17:51.174000
unit.000020, step_2, 2015-10-09 17:17:22.398000, 2015-10-09 17:17:22.943000, 2015-10-09 17:17:23.177000, 2015-10-09 17:17:23.201000, 2015-10-09 17:17:43.610000, 2015-10-09 17:17:49.378000
unit.000021, step_2, 2015-10-09 17:17:22.413000, 2015-10-09 17:17:22.939000, 2015-10-09 17:17:23.171000, 2015-10-09 17:17:23.183000, 2015-10-09 17:17:41.697000, 2015-10-09 17:17:47.594000
unit.000022, step_2, 2015-10-09 17:17:22.419000, 2015-10-09 17:17:22.963000, 2015-10-09 17:17:23.192000, 2015-10-09 17:17:23.253000, 2015-10-09 17:17:42.602000, 2015-10-09 17:17:52.080000
unit.000023, step_2, 2015-10-09 17:17:22.428000, 2015-10-09 17:17:22.990000, 2015-10-09 17:17:23.205000, 2015-10-09 17:17:23.319000, 2015-10-09 17:17:43.612000, 2015-10-09 17:17:55.178000
unit.000024, step_2, 2015-10-09 17:17:22.437000, 2015-10-09 17:17:22.980000, 2015-10-09 17:17:23.200000, 2015-10-09 17:17:23.288000, 2015-10-09 17:17:43.105000, 2015-10-09 17:17:53.849000
unit.000025, step_2, 2015-10-09 17:17:22.439000, 2015-10-09 17:17:22.978000, 2015-10-09 17:17:23.198000, 2015-10-09 17:17:23.279000, 2015-10-09 17:17:43.610000, 2015-10-09 17:17:53.389000
unit.000026, step_2, 2015-10-09 17:17:22.440000, 2015-10-09 17:17:22.941000, 2015-10-09 17:17:23.174000, 2015-10-09 17:17:23.192000, 2015-10-09 17:17:43.607000, 2015-10-09 17:17:48.484000
unit.000027, step_2, 2015-10-09 17:17:22.448000, 2015-10-09 17:17:22.970000, 2015-10-09 17:17:23.194000, 2015-10-09 17:17:23.262000, 2015-10-09 17:17:43.609000, 2015-10-09 17:17:52.480000
unit.000028, step_2, 2015-10-09 17:17:22.450000, 2015-10-09 17:17:22.976000, 2015-10-09 17:17:23.197000, 2015-10-09 17:17:23.270000, 2015-10-09 17:17:42.602000, 2015-10-09 17:17:52.966000
unit.000029, step_2, 2015-10-09 17:17:22.451000, 2015-10-09 17:17:22.956000, 2015-10-09 17:17:23.185000, 2015-10-09 17:17:23.228000, 2015-10-09 17:17:42.601000, 2015-10-09 17:17:50.696000
unit.000030, step_2, 2015-10-09 17:17:22.453000, 2015-10-09 17:17:22.983000, 2015-10-09 17:17:23.202000, 2015-10-09 17:17:23.296000, 2015-10-09 17:17:42.603000, 2015-10-09 17:17:54.281000
unit.000031, step_2, 2015-10-09 17:17:22.471000, 2015-10-09 17:17:22.960000, 2015-10-09 17:17:23.190000, 2015-10-09 17:17:23.245000, 2015-10-09 17:17:43.611000, 2015-10-09 17:17:51.585000
