Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-03 19:41:47.338672; 2015-11-03 19:41:47.338702; 3e-05
cycle_1; pp_step_enmd_overhead; 2015-11-03 19:41:47.338672; 2015-11-03 19:41:47.338702; 3e-05
cycle_1; ex_step; 2015-11-03 19:38:46.407816; 2015-11-03 19:41:47.329184; 180.921368
cycle_1; ex_step_enmd_overhead; 2015-11-03 19:38:46.407816; 2015-11-03 19:38:47.986294; 1.578478
cycle_1; md_step; 2015-11-03 19:34:47.704812; 2015-11-03 19:38:46.404490; 238.699678
cycle_1; md_step_enmd_overhead; 2015-11-03 19:34:47.704812; 2015-11-03 19:34:49.401036; 1.696224
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000357; 1446579531.31; 1446579665.57; 1446579667.99; 1446579668.19; 1446579685.02; 1446579686.15; cycle_1; ex_step
unit.000196; 1446579530.81; 1446579538.73; 1446579540.77; 1446579540.94; 1446579558.63; 1446579559.77; cycle_1; ex_step
unit.000193; 1446579530.8; 1446579532.92; 1446579538.02; 1446579538.22; 1446579554.66; 1446579557.13; cycle_1; ex_step
unit.000192; 1446579530.8; 1446579532.58; 1446579537.82; 1446579538.02; 1446579554.29; 1446579558.63; cycle_1; ex_step
unit.000304; 1446579531.17; 1446579625.63; 1446579627.56; 1446579627.76; 1446579643.6; 1446579644.83; cycle_1; ex_step
unit.000305; 1446579531.17; 1446579625.81; 1446579627.88; 1446579628.08; 1446579644.55; 1446579645.65; cycle_1; ex_step
unit.000306; 1446579531.18; 1446579627.03; 1446579628.88; 1446579629.08; 1446579645.65; 1446579646.79; cycle_1; ex_step
unit.000307; 1446579531.18; 1446579627.23; 1446579629.37; 1446579629.57; 1446579645.84; 1446579646.94; cycle_1; ex_step
unit.000300; 1446579531.16; 1446579622.15; 1446579624.37; 1446579624.57; 1446579640.84; 1446579642.1; cycle_1; ex_step
unit.000301; 1446579531.16; 1446579622.38; 1446579624.86; 1446579625.06; 1446579641.48; 1446579642.59; cycle_1; ex_step
unit.000302; 1446579531.16; 1446579623.7; 1446579626.29; 1446579626.49; 1446579642.1; 1446579643.29; cycle_1; ex_step
unit.000303; 1446579531.17; 1446579624.31; 1446579626.49; 1446579626.69; 1446579643.29; 1446579644.55; cycle_1; ex_step
unit.000308; 1446579531.18; 1446579628.34; 1446579630.37; 1446579630.57; 1446579646.79; 1446579647.88; cycle_1; ex_step
unit.000309; 1446579531.18; 1446579628.75; 1446579630.68; 1446579630.89; 1446579647.88; 1446579648.97; cycle_1; ex_step
unit.000368; 1446579531.33; 1446579674.55; 1446579676.97; 1446579677.17; 1446579693.74; 1446579694.83; cycle_1; ex_step
unit.000319; 1446579531.22; 1446579635.94; 1446579638.05; 1446579638.25; 1446579653.9; 1446579655.05; cycle_1; ex_step
unit.000252; 1446579531.0; 1446579584.19; 1446579586.15; 1446579586.41; 1446579603.28; 1446579604.43; cycle_1; ex_step
unit.000253; 1446579531.0; 1446579584.71; 1446579586.64; 1446579586.84; 1446579603.32; 1446579604.54; cycle_1; ex_step
unit.000250; 1446579530.99; 1446579582.7; 1446579584.83; 1446579585.03; 1446579601.69; 1446579603.28; cycle_1; ex_step
unit.000251; 1446579531.0; 1446579583.39; 1446579585.32; 1446579585.52; 1446579601.77; 1446579603.32; cycle_1; ex_step
unit.000256; 1446579531.01; 1446579586.89; 1446579588.96; 1446579589.16; 1446579605.55; 1446579606.82; cycle_1; ex_step
unit.000257; 1446579531.01; 1446579587.56; 1446579589.46; 1446579589.64; 1446579605.65; 1446579606.99; cycle_1; ex_step
unit.000254; 1446579531.01; 1446579585.52; 1446579587.47; 1446579587.67; 1446579604.43; 1446579605.55; cycle_1; ex_step
unit.000255; 1446579531.01; 1446579586.03; 1446579588.13; 1446579588.33; 1446579604.54; 1446579605.65; cycle_1; ex_step
unit.000313; 1446579531.2; 1446579631.53; 1446579633.67; 1446579633.87; 1446579650.3; 1446579651.47; cycle_1; ex_step
unit.000312; 1446579531.19; 1446579631.34; 1446579633.36; 1446579633.65; 1446579650.3; 1446579651.48; cycle_1; ex_step
unit.000258; 1446579531.02; 1446579588.37; 1446579590.27; 1446579590.53; 1446579607.82; 1446579608.97; cycle_1; ex_step
unit.000259; 1446579531.02; 1446579588.85; 1446579590.76; 1446579590.97; 1446579608.97; 1446579610.1; cycle_1; ex_step
unit.000317; 1446579531.21; 1446579634.53; 1446579636.56; 1446579636.76; 1446579652.79; 1446579653.88; cycle_1; ex_step
unit.000316; 1446579531.21; 1446579634.35; 1446579636.24; 1446579636.45; 1446579652.78; 1446579653.89; cycle_1; ex_step
unit.000315; 1446579531.2; 1446579633.03; 1446579635.17; 1446579635.37; 1446579651.48; 1446579652.78; cycle_1; ex_step
unit.000314; 1446579531.2; 1446579632.76; 1446579634.85; 1446579635.09; 1446579651.47; 1446579652.78; cycle_1; ex_step
unit.000311; 1446579531.19; 1446579630.09; 1446579632.18; 1446579632.38; 1446579649.03; 1446579650.3; cycle_1; ex_step
unit.000310; 1446579531.19; 1446579629.81; 1446579631.87; 1446579632.1; 1446579648.95; 1446579650.3; cycle_1; ex_step
unit.000241; 1446579530.96; 1446579576.33; 1446579578.21; 1446579578.42; 1446579594.88; 1446579596.17; cycle_1; ex_step
unit.000240; 1446579530.96; 1446579575.24; 1446579577.21; 1446579577.41; 1446579593.79; 1446579594.88; cycle_1; ex_step
unit.000243; 1446579530.97; 1446579577.68; 1446579579.7; 1446579579.95; 1446579596.17; 1446579597.32; cycle_1; ex_step
unit.000242; 1446579530.96; 1446579576.67; 1446579578.53; 1446579578.73; 1446579595.18; 1446579596.34; cycle_1; ex_step
unit.000245; 1446579530.97; 1446579579.06; 1446579581.19; 1446579581.43; 1446579597.32; 1446579598.59; cycle_1; ex_step
unit.000244; 1446579530.97; 1446579578.04; 1446579580.02; 1446579580.22; 1446579596.34; 1446579597.46; cycle_1; ex_step
unit.000247; 1446579530.98; 1446579580.61; 1446579582.51; 1446579582.71; 1446579599.55; 1446579600.65; cycle_1; ex_step
unit.000246; 1446579530.98; 1446579579.42; 1446579581.85; 1446579582.05; 1446579598.46; 1446579599.55; cycle_1; ex_step
unit.000249; 1446579530.99; 1446579582.01; 1446579584.0; 1446579584.2; 1446579600.65; 1446579601.76; cycle_1; ex_step
unit.000248; 1446579530.99; 1446579581.28; 1446579583.34; 1446579583.54; 1446579599.59; 1446579600.69; cycle_1; ex_step
unit.000364; 1446579531.32; 1446579671.53; 1446579673.55; 1446579673.79; 1446579690.51; 1446579691.6; cycle_1; ex_step
unit.000365; 1446579531.32; 1446579671.72; 1446579673.87; 1446579674.08; 1446579690.58; 1446579691.67; cycle_1; ex_step
unit.000362; 1446579531.32; 1446579670.01; 1446579672.06; 1446579672.29; 1446579689.37; 1446579690.51; cycle_1; ex_step
unit.000363; 1446579531.32; 1446579670.28; 1446579672.38; 1446579672.58; 1446579689.48; 1446579690.58; cycle_1; ex_step
unit.000360; 1446579531.32; 1446579668.66; 1446579670.56; 1446579670.77; 1446579687.28; 1446579688.37; cycle_1; ex_step
unit.000361; 1446579531.32; 1446579668.83; 1446579670.88; 1446579671.08; 1446579687.37; 1446579688.47; cycle_1; ex_step
unit.000274; 1446579531.07; 1446579601.28; 1446579603.96; 1446579604.23; 1446579620.22; 1446579621.33; cycle_1; ex_step
unit.000275; 1446579531.07; 1446579601.37; 1446579604.23; 1446579604.36; 1446579621.06; 1446579622.17; cycle_1; ex_step
unit.000276; 1446579531.07; 1446579603.36; 1446579605.46; 1446579605.67; 1446579621.33; 1446579622.44; cycle_1; ex_step
unit.000277; 1446579531.08; 1446579603.53; 1446579605.72; 1446579605.92; 1446579622.18; 1446579623.36; cycle_1; ex_step
unit.000270; 1446579531.06; 1446579598.33; 1446579600.37; 1446579600.59; 1446579616.88; 1446579617.97; cycle_1; ex_step
unit.000271; 1446579531.06; 1446579598.46; 1446579600.57; 1446579600.77; 1446579617.03; 1446579618.12; cycle_1; ex_step
unit.000272; 1446579531.07; 1446579599.78; 1446579601.87; 1446579602.13; 1446579617.97; 1446579619.06; cycle_1; ex_step
unit.000273; 1446579531.07; 1446579599.87; 1446579602.13; 1446579602.27; 1446579618.12; 1446579619.21; cycle_1; ex_step
unit.000375; 1446579531.34; 1446579679.67; 1446579682.16; 1446579682.36; 1446579701.08; 1446579702.18; cycle_1; ex_step
unit.000374; 1446579531.34; 1446579679.59; 1446579681.49; 1446579681.7; 1446579701.08; 1446579702.18; cycle_1; ex_step
unit.000377; 1446579531.35; 1446579681.56; 1446579683.47; 1446579683.68; 1446579702.19; 1446579703.34; cycle_1; ex_step
unit.000376; 1446579531.34; 1446579680.91; 1446579682.82; 1446579683.02; 1446579702.19; 1446579703.34; cycle_1; ex_step
unit.000278; 1446579531.09; 1446579604.82; 1446579607.16; 1446579607.37; 1446579623.37; 1446579624.52; cycle_1; ex_step
unit.000279; 1446579531.09; 1446579605.05; 1446579607.73; 1446579607.93; 1446579623.45; 1446579624.82; cycle_1; ex_step
unit.000373; 1446579531.34; 1446579677.88; 1446579680.42; 1446579680.62; 1446579696.93; 1446579698.07; cycle_1; ex_step
unit.000372; 1446579531.34; 1446579677.79; 1446579680.22; 1446579680.42; 1446579696.92; 1446579698.07; cycle_1; ex_step
unit.000340; 1446579531.28; 1446579652.72; 1446579654.8; 1446579655.04; 1446579670.75; 1446579671.97; cycle_1; ex_step
unit.000341; 1446579531.28; 1446579652.92; 1446579655.11; 1446579655.32; 1446579671.4; 1446579672.86; cycle_1; ex_step
unit.000342; 1446579531.29; 1446579654.24; 1446579656.12; 1446579656.32; 1446579672.86; 1446579674.03; cycle_1; ex_step
unit.000343; 1446579531.29; 1446579654.4; 1446579656.43; 1446579656.64; 1446579673.02; 1446579674.17; cycle_1; ex_step
unit.000344; 1446579531.29; 1446579655.61; 1446579657.66; 1446579657.85; 1446579674.03; 1446579675.21; cycle_1; ex_step
unit.000345; 1446579531.29; 1446579655.8; 1446579657.92; 1446579658.13; 1446579674.17; 1446579675.39; cycle_1; ex_step
unit.000346; 1446579531.29; 1446579657.1; 1446579659.1; 1446579659.34; 1446579676.21; 1446579677.32; cycle_1; ex_step
unit.000347; 1446579531.29; 1446579657.2; 1446579659.42; 1446579659.62; 1446579676.39; 1446579677.49; cycle_1; ex_step
unit.000348; 1446579531.3; 1446579658.57; 1446579660.77; 1446579660.98; 1446579677.32; 1446579678.5; cycle_1; ex_step
unit.000349; 1446579531.3; 1446579658.81; 1446579660.97; 1446579661.18; 1446579677.49; 1446579678.66; cycle_1; ex_step
unit.000269; 1446579531.05; 1446579596.92; 1446579599.18; 1446579599.38; 1446579615.73; 1446579616.88; cycle_1; ex_step
unit.000268; 1446579531.05; 1446579596.83; 1446579598.98; 1446579599.18; 1446579614.93; 1446579616.03; cycle_1; ex_step
unit.000263; 1446579531.03; 1446579592.11; 1446579594.43; 1446579594.63; 1446579611.28; 1446579612.49; cycle_1; ex_step
unit.000262; 1446579531.03; 1446579591.54; 1446579594.11; 1446579594.31; 1446579611.11; 1446579612.39; cycle_1; ex_step
unit.000261; 1446579531.03; 1446579590.17; 1446579592.76; 1446579592.97; 1446579610.1; 1446579611.28; cycle_1; ex_step
unit.000260; 1446579531.02; 1446579589.77; 1446579592.19; 1446579592.4; 1446579608.99; 1446579610.1; cycle_1; ex_step
unit.000267; 1446579531.05; 1446579595.24; 1446579597.67; 1446579597.9; 1446579614.59; 1446579615.73; cycle_1; ex_step
unit.000266; 1446579531.04; 1446579595.18; 1446579597.47; 1446579597.67; 1446579613.73; 1446579614.93; cycle_1; ex_step
unit.000265; 1446579531.04; 1446579593.79; 1446579595.93; 1446579596.13; 1446579612.49; 1446579613.73; cycle_1; ex_step
unit.000264; 1446579531.04; 1446579593.55; 1446579595.8; 1446579595.93; 1446579612.39; 1446579613.59; cycle_1; ex_step
unit.000128; 1446579291.84; 1446579293.59; 1446579343.6; 1446579347.31; 1446579514.82; 1446579516.93; cycle_1; md_step
unit.000009; 1446579291.65; 1446579293.51; 1446579330.72; 1446579330.93; 1446579476.96; 1446579479.08; cycle_1; md_step
unit.000008; 1446579291.65; 1446579293.42; 1446579308.73; 1446579308.94; 1446579392.11; 1446579394.59; cycle_1; md_step
unit.000007; 1446579291.65; 1446579293.4; 1446579305.9; 1446579306.1; 1446579408.32; 1446579410.79; cycle_1; md_step
unit.000006; 1446579291.64; 1446579293.5; 1446579328.78; 1446579328.98; 1446579472.5; 1446579474.68; cycle_1; md_step
unit.000005; 1446579291.64; 1446579293.36; 1446579299.06; 1446579299.19; 1446579371.16; 1446579373.33; cycle_1; md_step
unit.000004; 1446579291.64; 1446579293.35; 1446579296.17; 1446579296.38; 1446579320.45; 1446579322.73; cycle_1; md_step
unit.000003; 1446579291.64; 1446579293.56; 1446579340.06; 1446579340.28; 1446579456.76; 1446579458.83; cycle_1; md_step
unit.000002; 1446579291.64; 1446579293.49; 1446579327.15; 1446579327.35; 1446579454.75; 1446579456.76; cycle_1; md_step
unit.000001; 1446579291.64; 1446579293.48; 1446579326.54; 1446579326.75; 1446579434.51; 1446579437.68; cycle_1; md_step
