uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-25 23:41:02.567000, 2015-09-25 23:41:03.221000, 2015-09-25 23:41:08.587000, 2015-09-25 23:41:08.600000, 2015-09-25 23:41:09.401000, 2015-09-25 23:41:09.844000
unit.000001, 1, sim, 2015-09-25 23:41:13.299000, 2015-09-25 23:41:15.755000, 2015-09-25 23:41:16.743000, 2015-09-25 23:41:16.757000, 2015-09-25 23:44:27.921000, 2015-09-25 23:44:29.162000
unit.000002, 1, sim, 2015-09-25 23:41:13.301000, 2015-09-25 23:41:15.932000, 2015-09-25 23:41:16.747000, 2015-09-25 23:41:16.759000, 2015-09-25 23:44:30.026000, 2015-09-25 23:44:32.043000
unit.000003, 1, sim, 2015-09-25 23:41:13.306000, 2015-09-25 23:41:16.596000, 2015-09-25 23:41:17.499000, 2015-09-25 23:41:17.512000, 2015-09-25 23:44:34.737000, 2015-09-25 23:44:35.486000
unit.000004, 1, sim, 2015-09-25 23:41:13.308000, 2015-09-25 23:41:18.368000, 2015-09-25 23:41:19.750000, 2015-09-25 23:41:19.761000, 2015-09-25 23:44:37.353000, 2015-09-25 23:44:38.691000
unit.000005, 1, sim, 2015-09-25 23:41:13.315000, 2015-09-25 23:41:18.897000, 2015-09-25 23:41:19.767000, 2015-09-25 23:41:19.781000, 2015-09-25 23:44:39.565000, 2015-09-25 23:44:40.634000
unit.000006, 1, sim, 2015-09-25 23:41:13.317000, 2015-09-25 23:41:19.074000, 2015-09-25 23:41:19.771000, 2015-09-25 23:41:19.783000, 2015-09-25 23:44:37.856000, 2015-09-25 23:44:38.871000
unit.000007, 1, sim, 2015-09-25 23:41:13.318000, 2015-09-25 23:41:19.428000, 2015-09-25 23:41:20.369000, 2015-09-25 23:41:20.407000, 2015-09-25 23:44:37.048000, 2015-09-25 23:44:39.225000
unit.000008, 1, sim, 2015-09-25 23:41:13.320000, 2015-09-25 23:41:19.604000, 2015-09-25 23:41:20.374000, 2015-09-25 23:41:20.399000, 2015-09-25 23:44:36.752000, 2015-09-25 23:44:39.402000
unit.000009, 1, sim, 2015-09-25 23:41:13.321000, 2015-09-25 23:41:19.964000, 2015-09-25 23:41:20.980000, 2015-09-25 23:41:20.993000, 2015-09-25 23:44:40.468000, 2015-09-25 23:44:42.433000
unit.000010, 1, sim, 2015-09-25 23:41:13.327000, 2015-09-25 23:41:25.195000, 2015-09-25 23:41:26.186000, 2015-09-25 23:44:37.865000, 2015-09-25 23:47:49.476000, 2015-09-25 23:47:51.552000
unit.000011, 1, sim, 2015-09-25 23:41:13.334000, 2015-09-25 23:41:20.140000, 2015-09-25 23:41:20.984000, 2015-09-25 23:41:21, 2015-09-25 23:44:37.758000, 2015-09-25 23:44:39.930000
unit.000012, 1, sim, 2015-09-25 23:41:13.336000, 2015-09-25 23:41:16.069000, 2015-09-25 23:41:16.750000, 2015-09-25 23:41:16.760000, 2015-09-25 23:44:28.323000, 2015-09-25 23:44:29.514000
unit.000013, 1, sim, 2015-09-25 23:41:13.338000, 2015-09-25 23:41:16.108000, 2015-09-25 23:41:17.486000, 2015-09-25 23:41:17.497000, 2015-09-25 23:44:28.424000, 2015-09-25 23:44:29.690000
unit.000014, 1, sim, 2015-09-25 23:41:13.343000, 2015-09-25 23:41:16.245000, 2015-09-25 23:41:17.488000, 2015-09-25 23:41:17.500000, 2015-09-25 23:44:30.527000, 2015-09-25 23:44:32.129000
unit.000015, 1, sim, 2015-09-25 23:41:13.344000, 2015-09-25 23:41:18.721000, 2015-09-25 23:41:19.762000, 2015-09-25 23:41:19.776000, 2015-09-25 23:44:36.344000, 2015-09-25 23:44:38.337000
unit.000016, 1, sim, 2015-09-25 23:41:13.349000, 2015-09-25 23:41:16.284000, 2015-09-25 23:41:17.491000, 2015-09-25 23:41:17.503000, 2015-09-25 23:44:28.325000, 2015-09-25 23:44:29.774000
unit.000017, 1, sim, 2015-09-25 23:41:13.350000, 2015-09-25 23:41:16.420000, 2015-09-25 23:41:17.493000, 2015-09-25 23:41:17.506000, 2015-09-25 23:44:32.029000, 2015-09-25 23:44:32.305000
unit.000018, 1, sim, 2015-09-25 23:41:13.352000, 2015-09-25 23:41:16.459000, 2015-09-25 23:41:17.496000, 2015-09-25 23:41:17.510000, 2015-09-25 23:44:38.358000, 2015-09-25 23:44:39.578000
unit.000019, 1, sim, 2015-09-25 23:41:13.358000, 2015-09-25 23:41:16.636000, 2015-09-25 23:41:17.503000, 2015-09-25 23:41:17.514000, 2015-09-25 23:44:36.141000, 2015-09-25 23:44:37.458000
unit.000020, 1, sim, 2015-09-25 23:41:13.359000, 2015-09-25 23:41:16.772000, 2015-09-25 23:41:17.505000, 2015-09-25 23:41:17.515000, 2015-09-25 23:44:34.938000, 2015-09-25 23:44:35.662000
unit.000021, 1, sim, 2015-09-25 23:41:13.366000, 2015-09-25 23:41:16.813000, 2015-09-25 23:41:17.506000, 2015-09-25 23:41:17.520000, 2015-09-25 23:44:34.238000, 2015-09-25 23:44:35.754000
unit.000022, 1, sim, 2015-09-25 23:41:13.368000, 2015-09-25 23:41:16.950000, 2015-09-25 23:41:18.241000, 2015-09-25 23:41:18.254000, 2015-09-25 23:44:34.035000, 2015-09-25 23:44:35.841000
unit.000023, 1, sim, 2015-09-25 23:41:13.371000, 2015-09-25 23:41:16.988000, 2015-09-25 23:41:18.243000, 2015-09-25 23:41:18.257000, 2015-09-25 23:44:34.442000, 2015-09-25 23:44:35.930000
unit.000024, 1, sim, 2015-09-25 23:41:13.372000, 2015-09-25 23:41:17.126000, 2015-09-25 23:41:18.245000, 2015-09-25 23:41:18.260000, 2015-09-25 23:44:36.548000, 2015-09-25 23:44:37.547000
unit.000025, 1, sim, 2015-09-25 23:41:13.378000, 2015-09-25 23:41:17.168000, 2015-09-25 23:41:18.247000, 2015-09-25 23:41:18.262000, 2015-09-25 23:44:35.839000, 2015-09-25 23:44:37.106000
unit.000026, 1, sim, 2015-09-25 23:41:13.382000, 2015-09-25 23:41:17.302000, 2015-09-25 23:41:18.251000, 2015-09-25 23:41:18.264000, 2015-09-25 23:44:35.943000, 2015-09-25 23:44:37.195000
unit.000027, 1, sim, 2015-09-25 23:41:13.384000, 2015-09-25 23:41:17.480000, 2015-09-25 23:41:18.254000, 2015-09-25 23:41:18.267000, 2015-09-25 23:44:35.848000, 2015-09-25 23:44:37.282000
unit.000028, 1, sim, 2015-09-25 23:41:13.385000, 2015-09-25 23:41:17.655000, 2015-09-25 23:41:18.993000, 2015-09-25 23:41:19.005000, 2015-09-25 23:44:35.742000, 2015-09-25 23:44:37.633000
unit.000029, 1, sim, 2015-09-25 23:41:13.390000, 2015-09-25 23:41:17.831000, 2015-09-25 23:41:18.997000, 2015-09-25 23:41:19.011000, 2015-09-25 23:44:35.638000, 2015-09-25 23:44:37.809000
unit.000030, 1, sim, 2015-09-25 23:41:13.392000, 2015-09-25 23:41:24.104000, 2015-09-25 23:41:25.416000, 2015-09-25 23:44:36.352000, 2015-09-25 23:47:46.470000, 2015-09-25 23:47:50.055000
unit.000031, 1, sim, 2015-09-25 23:41:13.393000, 2015-09-25 23:41:18.006000, 2015-09-25 23:41:19.002000, 2015-09-25 23:41:19.019000, 2015-09-25 23:44:38.358000, 2015-09-25 23:44:39.696000
unit.000032, 1, sim, 2015-09-25 23:41:13.403000, 2015-09-25 23:41:26.227000, 2015-09-25 23:41:26.949000, 2015-09-25 23:44:38.576000, 2015-09-25 23:47:49.586000, 2015-09-25 23:47:52.454000
