uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446638418.85, 1446638419.46, 1446638429.12, 1446638429.32, 1446638429.99, 1446638431.48
unit.000001, 1, sim, 1446638432.74, 1446638433.53, 1446638438.52, 1446638438.72, 1446638468.71, 1446638470.6
unit.000002, 1, sim, 1446638432.74, 1446638433.52, 1446638436.86, 1446638437.07, 1446638467.1, 1446638468.59
unit.000003, 1, sim, 1446638432.74, 1446638433.52, 1446638437.69, 1446638437.89, 1446638468.51, 1446638470.6
unit.000004, 1, sim, 1446638432.74, 1446638433.53, 1446638438.31, 1446638438.51, 1446638469.02, 1446638470.61
unit.000005, 1, sim, 1446638432.75, 1446638433.5, 1446638435.42, 1446638435.62, 1446638464.99, 1446638466.57
unit.000006, 1, sim, 1446638432.75, 1446638433.51, 1446638436.45, 1446638436.65, 1446638467.0, 1446638468.59
unit.000007, 1, sim, 1446638432.76, 1446638433.51, 1446638436.25, 1446638436.45, 1446638466.6, 1446638468.59
unit.000008, 1, sim, 1446638432.76, 1446638433.5, 1446638435.21, 1446638435.42, 1446638462.58, 1446638464.57
unit.000009, 1, sim, 1446638432.76, 1446638433.49, 1446638434.18, 1446638434.38, 1446638457.06, 1446638458.54
unit.000010, 1, sim, 1446638432.76, 1446638433.49, 1446638434.39, 1446638434.59, 1446638457.87, 1446638458.54
unit.000011, 1, sim, 1446638432.77, 1446638433.52, 1446638437.48, 1446638437.68, 1446638468.92, 1446638470.61
unit.000012, 1, sim, 1446638432.78, 1446638433.53, 1446638437.9, 1446638438.1, 1446638469.12, 1446638471.61
unit.000013, 1, sim, 1446638432.78, 1446638433.52, 1446638437.28, 1446638437.48, 1446638468.41, 1446638469.6
unit.000014, 1, sim, 1446638432.78, 1446638433.51, 1446638435.83, 1446638436.03, 1446638466.5, 1446638467.58
unit.000015, 1, sim, 1446638432.78, 1446638433.53, 1446638438.93, 1446638439.13, 1446638468.81, 1446638470.6
unit.000016, 1, sim, 1446638432.78, 1446638433.5, 1446638435.01, 1446638435.21, 1446638463.73, 1446638465.57
unit.000017, 1, sim, 1446638432.79, 1446638433.5, 1446638434.59, 1446638434.8, 1446638462.08, 1446638463.56
unit.000018, 1, sim, 1446638432.79, 1446638433.51, 1446638436.66, 1446638436.86, 1446638467.81, 1446638469.59
unit.000019, 1, sim, 1446638432.8, 1446638433.53, 1446638438.72, 1446638438.93, 1446638469.22, 1446638471.61
unit.000020, 1, sim, 1446638432.8, 1446638433.53, 1446638438.1, 1446638438.31, 1446638468.61, 1446638470.6
unit.000021, 1, sim, 1446638432.8, 1446638433.5, 1446638435.63, 1446638435.83, 1446638466.4, 1446638467.58
unit.000022, 1, sim, 1446638432.8, 1446638433.5, 1446638434.8, 1446638435.0, 1446638460.48, 1446638462.56
unit.000023, 1, sim, 1446638432.8, 1446638433.51, 1446638436.04, 1446638436.24, 1446638466.7, 1446638468.58
unit.000024, 1, sim, 1446638432.81, 1446638433.52, 1446638437.07, 1446638437.27, 1446638467.61, 1446638469.59
unit.000025, 1, ana, 1446638472.53, 1446638472.63, 1446638473.37, 1446638473.57, 1446638474.34, 1446638475.62
unit.000026, 1, ana, 1446638476.6, 1446638476.64, 1446638477.23, 1446638477.44, 1446638479.24, 1446638482.28
