uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-22 19:39:24.753000, 2015-09-22 19:39:25.493000, 2015-09-22 19:39:34.738000, 2015-09-22 19:39:34.750000, 2015-09-22 19:39:35.975000, 2015-09-22 19:39:37.556000
unit.000001, 1, sim, 2015-09-22 19:40:01.499000, 2015-09-22 19:41:04.857000, 2015-09-22 19:41:06.282000, 2015-09-22 22:29:33.116000, 2015-09-22 22:32:43.334000, 2015-09-22 22:32:44.400000
unit.000002, 1, sim, 2015-09-22 19:40:01.501000, 2015-09-22 19:41:06.058000, 2015-09-22 19:41:07.043000, 2015-09-22 22:32:48.457000, 2015-09-22 22:35:59.380000, 2015-09-22 22:36:00.448000
unit.000003, 1, sim, 2015-09-22 19:40:01.507000, 2015-09-22 19:41:05.705000, 2015-09-22 19:41:07.028000, 2015-09-22 22:32:41.334000, 2015-09-22 22:35:53.961000, 2015-09-22 22:35:55.816000
unit.000004, 1, sim, 2015-09-22 19:40:01.508000, 2015-09-22 19:40:52.070000, 2015-09-22 19:40:52.941000, 2015-09-22 21:48:00.138000, 2015-09-22 21:51:11.163000, 2015-09-22 21:51:12.521000
unit.000005, 1, sim, 2015-09-22 19:40:01.517000, 2015-09-22 19:41:03.157000, 2015-09-22 19:41:04.510000, 2015-09-22 22:23:26.398000, 2015-09-22 22:26:38.723000, 2015-09-22 22:26:40.327000
unit.000006, 1, sim, 2015-09-22 19:40:01.519000, 2015-09-22 19:40:44.550000, 2015-09-22 19:40:45.784000, 2015-09-22 21:19:26.715000, 2015-09-22 21:22:38.839000, 2015-09-22 21:22:41.154000
unit.000007, 1, sim, 2015-09-22 19:40:01.520000, 2015-09-22 19:40:47.638000, 2015-09-22 19:40:48.726000, 2015-09-22 21:31:58.273000, 2015-09-22 21:35:08.693000, 2015-09-22 21:35:10.579000
unit.000008, 1, sim, 2015-09-22 19:40:01.525000, 2015-09-22 19:40:49.626000, 2015-09-22 19:40:50.530000, 2015-09-22 21:38:24.640000, 2015-09-22 21:41:35.363000, 2015-09-22 21:41:37.594000
unit.000009, 1, sim, 2015-09-22 19:40:01.532000, 2015-09-22 19:40:50.700000, 2015-09-22 19:40:51.733000, 2015-09-22 21:41:46.899000, 2015-09-22 21:44:59.225000, 2015-09-22 21:45:00.601000
unit.000010, 1, sim, 2015-09-22 19:40:01.534000, 2015-09-22 19:40:45.952000, 2015-09-22 19:40:47.352000, 2015-09-22 21:22:38.867000, 2015-09-22 21:25:50.769000, 2015-09-22 21:25:52.066000
unit.000011, 1, sim, 2015-09-22 19:40:01.536000, 2015-09-22 19:41:07.909000, 2015-09-22 19:41:09.134000, 2015-09-22 22:39:32.062000, 2015-09-22 22:42:42.766000, 2015-09-22 22:42:44.909000
