uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-30 20:03:38.891000, 2015-09-30 20:03:40.013000, 2015-09-30 20:03:51.466000, 2015-09-30 20:03:51.479000, 2015-09-30 20:03:52.492000, 2015-09-30 20:03:54.473000
unit.000001, 1, sim, 2015-09-30 20:04:32.874000, 2015-09-30 20:05:10.075000, 2015-09-30 20:05:11.368000, 2015-09-30 20:21:08.583000, 2015-09-30 20:24:20.665000, 2015-09-30 20:24:23.044000
unit.000002, 1, sim, 2015-09-30 20:04:32.876000, 2015-09-30 20:05:11.356000, 2015-09-30 20:05:12.544000, 2015-09-30 20:21:13.702000, 2015-09-30 20:24:25.676000, 2015-09-30 20:24:27.744000
unit.000003, 1, sim, 2015-09-30 20:04:32.877000, 2015-09-30 20:05:14.594000, 2015-09-30 20:05:15.469000, 2015-09-30 20:24:23.173000, 2015-09-30 20:27:34.256000, 2015-09-30 20:27:36.591000
unit.000004, 1, sim, 2015-09-30 20:04:32.881000, 2015-09-30 20:05:30.900000, 2015-09-30 20:05:31.853000, 2015-09-30 20:37:08.134000, 2015-09-30 20:40:47.057000, 2015-09-30 20:40:48.982000
unit.000005, 1, sim, 2015-09-30 20:04:32.891000, 2015-09-30 20:05:34.661000, 2015-09-30 20:05:35.373000, 2015-09-30 20:40:41.554000, 2015-09-30 20:43:52.564000, 2015-09-30 20:43:53.566000
unit.000006, 1, sim, 2015-09-30 20:04:32.899000, 2015-09-30 20:05:35.658000, 2015-09-30 20:05:36.530000, 2015-09-30 20:40:46.871000, 2015-09-30 20:43:59.356000, 2015-09-30 20:44:00.984000
unit.000007, 1, sim, 2015-09-30 20:04:32.901000, 2015-09-30 20:05:36.868000, 2015-09-30 20:05:37.697000, 2015-09-30 20:40:54.006000, 2015-09-30 20:44:05.061000, 2015-09-30 20:44:06.643000
unit.000008, 1, sim, 2015-09-30 20:04:32.908000, 2015-09-30 20:05:31.141000, 2015-09-30 20:05:31.855000, 2015-09-30 20:37:08.246000, 2015-09-30 20:40:46.965000, 2015-09-30 20:40:49.161000
unit.000009, 1, sim, 2015-09-30 20:04:32.909000, 2015-09-30 20:05:37.580000, 2015-09-30 20:05:38.286000, 2015-09-30 20:40:54.383000, 2015-09-30 20:44:05.868000, 2015-09-30 20:44:07.775000
unit.000010, 1, sim, 2015-09-30 20:04:32.919000, 2015-09-30 20:05:34.565000, 2015-09-30 20:05:35.372000, 2015-09-30 20:40:41.458000, 2015-09-30 20:43:52.237000, 2015-09-30 20:43:53.389000
