iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2016-01-20 10:09:51.720041
None,pre_loop,None,wait_time,2016-01-20 10:09:51.728289
None,pre_loop,None,res_time,2016-01-20 10:10:13.799273
None,pre_loop,None,stop_time,2016-01-20 10:10:13.800255
1,sim,kernel_0,start_time,2016-01-20 10:10:13.800995
1,sim,kernel_0,wait_time,2016-01-20 10:10:20.821409
1,sim,kernel_0,res_time,2016-01-20 10:16:08.424219
1,sim,kernel_0,stop_time,2016-01-20 10:16:08.429142
1,sim,post,start_time,2016-01-20 10:16:08.429175
1,sim,post,stop_time,2016-01-20 10:16:08.522911
1,ana,kernel_0,start_time,2016-01-20 10:16:08.737782
1,ana,kernel_0,wait_time,2016-01-20 10:16:09.024074
1,ana,kernel_0,res_time,2016-01-20 10:16:35.809318
1,ana,kernel_0,stop_time,2016-01-20 10:16:35.809970
1,ana,kernel_1,start_time,2016-01-20 10:16:35.810000
1,ana,kernel_1,wait_time,2016-01-20 10:16:36.035342
1,ana,kernel_1,res_time,2016-01-20 10:17:30.067257
1,ana,kernel_1,stop_time,2016-01-20 10:17:30.067987
1,ana,kernel_2,start_time,2016-01-20 10:17:30.068018
1,ana,kernel_2,wait_time,2016-01-20 10:17:30.296403
1,ana,kernel_2,res_time,2016-01-20 10:18:00.435245
1,ana,kernel_2,stop_time,2016-01-20 10:18:00.435961
1,ana,post,start_time,2016-01-20 10:18:00.435993
1,ana,post,stop_time,2016-01-20 10:18:00.436285
