step,probe,timestamp

step_1,start_time,2016-02-28 21:17:44.799111
step_1,wait_time,2016-02-28 21:17:44.807625
step_1,res_time,2016-02-28 21:18:00.609883
step_1,stop_time,2016-02-28 21:18:00.610093
step_2,start_time,2016-02-28 21:18:00.610180
step_2,wait_time,2016-02-28 21:18:00.618655
step_2,res_time,2016-02-28 21:18:13.203726
step_2,stop_time,2016-02-28 21:18:13.203927
