uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446368602.28, 1446368603.24, 1446368613.46, 1446368613.66, 1446368615.19, 1446368617.27
unit.000001, 1, sim, 1446368635.46, 1446368641.81, 1446368668.75, 1446369416.25, 1446369607.24, 1446369608.39
unit.000002, 1, sim, 1446368635.47, 1446368641.81, 1446368668.96, 1446369416.36, 1446369608.05, 1446369609.58
unit.000003, 1, sim, 1446368635.47, 1446368641.13, 1446368641.74, 1446368641.94, 1446368836.35, 1446368836.99
unit.000004, 1, sim, 1446368635.47, 1446368643.04, 1446368690.43, 1446370001.61, 1446370194.86, 1446370195.98
unit.000005, 1, sim, 1446368635.47, 1446368643.07, 1446368691.45, 1446370017.26, 1446370210.2, 1446370212.1
unit.000006, 1, sim, 1446368635.47, 1446368643.2, 1446368692.27, 1446370040.81, 1446370233.75, 1446370235.52
unit.000007, 1, sim, 1446368635.48, 1446368643.21, 1446368693.7, 1446370180.9, 1446370373.76, 1446370375.64
unit.000008, 1, sim, 1446368635.48, 1446368643.21, 1446368693.9, 1446370181.71, 1446370373.65, 1446370375.64
unit.000009, 1, sim, 1446368635.48, 1446368643.21, 1446368694.31, 1446370182.41, 1446370374.45, 1446370375.65
unit.000010, 1, sim, 1446368635.48, 1446368643.23, 1446368695.33, 1446370188.54, 1446370381.48, 1446370382.65
unit.000011, 1, sim, 1446368635.48, 1446368641.14, 1446368641.94, 1446368642.14, 1446368836.45, 1446368838.2
unit.000012, 1, sim, 1446368635.48, 1446368643.24, 1446368696.35, 1446370192.36, 1446370384.5, 1446370385.82
unit.000013, 1, sim, 1446368635.49, 1446368641.14, 1446368642.15, 1446368642.35, 1446368834.86, 1446368835.98
unit.000014, 1, sim, 1446368635.49, 1446368643.26, 1446368697.58, 1446370204.22, 1446370395.77, 1446370397.55
unit.000015, 1, sim, 1446368635.49, 1446368643.26, 1446368698.4, 1446370226.95, 1446370420.79, 1446370422.43
unit.000016, 1, sim, 1446368635.49, 1446368643.26, 1446368699.01, 1446370240.48, 1446370433.42, 1446370435.14
unit.000017, 1, sim, 1446368635.49, 1446368643.27, 1446368699.85, 1446370371.75, 1446370563.59, 1446370565.11
unit.000018, 1, sim, 1446368635.49, 1446368643.28, 1446368700.85, 1446370376.27, 1446370568.91, 1446370569.45
unit.000019, 1, sim, 1446368635.5, 1446368643.29, 1446368701.66, 1446370378.68, 1446370571.62, 1446370573.74
unit.000020, 1, sim, 1446368635.5, 1446368643.3, 1446368702.07, 1446370381.6, 1446370574.84, 1446370576.07
unit.000021, 1, sim, 1446368635.5, 1446368643.3, 1446368703.09, 1446370385.22, 1446370577.96, 1446370579.38
unit.000022, 1, sim, 1446368635.5, 1446368643.31, 1446368703.5, 1446370387.52, 1446370580.26, 1446370581.4
unit.000023, 1, sim, 1446368635.5, 1446368643.31, 1446368704.31, 1446370398.18, 1446370591.39, 1446370592.91
