uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-28 03:00:35.859000, 2015-09-28 03:00:36.904000, 2015-09-28 03:00:42.395000, 2015-09-28 03:00:42.409000, 2015-09-28 03:00:45.054000, 2015-09-28 03:00:46.794000
unit.000001, 1, sim, 2015-09-28 03:01:04.762000, 2015-09-28 03:01:42.296000, 2015-09-28 03:01:43.189000, 2015-09-28 03:07:45.907000, 2015-09-28 03:10:57.319000, 2015-09-28 03:10:58.692000
unit.000002, 1, sim, 2015-09-28 03:01:04.763000, 2015-09-28 03:01:45.098000, 2015-09-28 03:01:46.171000, 2015-09-28 03:07:49.537000, 2015-09-28 03:11:01.937000, 2015-09-28 03:11:03.534000
unit.000003, 1, sim, 2015-09-28 03:01:04.765000, 2015-09-28 03:01:18.373000, 2015-09-28 03:01:19.378000, 2015-09-28 03:01:19.390000, 2015-09-28 03:04:38.313000, 2015-09-28 03:04:39.453000
unit.000004, 1, sim, 2015-09-28 03:01:04.768000, 2015-09-28 03:01:18.783000, 2015-09-28 03:01:19.385000, 2015-09-28 03:01:19.410000, 2015-09-28 03:04:35.818000, 2015-09-28 03:04:38.736000
unit.000005, 1, sim, 2015-09-28 03:01:04.770000, 2015-09-28 03:01:19.012000, 2015-09-28 03:01:19.983000, 2015-09-28 03:01:19.996000, 2015-09-28 03:04:37.509000, 2015-09-28 03:04:38.762000
unit.000006, 1, sim, 2015-09-28 03:01:04.772000, 2015-09-28 03:01:19.646000, 2015-09-28 03:01:20.570000, 2015-09-28 03:01:20.581000, 2015-09-28 03:04:37.011000, 2015-09-28 03:04:39.101000
unit.000007, 1, sim, 2015-09-28 03:01:04.774000, 2015-09-28 03:01:55.765000, 2015-09-28 03:01:56.342000, 2015-09-28 03:10:56.930000, 2015-09-28 03:14:07.052000, 2015-09-28 03:14:09.475000
unit.000008, 1, sim, 2015-09-28 03:01:04.776000, 2015-09-28 03:01:58.523000, 2015-09-28 03:01:59.307000, 2015-09-28 03:11:01.883000, 2015-09-28 03:14:13.549000, 2015-09-28 03:14:14.780000
unit.000009, 1, sim, 2015-09-28 03:01:04.778000, 2015-09-28 03:01:20.611000, 2015-09-28 03:01:21.162000, 2015-09-28 03:01:21.175000, 2015-09-28 03:04:37.214000, 2015-09-28 03:04:40.201000
unit.000010, 1, sim, 2015-09-28 03:01:04.779000, 2015-09-28 03:01:16.086000, 2015-09-28 03:01:16.864000, 2015-09-28 03:01:16.885000, 2015-09-28 03:04:34.911000, 2015-09-28 03:04:36.388000
unit.000011, 1, sim, 2015-09-28 03:01:04.781000, 2015-09-28 03:01:17.440000, 2015-09-28 03:01:18.203000, 2015-09-28 03:01:18.214000, 2015-09-28 03:04:34.608000, 2015-09-28 03:04:37.664000
unit.000012, 1, sim, 2015-09-28 03:01:04.783000, 2015-09-28 03:01:17.966000, 2015-09-28 03:01:18.792000, 2015-09-28 03:01:18.808000, 2015-09-28 03:04:37.004000, 2015-09-28 03:04:38.372000
unit.000013, 1, sim, 2015-09-28 03:01:04.784000, 2015-09-28 03:01:17.790000, 2015-09-28 03:01:18.787000, 2015-09-28 03:01:18.801000, 2015-09-28 03:04:34.300000, 2015-09-28 03:04:37.840000
unit.000014, 1, sim, 2015-09-28 03:01:04.786000, 2015-09-28 03:01:17.261000, 2015-09-28 03:01:18.200000, 2015-09-28 03:01:18.217000, 2015-09-28 03:04:34.095000, 2015-09-28 03:04:37.487000
