iteration,step,kernel,probe,timestamp

None,pre_loop,None,start_time,2015-09-22 22:12:09.774372
None,pre_loop,None,wait_time,2015-09-22 22:12:10.279185
None,pre_loop,None,res_time,2015-09-22 22:12:19.788416
None,pre_loop,None,stop_time,2015-09-22 22:12:19.789262
1,sim,kernel_0,start_time,2015-09-22 22:12:19.791014
1,sim,kernel_0,wait_time,2015-09-22 22:13:46.509868
1,sim,kernel_0,res_time,2015-09-22 23:04:26.964001
1,sim,kernel_0,stop_time,2015-09-22 23:04:26.971715
1,sim,kernel_1,start_time,2015-09-22 23:04:26.971744
1,sim,kernel_1,wait_time,2015-09-22 23:06:03.553274
1,sim,kernel_1,res_time,2015-09-23 00:02:19.640248
1,sim,kernel_1,stop_time,2015-09-23 00:02:19.648355
1,sim,post,start_time,2015-09-23 00:02:19.648385
1,sim,post,stop_time,2015-09-23 00:02:19.773094
1,ana,kernel_0,start_time,2015-09-23 00:02:20.214029
1,ana,kernel_0,wait_time,2015-09-23 00:02:24.300359
1,ana,kernel_0,res_time,2015-09-23 00:32:45.226957
1,ana,kernel_0,stop_time,2015-09-23 00:32:45.229513
1,ana,kernel_1,start_time,2015-09-23 00:32:45.229539
1,ana,kernel_1,wait_time,2015-09-23 00:32:47.023904
1,ana,kernel_1,res_time,2015-09-23 00:35:15.504991
1,ana,kernel_1,stop_time,2015-09-23 00:35:15.506998
1,ana,post,start_time,2015-09-23 00:35:15.507024
1,ana,post,stop_time,2015-09-23 00:35:15.507279
