uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, 0, pre_loop, 2015-09-25 23:18:23.384000, 2015-09-25 23:18:23.962000, 2015-09-25 23:18:29.533000, 2015-09-25 23:18:29.546000, 2015-09-25 23:18:30.338000, 2015-09-25 23:18:31.673000
unit.000001, 1, sim, 2015-09-25 23:18:33.718000, 2015-09-25 23:18:37.038000, 2015-09-25 23:18:38.257000, 2015-09-25 23:18:38.270000, 2015-09-25 23:21:53.945000, 2015-09-25 23:21:56.062000
unit.000002, 1, sim, 2015-09-25 23:18:33.720000, 2015-09-25 23:18:39.838000, 2015-09-25 23:18:40.497000, 2015-09-25 23:21:53.953000, 2015-09-25 23:25:06.236000, 2015-09-25 23:25:07.166000
unit.000003, 1, sim, 2015-09-25 23:18:33.722000, 2015-09-25 23:18:39.662000, 2015-09-25 23:18:40.492000, 2015-09-25 23:21:53.553000, 2015-09-25 23:25:06.434000, 2015-09-25 23:25:06.989000
unit.000004, 1, sim, 2015-09-25 23:18:33.723000, 2015-09-25 23:18:40.761000, 2015-09-25 23:18:41.672000, 2015-09-25 23:21:56.966000, 2015-09-25 23:25:09.943000, 2015-09-25 23:25:11.672000
unit.000005, 1, sim, 2015-09-25 23:18:33.725000, 2015-09-25 23:18:40.015000, 2015-09-25 23:18:41.079000, 2015-09-25 23:21:54.055000, 2015-09-25 23:25:08.348000, 2015-09-25 23:25:09.877000
unit.000006, 1, sim, 2015-09-25 23:18:33.728000, 2015-09-25 23:18:35.951000, 2015-09-25 23:18:37.525000, 2015-09-25 23:18:37.539000, 2015-09-25 23:21:49.733000, 2015-09-25 23:21:52.080000
unit.000007, 1, sim, 2015-09-25 23:18:33.730000, 2015-09-25 23:18:40.550000, 2015-09-25 23:18:41.089000, 2015-09-25 23:21:56.865000, 2015-09-25 23:25:07.341000, 2015-09-25 23:25:08.610000
unit.000008, 1, sim, 2015-09-25 23:18:33.731000, 2015-09-25 23:18:37.752000, 2015-09-25 23:18:38.999000, 2015-09-25 23:18:39.017000, 2015-09-25 23:22:00.966000, 2015-09-25 23:22:03.072000
unit.000009, 1, sim, 2015-09-25 23:18:33.734000, 2015-09-25 23:18:35.437000, 2015-09-25 23:18:36.213000, 2015-09-25 23:18:36.224000, 2015-09-25 23:21:49.031000, 2015-09-25 23:21:50.086000
unit.000010, 1, sim, 2015-09-25 23:18:33.736000, 2015-09-25 23:18:36.324000, 2015-09-25 23:18:37.520000, 2015-09-25 23:18:37.536000, 2015-09-25 23:21:48.835000, 2015-09-25 23:21:50.618000
unit.000011, 1, sim, 2015-09-25 23:18:33.738000, 2015-09-25 23:18:36.509000, 2015-09-25 23:18:37.521000, 2015-09-25 23:18:37.538000, 2015-09-25 23:21:49.435000, 2015-09-25 23:21:50.799000
unit.000012, 1, sim, 2015-09-25 23:18:33.740000, 2015-09-25 23:18:36.685000, 2015-09-25 23:18:37.527000, 2015-09-25 23:18:37.541000, 2015-09-25 23:21:54.243000, 2015-09-25 23:21:55.859000
unit.000013, 1, sim, 2015-09-25 23:18:33.742000, 2015-09-25 23:18:36.861000, 2015-09-25 23:18:37.533000, 2015-09-25 23:18:37.542000, 2015-09-25 23:21:53.945000, 2015-09-25 23:21:55.883000
unit.000014, 1, sim, 2015-09-25 23:18:33.743000, 2015-09-25 23:18:36.144000, 2015-09-25 23:18:36.796000, 2015-09-25 23:18:36.808000, 2015-09-25 23:21:49.335000, 2015-09-25 23:21:50.442000
unit.000015, 1, sim, 2015-09-25 23:18:33.746000, 2015-09-25 23:18:37.357000, 2015-09-25 23:18:38.264000, 2015-09-25 23:18:38.280000, 2015-09-25 23:21:53.542000, 2015-09-25 23:21:54.619000
unit.000016, 1, sim, 2015-09-25 23:18:33.748000, 2015-09-25 23:18:37.534000, 2015-09-25 23:18:38.269000, 2015-09-25 23:18:38.282000, 2015-09-25 23:21:57.260000, 2015-09-25 23:21:58.569000
unit.000017, 1, sim, 2015-09-25 23:18:33.749000, 2015-09-25 23:18:38.280000, 2015-09-25 23:18:39.013000, 2015-09-25 23:18:39.026000, 2015-09-25 23:21:56.955000, 2015-09-25 23:21:58.951000
unit.000018, 1, sim, 2015-09-25 23:18:33.751000, 2015-09-25 23:18:38.416000, 2015-09-25 23:18:39.743000, 2015-09-25 23:18:39.756000, 2015-09-25 23:21:57.657000, 2015-09-25 23:21:59.127000
unit.000019, 1, sim, 2015-09-25 23:18:33.753000, 2015-09-25 23:18:38.945000, 2015-09-25 23:18:39.758000, 2015-09-25 23:21:48.844000, 2015-09-25 23:24:59.321000, 2015-09-25 23:25:00.745000
unit.000020, 1, sim, 2015-09-25 23:18:33.755000, 2015-09-25 23:18:39.299000, 2015-09-25 23:18:40.486000, 2015-09-25 23:21:49.743000, 2015-09-25 23:25:00.529000, 2015-09-25 23:25:02.084000
unit.000021, 1, sim, 2015-09-25 23:18:33.757000, 2015-09-25 23:18:39.475000, 2015-09-25 23:18:40.488000, 2015-09-25 23:21:52.649000, 2015-09-25 23:25:07.636000, 2015-09-25 23:25:08.345000
unit.000022, 1, sim, 2015-09-25 23:18:33.760000, 2015-09-25 23:18:40.227000, 2015-09-25 23:18:41.084000, 2015-09-25 23:21:56.760000, 2015-09-25 23:25:09.352000, 2015-09-25 23:25:10.053000
unit.000023, 1, sim, 2015-09-25 23:18:33.762000, 2015-09-25 23:18:37.928000, 2015-09-25 23:18:39.002000, 2015-09-25 23:18:39.020000, 2015-09-25 23:21:56.952000, 2015-09-25 23:21:58.775000
unit.000024, 1, sim, 2015-09-25 23:18:33.771000, 2015-09-25 23:18:40.727000, 2015-09-25 23:18:41.670000, 2015-09-25 23:21:56.963000, 2015-09-25 23:25:07.845000, 2015-09-25 23:25:09.965000
unit.000025, 1, sim, 2015-09-25 23:18:33.773000, 2015-09-25 23:18:36.828000, 2015-09-25 23:18:37.530000, 2015-09-25 23:18:37.541000, 2015-09-25 23:21:53.546000, 2015-09-25 23:21:54.434000
unit.000026, 1, sim, 2015-09-25 23:18:33.775000, 2015-09-25 23:18:35.967000, 2015-09-25 23:18:36.794000, 2015-09-25 23:18:36.807000, 2015-09-25 23:21:48.734000, 2015-09-25 23:21:50.266000
unit.000027, 1, sim, 2015-09-25 23:18:33.786000, 2015-09-25 23:18:40.051000, 2015-09-25 23:18:41.080000, 2015-09-25 23:21:54.057000, 2015-09-25 23:25:04.932000, 2015-09-25 23:25:06.813000
unit.000028, 1, sim, 2015-09-25 23:18:33.788000, 2015-09-25 23:18:35.614000, 2015-09-25 23:18:36.214000, 2015-09-25 23:18:36.225000, 2015-09-25 23:21:52.640000, 2015-09-25 23:21:53.329000
unit.000029, 1, sim, 2015-09-25 23:18:33.790000, 2015-09-25 23:18:40.374000, 2015-09-25 23:18:41.086000, 2015-09-25 23:21:56.763000, 2015-09-25 23:25:09.442000, 2015-09-25 23:25:10.141000
unit.000030, 1, sim, 2015-09-25 23:18:33.791000, 2015-09-25 23:18:40.580000, 2015-09-25 23:18:41.669000, 2015-09-25 23:21:56.962000, 2015-09-25 23:25:07.436000, 2015-09-25 23:25:08.699000
unit.000031, 1, sim, 2015-09-25 23:18:33.793000, 2015-09-25 23:18:40.191000, 2015-09-25 23:18:41.082000, 2015-09-25 23:21:54.251000, 2015-09-25 23:25:07.234000, 2015-09-25 23:25:08.433000
unit.000032, 1, sim, 2015-09-25 23:18:33.803000, 2015-09-25 23:18:38.988000, 2015-09-25 23:18:39.761000, 2015-09-25 23:21:49.040000, 2015-09-25 23:24:59.228000, 2015-09-25 23:25:00.818000
