,AgentStagingInput,AgentStagingInputPending,AgentStagingOutput,AgentStagingOutputPending,Allocating,AllocatingPending,Canceled,Done,Executing,ExecutingPending,Failed,New,PendingInputStaging,PendingOutputStaging,Scheduling,StagingInput,StagingOutput,Unscheduled,cores,finished,pid,sid,slots,started,uid,iter,step
0,95.3644380569458,85.63926386833191,108.69430685043335,108.65800285339355,95.36931705474854,95.36772990226746,,110.00185799598694,95.42039084434509,95.3725368976593,,83.63302302360535,85.52175903320312,108.69603204727173,83.63302302360535,85.63926386833191,109.90330195426941,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000009,1,sim
1,95.30669593811035,84.53653287887573,108.68044304847717,108.65102100372314,95.32419991493225,95.30833792686462,,109.22063994407654,95.40670394897461,95.32590389251709,,83.63268399238586,84.53653287887573,108.68217992782593,83.63268399238586,84.53653287887573,109.12435698509216,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000008,1,sim
2,95.39001202583313,86.03788495063782,108.70120882987976,108.6614499092102,95.39501094818115,95.39332985877991,,110.39219689369202,95.44377088546753,95.39821791648865,,83.63505792617798,86.03788495063782,108.70293188095093,83.63505792617798,86.03788495063782,110.29417586326599,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000015,1,sim
3,95.30983686447144,84.73082685470581,108.71848797798157,108.6700849533081,95.32912087440491,95.31143689155579,,109.29803800582886,95.40847301483154,95.33085203170776,,83.63336300849915,84.73082685470581,108.72022199630737,83.63336300849915,84.73082685470581,109.19939589500427,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000010,1,sim
4,95.30309295654297,84.34133005142212,108.70465898513794,108.66317892074585,95.31782388687134,95.305016040802,,109.10288906097412,95.40480995178223,95.32112097740173,,83.6306529045105,84.34133005142212,108.70638585090637,83.6306529045105,84.34133005142212,109.00114393234253,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000002,1,sim
5,95.37722492218018,85.83942890167236,108.69775605201721,108.65972685813904,95.38210701942444,95.38052487373352,,110.19577884674072,95.4254219532013,95.38533091545105,,83.6303038597107,85.52244186401367,108.6994800567627,83.6303038597107,85.83942890167236,110.09965395927429,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000001,1,sim
6,95.33872890472412,85.32069492340088,108.72543406486511,108.67525601387024,95.35169792175293,95.34688305854797,,109.6931049823761,95.41527891159058,95.35339593887329,,83.63436889648438,85.32069492340088,108.7271728515625,83.63436889648438,85.32069492340088,109.59436297416687,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000013,1,sim
7,95.29896998405457,84.1417920589447,108.6735360622406,108.60011291503906,95.31302785873413,95.3015558719635,,109.0264618396759,95.34201288223267,95.31473398208618,,83.63234686851501,84.1417920589447,108.67871284484863,83.63234686851501,84.1417920589447,108.92759585380554,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000007,1,sim
8,95.35010290145874,85.44565296173096,108.69085788726807,108.6562750339508,95.3565628528595,95.35498595237732,,109.8074300289154,95.41698789596558,95.35976004600525,,83.63200998306274,85.48403489589691,108.6925778388977,83.63200998306274,85.48403489589691,109.70946002006531,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000006,1,sim
9,95.3323769569397,85.24256491661072,108.6874098777771,108.65449905395508,95.34530401229858,95.33554100990295,,109.61128091812134,95.41357898712158,95.34859490394592,,83.6347348690033,85.24256491661072,108.68913793563843,83.6347348690033,85.24256491661072,109.51508402824402,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000014,1,sim
10,95.31623888015747,84.92597103118896,108.68390583992004,108.65277099609375,95.33395195007324,95.31941485404968,,109.41686201095581,95.41017484664917,95.33723282814026,,83.63132786750793,84.92597103118896,108.6856758594513,83.63132786750793,84.92597103118896,109.31885385513306,,1,,pilot.0000,rp.session.radical.vivek.016996.0015,,,unit.000004,1,sim
