,AgentStagingInput,AgentStagingInputPending,AgentStagingOutput,AgentStagingOutputPending,Allocating,AllocatingPending,Canceled,Done,Executing,ExecutingPending,Failed,New,PendingInputStaging,PendingOutputStaging,Scheduling,StagingInput,StagingOutput,Unscheduled,cores,finished,pid,sid,slots,started,uid,iter,step
0,95.71057891845703,83.51900506019592,106.83980011940002,106.81414890289307,95.71544694900513,95.71386504173279,,108.5390350818634,96.26774096488953,95.71861290931702,,81.42528200149536,83.51900506019592,106.84150004386902,81.42528200149536,83.51900506019592,108.44217991828918,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000082,1,sim
1,95.6460120677948,82.5538649559021,106.86109399795532,106.85770392417908,95.6596291065216,95.64846897125244,,107.37823295593262,95.68840193748474,95.66280913352966,,81.42743396759033,82.5538649559021,106.87130498886108,81.42743396759033,82.5538649559021,107.28141713142395,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000092,1,sim
2,95.65298891067505,82.74648690223694,106.88490891456604,106.86620306968689,95.67077207565308,95.65457391738892,,107.76499104499817,95.81212091445923,95.67405390739441,,81.42765092849731,82.74648690223694,106.88660311698914,81.42765092849731,82.74648690223694,107.66857099533081,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000093,1,sim
3,95.6611111164093,82.9396870136261,106.83614206314087,106.81245708465576,95.6819519996643,95.66438508033752,,107.95852899551392,95.92920708656311,95.68365097045898,,81.42784905433655,82.9396870136261,106.83803606033325,81.42784905433655,82.9396870136261,107.86167502403259,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000094,1,sim
4,95.70270609855652,83.33700489997864,106.82936692237854,106.80907106399536,95.7091109752655,95.70754599571228,,108.46836590766907,96.2114429473877,95.71227502822876,,81.42824292182922,83.33700489997864,106.83105492591858,81.42824292182922,83.33700489997864,108.37174892425537,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000096,1,sim
5,95.72323107719421,83.71226811408997,106.88829612731934,106.86790013313293,95.72804498672485,95.72649693489075,,108.7326340675354,96.39210391044617,95.73121905326843,,81.42844605445862,83.71226811408997,106.88998603820801,81.42844605445862,83.71226811408997,108.63571691513062,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000097,1,sim
6,95.73587894439697,83.90653491020203,106.89507007598877,106.87300109863281,95.74078512191772,95.73913598060608,,108.92592811584473,96.45081305503845,95.74399900436401,,81.42866206169128,83.90653491020203,106.89676094055176,81.42866206169128,83.90653491020203,108.82919907569885,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000098,1,sim
7,95.75493097305298,84.1057620048523,108.24647212028503,107.98360800743103,95.76172995567322,95.7601490020752,,109.23977899551392,96.4687430858612,95.76493310928345,,81.42885303497314,84.1057620048523,108.27939701080322,81.42885303497314,84.1057620048523,109.14314103126526,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000099,1,sim
8,95.74229407310486,83.91385006904602,106.83274507522583,106.8107681274414,95.74714303016663,95.74557399749756,,109.04683995246887,96.4619688987732,95.75030493736267,,81.4337010383606,83.91385006904602,106.83443713188171,81.4337010383606,83.91385006904602,108.95046997070312,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000124,1,sim
9,95.76954698562622,84.29821705818176,108.37064599990845,107.99039697647095,95.77440094947815,95.77282190322876,,109.43274092674255,96.4720721244812,95.77754998207092,,81.42904496192932,84.29821705818176,108.4324369430542,81.42904496192932,84.29821705818176,109.33604192733765,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000100,1,sim
10,95.76322507858276,84.29379892349243,108.03685712814331,107.97174096107483,95.76807999610901,95.76650404930115,,109.3126289844513,96.47040104866028,95.77124500274658,,81.42255806922913,84.29379892349243,108.0419020652771,81.42255806922913,84.29379892349243,109.21579504013062,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000068,1,sim
11,95.64993691444397,82.56018495559692,106.81584310531616,106.75306606292725,95.66601490974426,95.65151405334473,,107.57199907302856,95.75858497619629,95.66771697998047,,81.42117094993591,82.56018495559692,106.81753301620483,81.42117094993591,82.56018495559692,107.47487807273865,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000061,1,sim
12,95.67555594444275,83.13227009773254,106.87470197677612,106.8594069480896,95.69471001625061,95.68038892745972,,108.1521201133728,96.03675198554993,95.69641995429993,,81.42155694961548,83.13227009773254,106.87639498710632,81.42155694961548,83.13227009773254,108.0551130771637,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000063,1,sim
13,95.6564531326294,82.75907111167908,106.81922507286072,106.803946018219,95.67713403701782,95.65805697441101,,107.88313102722168,95.86984992027283,95.67882990837097,,81.42136406898499,82.75907111167908,106.82091307640076,81.42136406898499,82.75907111167908,107.7864899635315,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000062,1,sim
14,95.7486219406128,84.09973001480103,107.9974730014801,107.97000789642334,95.75344491004944,95.75186395645142,,109.11920499801636,96.46707797050476,95.75674796104431,,81.42232990264893,84.09973001480103,108.03515195846558,81.42232990264893,84.09973001480103,109.02239608764648,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000067,1,sim
15,95.7758800983429,84.49292802810669,108.04361009597778,107.97344303131104,95.78067994117737,95.77912306785583,,109.50609493255615,96.47376012802124,95.78384590148926,,81.41087794303894,84.49292802810669,108.06824493408203,81.41087794303894,84.49292802810669,109.40917706489563,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000009,1,sim
16,95.72953295707703,83.72131490707397,106.8815131187439,106.86449003219604,95.73439002037048,95.73280596733093,,108.85432410240173,96.44405698776245,95.73757100105286,,81.40967512130737,83.72131490707397,106.883220911026,81.40967512130737,83.72131490707397,108.75778293609619,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000003,1,sim
17,95.71691703796387,83.52923893928528,106.87810611724854,106.86279010772705,95.72174191474915,95.72016906738281,,108.66140007972717,96.3264889717102,95.72493100166321,,81.40948605537415,83.52923893928528,106.87982296943665,81.40948605537415,83.52923893928528,108.56466293334961,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000002,1,sim
18,95.69312810897827,83.32568192481995,106.891685962677,106.86960506439209,95.7042829990387,95.6979730129242,,108.34560012817383,96.15509009361267,95.70598196983337,,81.40929698944092,83.32568192481995,106.89338397979736,81.40929698944092,83.32568192481995,108.24875402450562,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000001,1,sim
19,95.68512296676636,83.14311790466309,106.8259859085083,106.80738306045532,95.69954109191895,95.68997001647949,,108.27535891532898,96.09769201278687,95.70121502876282,,81.40910005569458,83.14311790466309,106.82767510414124,81.40910005569458,83.14311790466309,108.17226004600525,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000000,1,sim
20,95.66919898986816,82.95107793807983,106.82260513305664,106.80569005012512,95.6867151260376,95.67233109474182,,108.07607293128967,95.98347997665405,95.69164204597473,,81.4231469631195,82.95107793807983,106.82429909706116,81.4231469631195,82.95107793807983,107.97938990592957,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000071,1,sim
21,96.00682592391968,87.83124208450317,109.02927803993225,108.39059710502625,96.01157903671265,96.01003098487854,,112.92959809303284,96.5586929321289,96.01476311683655,,81.41280198097229,87.83124208450317,109.03835010528564,81.41280198097229,87.83124208450317,112.83291506767273,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000019,1,sim
22,95.88348007202148,86.08617901802063,108.58831405639648,108.18151211738586,95.88856410980225,95.8869879245758,,111.05691909790039,96.5139799118042,95.89168906211853,,81.41106700897217,86.08617901802063,108.63444209098816,81.41106700897217,86.08617901802063,110.95988893508911,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000010,1,sim
23,95.98014807701111,87.44768404960632,109.32058596611023,108.40250492095947,95.98662495613098,95.98501801490784,,112.5436201095581,96.55203199386597,95.98974394798279,,81.4112560749054,87.44768404960632,109.35679697990417,81.4112560749054,87.44768404960632,112.44694399833679,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000011,1,sim
24,96.08557200431824,89.00317406654358,109.82159495353699,108.71329593658447,96.09063911437988,96.08892011642456,,114.10165405273438,96.9648220539093,96.0941789150238,,81.41144490242004,89.00317406654358,109.86461210250854,81.41144490242004,89.00317406654358,114.00499510765076,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000012,1,sim
25,95.90253400802612,86.28867506980896,108.83577609062195,108.20206308364868,95.90729093551636,95.90574502944946,,111.3799569606781,96.51895999908447,95.9104061126709,,81.41163396835327,86.28867506980896,108.86428689956665,81.41163396835327,86.28867506980896,111.283203125,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000013,1,sim
26,95.92129707336426,86.66620802879333,108.65442395210266,108.18660998344421,95.92608690261841,95.92453908920288,,111.63820004463196,96.52401900291443,95.93087005615234,,81.41182208061218,86.66620802879333,108.6620979309082,81.41182208061218,86.66620802879333,111.54127502441406,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000014,1,sim
27,95.95470809936523,87.05743598937988,108.97702407836914,108.20375895500183,95.96116304397583,95.95790004730225,,112.15781092643738,96.54534912109375,95.96292901039124,,81.41220307350159,87.05743598937988,108.97876405715942,81.41220307350159,87.05743598937988,112.06184101104736,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000016,1,sim
28,95.96593904495239,87.25641798973083,109.22722911834717,108.39736008644104,95.97240805625916,95.97086191177368,,112.3507010936737,96.54871392250061,95.97552800178528,,81.41239309310913,87.25641798973083,109.24415802955627,81.41239309310913,87.25641798973083,112.25414204597473,,1,,pilot.0000,rp.session.radical.vivek.016996.0019,,,unit.000017,1,sim
