iteration,step,kernel,probe,timestamp

1,sim,kernel_0,start_time,2016-07-14 23:30:20.732441
1,sim,kernel_0,wait_time,2016-07-14 23:30:20.857300
1,sim,kernel_0,res_time,2016-07-14 23:31:09.438774
1,sim,kernel_0,stop_time,2016-07-14 23:31:09.439308
1,sim,post,start_time,2016-07-14 23:31:09.439369
1,sim,post,stop_time,2016-07-14 23:31:09.443522
1,ana,kernel_0,start_time,2016-07-14 23:31:09.443841
1,ana,kernel_0,wait_time,2016-07-14 23:31:09.445367
1,ana,kernel_0,res_time,2016-07-14 23:31:23.041111
1,ana,kernel_0,stop_time,2016-07-14 23:31:23.041332
1,ana,post,start_time,2016-07-14 23:31:23.041403
1,ana,post,stop_time,2016-07-14 23:31:23.041571
