uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1445869332.99, 1445871235.36, 1445869332.99, 1445871241.19, 1445871437.45, 1445871438.57
unit.000001, step_1, 1445869332.99, 1445871259.14, 1445869332.99, 1445871264.34, 1445871456.15, 1445871458.0
unit.000002, step_1, 1445869332.99, 1445871681.55, 1445869332.99, 1445871687.88, 1445871883.72, 1445871884.95
unit.000003, step_1, 1445869332.99, 1445871279.18, 1445869332.99, 1445871285.39, 1445871476.05, 1445871477.35
unit.000004, step_1, 1445869333.0, 1445871292.57, 1445869333.0, 1445871299.03, 1445871490.12, 1445871491.75
unit.000005, step_1, 1445869333.0, 1445871302.4, 1445869333.0, 1445871308.08, 1445871500.68, 1445871501.66
unit.000006, step_1, 1445869333.01, 1445871341.04, 1445869333.01, 1445871347.75, 1445871538.99, 1445871540.79
unit.000007, step_1, 1445869333.01, 1445869665.27, 1445869333.01, 1445869670.4, 1445869861.86, 1445869863.26
unit.000008, step_1, 1445869333.01, 1445871352.34, 1445869333.01, 1445871357.62, 1445871548.44, 1445871550.1
unit.000009, step_1, 1445869333.01, 1445869746.04, 1445869333.01, 1445869751.44, 1445869944.02, 1445869944.7
unit.000010, step_1, 1445869333.01, 1445871366.16, 1445869333.01, 1445871372.55, 1445871566.25, 1445871567.73
unit.000011, step_1, 1445869333.01, 1445871384.84, 1445869333.01, 1445871390.74, 1445871581.33, 1445871582.31
unit.000012, step_1, 1445869333.02, 1445870541.98, 1445869333.02, 1445870547.7, 1445870743.18, 1445870744.58
unit.000013, step_1, 1445869333.02, 1445871323.56, 1445869333.02, 1445871328.95, 1445871523.4, 1445871525.3
unit.000014, step_1, 1445869333.02, 1445870968.26, 1445869333.02, 1445870974.01, 1445871166.11, 1445871168.69
unit.000015, step_1, 1445869333.02, 1445870570.52, 1445869333.02, 1445870575.77, 1445870768.13, 1445870769.44
unit.000016, step_1, 1445869333.02, 1445870579.42, 1445869333.02, 1445870586.24, 1445870780.1, 1445870781.89
unit.000017, step_1, 1445869333.02, 1445870585.37, 1445869333.02, 1445870590.8, 1445870790.25, 1445870791.27
unit.000018, step_1, 1445869333.03, 1445871011.67, 1445869333.03, 1445871017.45, 1445871209.23, 1445871211.11
unit.000019, step_1, 1445869333.03, 1445870612.77, 1445869333.03, 1445870618.12, 1445870810.86, 1445870813.56
unit.000020, step_1, 1445869333.03, 1445870619.6, 1445869333.03, 1445870625.1, 1445870818.6, 1445870820.31
unit.000021, step_1, 1445869333.03, 1445870621.34, 1445869333.03, 1445870626.9, 1445870819.61, 1445870820.51
unit.000022, step_1, 1445869333.04, 1445870589.84, 1445869333.04, 1445870595.26, 1445870786.53, 1445870787.99
unit.000023, step_1, 1445869333.04, 1445870653.82, 1445869333.04, 1445870658.71, 1445870852.57, 1445870854.07
unit.000024, step_1, 1445869333.04, 1445870645.23, 1445869333.04, 1445870651.18, 1445870842.42, 1445870844.57
unit.000025, step_1, 1445869333.05, 1445870657.79, 1445869333.05, 1445870663.51, 1445870854.49, 1445870856.69
unit.000026, step_1, 1445869333.05, 1445870664.18, 1445869333.05, 1445870669.76, 1445870861.43, 1445870862.29
unit.000027, step_1, 1445869333.05, 1445870673.48, 1445869333.05, 1445870678.32, 1445870871.07, 1445870873.03
unit.000028, step_1, 1445869333.06, 1445870601.28, 1445869333.06, 1445870606.56, 1445870798.89, 1445870800.93
unit.000029, step_1, 1445869333.06, 1445870213.07, 1445869333.06, 1445870218.53, 1445870409.31, 1445870410.82
unit.000030, step_1, 1445869333.07, 1445870692.42, 1445869333.07, 1445870697.96, 1445870892.08, 1445870893.68
unit.000031, step_1, 1445869333.07, 1445870709.54, 1445869333.07, 1445870714.86, 1445870905.35, 1445870906.31
unit.000032, step_1, 1445869333.07, 1445870716.74, 1445869333.07, 1445870722.05, 1445870913.16, 1445870914.28
unit.000033, step_1, 1445869333.08, 1445870726.62, 1445869333.08, 1445870732.11, 1445870926.97, 1445870928.97
unit.000034, step_1, 1445869333.08, 1445870735.55, 1445869333.08, 1445870740.64, 1445870937.43, 1445870938.12
unit.000035, step_1, 1445869333.08, 1445870548.38, 1445869333.08, 1445870553.57, 1445870747.5, 1445870749.32
unit.000036, step_1, 1445869333.08, 1445870752.54, 1445869333.08, 1445870757.95, 1445870950.01, 1445870951.67
unit.000037, step_1, 1445869333.09, 1445870666.99, 1445869333.09, 1445870673.28, 1445870864.44, 1445870866.21
unit.000038, step_1, 1445869333.1, 1445870727.96, 1445869333.1, 1445870733.15, 1445870930.39, 1445870932.3
unit.000039, step_1, 1445869333.1, 1445870784.95, 1445869333.1, 1445870790.52, 1445870981.58, 1445870983.39
unit.000040, step_1, 1445869333.1, 1445870839.6, 1445869333.1, 1445870844.88, 1445871038.04, 1445871039.45
