uid, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, step_1, 1446750422.95, 1446751664.69, 1446750422.95, 1446751669.39, 1446751862.17, 1446751904.55
unit.000001, step_1, 1446750422.95, 1446751680.09, 1446750422.95, 1446751685.83, 1446751880.81, 1446751905.56
unit.000002, step_1, 1446750422.95, 1446751697.68, 1446750422.95, 1446751701.97, 1446751893.41, 1446751907.63
unit.000003, step_1, 1446750422.96, 1446751702.67, 1446750422.96, 1446751707.44, 1446751901.87, 1446751908.64
unit.000004, step_1, 1446750422.96, 1446751710.29, 1446750422.96, 1446751714.87, 1446751909.72, 1446751911.88
unit.000005, step_1, 1446750422.96, 1446751720.04, 1446750422.96, 1446751724.3, 1446751915.56, 1446751917.19
unit.000006, step_1, 1446750422.96, 1446751727.11, 1446750422.96, 1446751731.48, 1446751923.12, 1446751924.37
unit.000007, step_1, 1446750422.96, 1446751734.7, 1446750422.96, 1446751739.12, 1446751930.97, 1446751933.09
unit.000008, step_1, 1446750422.96, 1446751742.09, 1446750422.96, 1446751746.94, 1446751938.32, 1446751939.43
unit.000009, step_1, 1446750422.97, 1446751750.15, 1446750422.97, 1446751754.61, 1446751947.38, 1446751948.86
unit.000010, step_1, 1446750422.97, 1446751758.17, 1446750422.97, 1446751762.53, 1446751955.43, 1446751957.43
unit.000011, step_1, 1446750422.97, 1446751769.58, 1446750422.97, 1446751774.11, 1446751967.21, 1446751969.19
unit.000012, step_1, 1446750422.97, 1446750724.24, 1446750422.97, 1446750728.2, 1446750921.47, 1446750922.98
unit.000013, step_1, 1446750422.97, 1446751789.65, 1446750422.97, 1446751793.75, 1446751986.55, 1446751988.31
unit.000014, step_1, 1446750422.97, 1446750799.13, 1446750422.97, 1446750803.7, 1446750994.9, 1446750996.46
unit.000015, step_1, 1446750422.98, 1446750841.38, 1446750422.98, 1446750846.19, 1446751051.21, 1446751052.09
unit.000016, step_1, 1446750422.98, 1446750876.79, 1446750422.98, 1446750880.65, 1446751073.98, 1446751075.33
unit.000017, step_1, 1446750422.98, 1446750912.2, 1446750422.98, 1446750916.34, 1446751108.42, 1446751109.78
unit.000018, step_1, 1446750422.98, 1446750951.9, 1446750422.98, 1446750956.39, 1446751148.05, 1446751149.18
unit.000019, step_1, 1446750422.98, 1446750995.51, 1446750422.98, 1446751000.08, 1446751191.23, 1446751191.76
unit.000020, step_1, 1446750422.98, 1446751064.5, 1446750422.98, 1446751069.1, 1446751267.02, 1446751268.98
unit.000021, step_1, 1446750422.99, 1446751113.4, 1446750422.99, 1446751117.71, 1446751308.83, 1446751309.49
unit.000022, step_1, 1446750422.99, 1446751159.74, 1446750422.99, 1446751163.94, 1446751358.9, 1446751359.97
unit.000023, step_1, 1446750422.99, 1446751207.59, 1446750422.99, 1446751211.9, 1446751404.59, 1446751405.05
unit.000024, step_1, 1446750422.99, 1446751881.7, 1446750422.99, 1446751886.01, 1446752078.7, 1446752080.31
unit.000025, step_1, 1446750422.99, 1446750529.59, 1446750422.99, 1446750533.58, 1446750724.5, 1446750725.77
unit.000026, step_1, 1446750422.99, 1446750449.15, 1446750422.99, 1446750453.0, 1446750644.99, 1446750646.09
unit.000027, step_1, 1446750423.0, 1446750687.89, 1446750423.0, 1446750692.35, 1446750883.38, 1446750884.98
unit.000028, step_1, 1446750423.0, 1446750686.27, 1446750423.0, 1446750690.73, 1446750887.71, 1446750889.0
unit.000029, step_1, 1446750423.0, 1446750691.64, 1446750423.0, 1446750695.86, 1446750891.13, 1446750892.19
unit.000030, step_1, 1446750423.0, 1446750695.16, 1446750423.0, 1446750699.46, 1446750890.73, 1446750891.18
unit.000031, step_1, 1446750423.0, 1446750698.82, 1446750423.0, 1446750703.01, 1446750895.87, 1446750897.61
unit.000032, step_1, 1446750423.01, 1446750702.33, 1446750423.01, 1446750706.54, 1446750898.59, 1446750899.62
unit.000033, step_1, 1446750423.01, 1446750709.32, 1446750423.01, 1446750714.09, 1446750905.34, 1446750906.03
unit.000034, step_1, 1446750423.01, 1446750715.4, 1446750423.01, 1446750719.44, 1446750911.18, 1446750912.31
unit.000035, step_1, 1446750423.01, 1446750720.59, 1446750423.01, 1446750724.92, 1446750917.43, 1446750919.78
unit.000036, step_1, 1446750423.02, 1446750725.89, 1446750423.02, 1446750730.11, 1446750921.36, 1446750922.98
unit.000037, step_1, 1446750423.02, 1446750734.61, 1446750423.02, 1446750738.72, 1446750929.62, 1446750931.25
unit.000038, step_1, 1446750423.02, 1446750739.86, 1446750423.02, 1446750744.01, 1446750942.01, 1446750943.74
unit.000039, step_1, 1446750423.02, 1446750746.58, 1446750423.02, 1446750750.82, 1446750943.52, 1446750944.74
unit.000040, step_1, 1446750423.02, 1446750757.12, 1446750423.02, 1446750761.31, 1446750956.0, 1446750957.13
unit.000041, step_1, 1446750423.02, 1446750760.82, 1446750423.02, 1446750764.79, 1446750956.1, 1446750957.13
unit.000042, step_1, 1446750423.03, 1446750767.6, 1446750423.03, 1446750771.65, 1446750964.16, 1446750964.72
unit.000043, step_1, 1446750423.03, 1446750777.73, 1446750423.03, 1446750782.21, 1446750976.35, 1446750978.13
unit.000044, step_1, 1446750423.03, 1446750784.76, 1446750423.03, 1446750788.96, 1446750982.71, 1446750984.25
unit.000045, step_1, 1446750423.03, 1446750784.9, 1446750423.03, 1446750789.22, 1446750982.5, 1446750984.25
unit.000046, step_1, 1446750423.03, 1446750791.84, 1446750423.03, 1446750796.36, 1446750987.85, 1446750989.35
unit.000047, step_1, 1446750423.03, 1446750795.69, 1446750423.03, 1446750799.99, 1446750992.28, 1446750993.41
unit.000048, step_1, 1446750423.04, 1446750802.8, 1446750423.04, 1446750806.7, 1446751001.45, 1446751002.61
unit.000049, step_1, 1446750423.04, 1446750806.05, 1446750423.04, 1446750810.54, 1446751002.55, 1446751004.63
unit.000050, step_1, 1446750423.04, 1446750816.57, 1446750423.04, 1446750820.64, 1446751013.24, 1446751014.86
unit.000051, step_1, 1446750423.04, 1446750819.93, 1446750423.04, 1446750824.21, 1446751020.09, 1446751021.98
unit.000052, step_1, 1446750423.04, 1446750837.59, 1446750423.04, 1446750842.05, 1446751034.29, 1446751035.56
unit.000053, step_1, 1446750423.04, 1446750841.38, 1446750423.04, 1446750846.39, 1446751040.63, 1446751041.65
unit.000054, step_1, 1446750423.04, 1446750826.89, 1446750423.04, 1446750831.23, 1446751024.72, 1446751026.26
unit.000055, step_1, 1446750423.05, 1446750852.76, 1446750423.05, 1446750856.72, 1446751061.49, 1446751065.55
unit.000056, step_1, 1446750423.05, 1446750849.11, 1446750423.05, 1446750853.68, 1446751068.14, 1446751069.81
unit.000057, step_1, 1446750423.05, 1446750428.62, 1446750423.05, 1446750443.22, 1446750637.74, 1446750638.65
unit.000058, step_1, 1446750423.05, 1446750445.93, 1446750423.05, 1446750449.78, 1446750642.71, 1446750643.82
unit.000059, step_1, 1446750423.05, 1446750504.32, 1446750423.05, 1446750508.44, 1446750703.45, 1446750704.05
unit.000060, step_1, 1446750423.05, 1446750457.04, 1446750423.05, 1446750460.95, 1446750653.46, 1446750654.95
unit.000061, step_1, 1446750423.06, 1446750463.25, 1446750423.06, 1446750467.16, 1446750661.52, 1446750663.21
unit.000062, step_1, 1446750423.06, 1446750468.78, 1446750423.06, 1446750472.89, 1446750668.48, 1446750669.65
unit.000063, step_1, 1446750423.06, 1446750473.12, 1446750423.06, 1446750477.46, 1446750670.19, 1446750671.85
unit.000064, step_1, 1446750423.06, 1446750482.63, 1446750423.06, 1446750486.62, 1446750677.75, 1446750678.95
unit.000065, step_1, 1446750423.06, 1446750487.03, 1446750423.06, 1446750491.07, 1446750683.29, 1446750684.26
unit.000066, step_1, 1446750423.07, 1446750495.52, 1446750423.07, 1446750499.88, 1446750692.97, 1446750694.66
unit.000067, step_1, 1446750423.07, 1446750502.61, 1446750423.07, 1446750506.68, 1446750698.71, 1446750700.02
unit.000068, step_1, 1446750423.07, 1446750509.61, 1446750423.07, 1446750513.89, 1446750705.56, 1446750706.28
unit.000069, step_1, 1446750423.07, 1446750516.37, 1446750423.07, 1446750520.26, 1446750711.81, 1446750712.49
unit.000070, step_1, 1446750423.07, 1446750522.89, 1446750423.07, 1446750527.22, 1446750720.92, 1446750722.05
unit.000071, step_1, 1446750423.07, 1446750980.87, 1446750423.07, 1446750985.06, 1446751178.75, 1446751179.64
unit.000072, step_1, 1446750423.08, 1446750536.15, 1446750423.08, 1446750540.02, 1446750730.94, 1446750731.89
unit.000073, step_1, 1446750423.08, 1446751097.85, 1446750423.08, 1446751102.59, 1446751295.54, 1446751296.33
unit.000074, step_1, 1446750423.08, 1446750557.36, 1446750423.08, 1446750561.42, 1446750752.3, 1446750753.44
unit.000075, step_1, 1446750423.08, 1446750562.46, 1446750423.08, 1446750566.26, 1446750757.84, 1446750758.8
unit.000076, step_1, 1446750423.08, 1446750567.47, 1446750423.08, 1446750571.47, 1446750763.48, 1446750764.82
unit.000077, step_1, 1446750423.08, 1446750575.9, 1446750423.08, 1446750580.12, 1446750774.96, 1446750776.02
unit.000078, step_1, 1446750423.09, 1446750582.79, 1446750423.09, 1446750586.79, 1446750780.41, 1446750782.17
unit.000079, step_1, 1446750423.09, 1446750591.07, 1446750423.09, 1446750595.45, 1446750787.56, 1446750788.46
unit.000080, step_1, 1446750423.09, 1446750605.55, 1446750423.09, 1446750609.82, 1446750802.26, 1446750803.85
unit.000081, step_1, 1446750423.09, 1446750596.51, 1446750423.09, 1446750600.64, 1446750792.9, 1446750793.69
unit.000082, step_1, 1446750423.09, 1446750622.74, 1446750423.09, 1446750626.77, 1446750820.1, 1446750822.3
unit.000083, step_1, 1446750423.09, 1446751548.65, 1446750423.09, 1446751553.22, 1446751744.48, 1446751746.23
unit.000084, step_1, 1446750423.1, 1446751657.27, 1446750423.1, 1446751661.74, 1446751855.22, 1446751904.54
unit.000085, step_1, 1446750423.1, 1446750634.53, 1446750423.1, 1446750638.6, 1446750830.07, 1446750831.7
unit.000086, step_1, 1446750423.1, 1446750642.82, 1446750423.1, 1446750646.8, 1446750839.15, 1446750840.05
unit.000087, step_1, 1446750423.1, 1446750652.7, 1446750423.1, 1446750656.52, 1446750847.91, 1446750849.77
unit.000088, step_1, 1446750423.1, 1446750670.21, 1446750423.1, 1446750674.59, 1446750865.64, 1446750867.27
unit.000089, step_1, 1446750423.1, 1446751114.75, 1446750423.1, 1446751119.19, 1446751311.85, 1446751313.5
unit.000090, step_1, 1446750423.1, 1446751120.73, 1446750423.1, 1446751125.6, 1446751317.29, 1446751318.65
unit.000091, step_1, 1446750423.11, 1446751128.73, 1446750423.11, 1446751133.09, 1446751326.15, 1446751326.57
unit.000092, step_1, 1446750423.11, 1446751139.88, 1446750423.11, 1446751145.37, 1446751337.33, 1446751339.04
unit.000093, step_1, 1446750423.11, 1446751145.0, 1446750423.11, 1446751149.78, 1446751342.16, 1446751343.32
unit.000094, step_1, 1446750423.11, 1446751152.83, 1446750423.11, 1446751157.21, 1446751350.12, 1446751350.48
unit.000095, step_1, 1446750423.11, 1446751160.15, 1446750423.11, 1446751164.34, 1446751357.37, 1446751357.94
unit.000096, step_1, 1446750423.11, 1446751170.73, 1446750423.11, 1446751174.91, 1446751367.35, 1446751368.38
unit.000097, step_1, 1446750423.12, 1446751178.16, 1446750423.12, 1446751182.51, 1446751376.39, 1446751377.72
unit.000098, step_1, 1446750423.12, 1446751188.61, 1446750423.12, 1446751192.72, 1446751390.89, 1446751392.58
unit.000099, step_1, 1446750423.12, 1446751193.08, 1446750423.12, 1446751197.16, 1446751397.24, 1446751398.85
unit.000100, step_1, 1446750423.12, 1446751200.07, 1446750423.12, 1446751204.61, 1446751414.36, 1446751415.45
unit.000101, step_1, 1446750423.12, 1446751210.17, 1446750423.12, 1446751214.73, 1446751409.47, 1446751411.26
unit.000102, step_1, 1446750423.12, 1446751221.26, 1446750423.12, 1446751226.0, 1446751429.17, 1446751429.9
unit.000103, step_1, 1446750423.13, 1446751229.14, 1446750423.13, 1446751233.63, 1446751424.83, 1446751425.86
unit.000104, step_1, 1446750423.13, 1446751233.86, 1446750423.13, 1446751238.18, 1446751429.27, 1446751430.9
unit.000105, step_1, 1446750423.13, 1446751240.96, 1446750423.13, 1446751245.32, 1446751439.43, 1446751441.03
unit.000106, step_1, 1446750423.13, 1446751251.62, 1446750423.13, 1446751256.28, 1446751447.89, 1446751448.37
unit.000107, step_1, 1446750423.13, 1446751259.41, 1446750423.13, 1446751264.86, 1446751459.47, 1446751460.96
unit.000108, step_1, 1446750423.13, 1446751264.43, 1446750423.13, 1446751269.16, 1446751461.18, 1446751461.96
unit.000109, step_1, 1446750423.14, 1446751272.21, 1446750423.14, 1446751276.74, 1446751469.14, 1446751470.46
unit.000110, step_1, 1446750423.14, 1446751282.17, 1446750423.14, 1446751286.59, 1446751478.6, 1446751479.53
unit.000111, step_1, 1446750423.14, 1446751291.41, 1446750423.14, 1446751295.67, 1446751486.97, 1446751488.81
unit.000112, step_1, 1446750423.14, 1446751298.93, 1446750423.14, 1446751303.41, 1446751494.82, 1446751496.12
unit.000113, step_1, 1446750423.14, 1446751306.26, 1446750423.14, 1446751311.12, 1446751504.58, 1446751506.01
unit.000114, step_1, 1446750423.14, 1446751314.45, 1446750423.14, 1446751318.7, 1446751512.34, 1446751514.09
unit.000115, step_1, 1446750423.15, 1446751323.4, 1446750423.15, 1446751327.36, 1446751520.29, 1446751521.52
unit.000116, step_1, 1446750423.15, 1446751330.9, 1446750423.15, 1446751335.37, 1446751528.54, 1446751530.61
unit.000117, step_1, 1446750423.15, 1446751341.9, 1446750423.15, 1446751346.1, 1446751537.6, 1446751539.15
unit.000118, step_1, 1446750423.15, 1446751349.12, 1446750423.15, 1446751353.56, 1446751544.95, 1446751546.47
unit.000119, step_1, 1446750423.15, 1446751356.58, 1446750423.15, 1446751360.64, 1446751554.42, 1446751555.7
unit.000120, step_1, 1446750423.15, 1446751896.82, 1446750423.15, 1446751901.45, 1446752097.72, 1446752098.22
unit.000121, step_1, 1446750423.15, 1446751900.72, 1446750423.15, 1446751905.47, 1446752097.02, 1446752098.22
unit.000122, step_1, 1446750423.16, 1446751902.91, 1446750423.16, 1446751907.42, 1446752099.03, 1446752100.23
unit.000123, step_1, 1446750423.16, 1446751908.84, 1446750423.16, 1446751913.36, 1446752116.15, 1446752117.4
unit.000124, step_1, 1446750423.16, 1446751914.9, 1446750423.16, 1446751919.48, 1446752127.52, 1446752129.05
unit.000125, step_1, 1446750423.16, 1446751924.17, 1446750423.16, 1446751929.91, 1446752134.47, 1446752136.7
unit.000126, step_1, 1446750423.16, 1446751637.69, 1446750423.16, 1446751650.44, 1446751842.73, 1446751902.52
unit.000127, step_1, 1446750423.16, 1446751948.25, 1446750423.16, 1446751952.25, 1446752147.46, 1446752148.39
unit.000128, step_1, 1446750423.17, 1446751353.33, 1446750423.17, 1446751357.85, 1446751552.7, 1446751553.68
unit.000129, step_1, 1446750423.17, 1446750682.78, 1446750423.17, 1446750687.0, 1446750880.76, 1446750881.96
unit.000130, step_1, 1446750423.17, 1446751971.7, 1446750423.17, 1446751976.51, 1446752170.11, 1446752171.31
unit.000131, step_1, 1446750423.17, 1446751744.93, 1446750423.17, 1446751749.34, 1446751940.73, 1446751942.5
unit.000132, step_1, 1446750423.17, 1446751962.97, 1446750423.17, 1446751967.64, 1446752162.15, 1446752164.15
unit.000133, step_1, 1446750423.17, 1446751998.53, 1446750423.17, 1446752002.97, 1446752196.02, 1446752197.09
unit.000134, step_1, 1446750423.18, 1446752006.2, 1446750423.18, 1446752010.72, 1446752205.67, 1446752206.73
