Start= 2015-09-03 01:59:37.607282
Allocating= 2015-09-03 01:59:37.631848
Allocated= 2015-09-03 01:59:42.600185
Executing= 2015-09-03 01:59:42.600359
Deallocating= 2015-09-03 02:14:34.333273
Done= 2015-09-03 02:14:50.962537
