Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-03 19:54:59.483842; 2015-11-03 19:54:59.483853; 1.1e-05
cycle_1; pp_step_enmd_overhead; 2015-11-03 19:54:59.483842; 2015-11-03 19:54:59.483853; 1.1e-05
cycle_1; ex_step; 2015-11-03 19:53:22.722255; 2015-11-03 19:54:59.483285; 96.76103
cycle_1; ex_step_enmd_overhead; 2015-11-03 19:53:22.722255; 2015-11-03 19:53:23.591197; 0.868942
cycle_1; md_step; 2015-11-03 19:51:01.925380; 2015-11-03 19:53:22.721703; 140.796323
cycle_1; md_step_enmd_overhead; 2015-11-03 19:51:01.925380; 2015-11-03 19:51:03.712866; 1.787486
CU_ID; Scheduling; StagingInput; Allocating; Executing; StagingOutput; Done; Cycle; Step;
unit.000168; 1446580404.82; 1446580476.65; 1446580478.71; 1446580478.98; 1446580495.6; 1446580496.69; cycle_1; ex_step
unit.000114; 1446580404.73; 1446580446.09; 1446580448.23; 1446580448.43; 1446580465.21; 1446580466.58; cycle_1; ex_step
unit.000117; 1446580404.74; 1446580448.86; 1446580450.92; 1446580451.15; 1446580467.7; 1446580468.83; cycle_1; ex_step
unit.000116; 1446580404.73; 1446580447.55; 1446580449.74; 1446580449.94; 1446580466.58; 1446580467.7; cycle_1; ex_step
unit.000111; 1446580404.73; 1446580444.59; 1446580446.65; 1446580446.85; 1446580463.03; 1446580464.2; cycle_1; ex_step
unit.000110; 1446580404.72; 1446580443.07; 1446580445.4; 1446580445.55; 1446580462.93; 1446580464.1; cycle_1; ex_step
unit.000113; 1446580404.73; 1446580446.0; 1446580448.03; 1446580448.26; 1446580465.2; 1446580466.29; cycle_1; ex_step
unit.000112; 1446580404.73; 1446580444.67; 1446580446.85; 1446580447.05; 1446580464.1; 1446580465.19; cycle_1; ex_step
unit.000119; 1446580404.74; 1446580450.28; 1446580452.43; 1446580452.63; 1446580468.83; 1446580469.94; cycle_1; ex_step
unit.000118; 1446580404.74; 1446580448.98; 1446580451.12; 1446580451.33; 1446580468.43; 1446580469.52; cycle_1; ex_step
unit.000191; 1446580404.86; 1446580432.28; 1446580434.28; 1446580434.54; 1446580450.8; 1446580451.92; cycle_1; ex_step
unit.000190; 1446580404.86; 1446580431.13; 1446580433.1; 1446580433.31; 1446580449.68; 1446580450.8; cycle_1; ex_step
unit.000128; 1446580404.76; 1446580456.16; 1446580458.34; 1446580458.54; 1446580475.3; 1446580476.4; cycle_1; ex_step
unit.000129; 1446580404.76; 1446580457.48; 1446580459.52; 1446580459.76; 1446580476.06; 1446580477.21; cycle_1; ex_step
unit.000120; 1446580404.74; 1446580450.38; 1446580452.63; 1446580452.83; 1446580469.52; 1446580470.62; cycle_1; ex_step
unit.000121; 1446580404.74; 1446580451.79; 1446580453.88; 1446580454.04; 1446580469.94; 1446580471.1; cycle_1; ex_step
unit.000122; 1446580404.74; 1446580451.88; 1446580454.01; 1446580454.21; 1446580470.63; 1446580471.73; cycle_1; ex_step
unit.000123; 1446580404.75; 1446580453.22; 1446580455.15; 1446580455.42; 1446580471.73; 1446580472.82; cycle_1; ex_step
unit.000124; 1446580404.75; 1446580453.33; 1446580455.46; 1446580455.66; 1446580472.1; 1446580473.2; cycle_1; ex_step
unit.000125; 1446580404.75; 1446580454.64; 1446580456.63; 1446580456.88; 1446580472.82; 1446580473.9; cycle_1; ex_step
unit.000126; 1446580404.75; 1446580454.75; 1446580456.83; 1446580457.04; 1446580473.2; 1446580474.3; cycle_1; ex_step
unit.000127; 1446580404.75; 1446580456.07; 1446580458.14; 1446580458.34; 1446580474.91; 1446580476.06; cycle_1; ex_step
unit.000139; 1446580404.77; 1446580465.2; 1446580467.79; 1446580468.04; 1446580484.85; 1446580485.95; cycle_1; ex_step
unit.000138; 1446580404.77; 1446580463.99; 1446580466.62; 1446580466.83; 1446580483.78; 1446580484.9; cycle_1; ex_step
unit.000137; 1446580404.77; 1446580463.81; 1446580466.13; 1446580466.33; 1446580482.72; 1446580483.85; cycle_1; ex_step
unit.000136; 1446580404.77; 1446580462.62; 1446580464.66; 1446580464.86; 1446580482.68; 1446580483.77; cycle_1; ex_step
unit.000135; 1446580404.77; 1446580462.29; 1446580464.46; 1446580464.66; 1446580481.62; 1446580482.72; cycle_1; ex_step
unit.000134; 1446580404.77; 1446580461.05; 1446580463.11; 1446580463.31; 1446580479.56; 1446580480.68; cycle_1; ex_step
unit.000133; 1446580404.76; 1446580460.39; 1446580462.8; 1446580463.04; 1446580479.51; 1446580480.62; cycle_1; ex_step
unit.000132; 1446580404.76; 1446580459.07; 1446580461.63; 1446580461.83; 1446580478.37; 1446580479.5; cycle_1; ex_step
unit.000131; 1446580404.76; 1446580458.97; 1446580461.14; 1446580461.34; 1446580477.42; 1446580478.55; cycle_1; ex_step
unit.000130; 1446580404.76; 1446580457.56; 1446580459.72; 1446580459.92; 1446580477.22; 1446580478.37; cycle_1; ex_step
unit.000148; 1446580404.79; 1446580472.01; 1446580474.5; 1446580474.7; 1446580491.29; 1446580492.38; cycle_1; ex_step
unit.000149; 1446580404.79; 1446580405.3; 1446580408.85; 1446580409.05; 1446580424.62; 1446580428.13; cycle_1; ex_step
unit.000142; 1446580404.78; 1446580467.49; 1446580469.65; 1446580469.85; 1446580485.99; 1446580487.08; cycle_1; ex_step
unit.000143; 1446580404.78; 1446580468.87; 1446580470.96; 1446580471.16; 1446580487.06; 1446580488.16; cycle_1; ex_step
unit.000140; 1446580404.78; 1446580466.06; 1446580468.11; 1446580468.31; 1446580484.9; 1446580485.99; cycle_1; ex_step
unit.000141; 1446580404.78; 1446580467.23; 1446580469.45; 1446580469.65; 1446580485.96; 1446580487.06; cycle_1; ex_step
unit.000146; 1446580404.79; 1446580470.4; 1446580472.71; 1446580472.91; 1446580489.18; 1446580490.29; cycle_1; ex_step
unit.000147; 1446580404.79; 1446580471.92; 1446580474.3; 1446580474.5; 1446580491.29; 1446580492.38; cycle_1; ex_step
unit.000144; 1446580404.78; 1446580468.96; 1446580471.16; 1446580471.36; 1446580488.09; 1446580489.18; cycle_1; ex_step
unit.000145; 1446580404.78; 1446580470.4; 1446580472.51; 1446580472.71; 1446580489.16; 1446580490.29; cycle_1; ex_step
unit.000098; 1446580404.7; 1446580433.89; 1446580435.91; 1446580436.11; 1446580452.39; 1446580453.48; cycle_1; ex_step
unit.000099; 1446580404.71; 1446580435.07; 1446580437.08; 1446580437.32; 1446580453.04; 1446580454.17; cycle_1; ex_step
unit.000159; 1446580404.81; 1446580473.81; 1446580475.95; 1446580476.16; 1446580492.38; 1446580493.5; cycle_1; ex_step
unit.000158; 1446580404.8; 1446580412.79; 1446580414.75; 1446580414.95; 1446580432.77; 1446580433.86; cycle_1; ex_step
unit.000096; 1446580404.7; 1446580432.53; 1446580434.59; 1446580434.8; 1446580451.3; 1446580452.39; cycle_1; ex_step
unit.000097; 1446580404.7; 1446580433.71; 1446580435.59; 1446580435.79; 1446580451.93; 1446580453.04; cycle_1; ex_step
unit.000151; 1446580404.79; 1446580408.32; 1446580410.35; 1446580410.55; 1446580428.13; 1446580429.44; cycle_1; ex_step
unit.000150; 1446580404.79; 1446580405.3; 1446580409.05; 1446580409.25; 1446580425.91; 1446580430.5; cycle_1; ex_step
unit.000153; 1446580404.8; 1446580409.77; 1446580411.97; 1446580412.17; 1446580430.51; 1446580431.65; cycle_1; ex_step
unit.000152; 1446580404.79; 1446580408.42; 1446580410.63; 1446580410.83; 1446580429.44; 1446580430.56; cycle_1; ex_step
unit.000155; 1446580404.8; 1446580409.97; 1446580412.17; 1446580412.37; 1446580430.56; 1446580431.67; cycle_1; ex_step
unit.000154; 1446580404.8; 1446580473.66; 1446580475.64; 1446580475.91; 1446580492.38; 1446580493.5; cycle_1; ex_step
unit.000157; 1446580404.8; 1446580411.4; 1446580413.68; 1446580413.88; 1446580431.68; 1446580432.76; cycle_1; ex_step
unit.000156; 1446580404.8; 1446580411.32; 1446580413.47; 1446580413.68; 1446580431.65; 1446580432.81; cycle_1; ex_step
unit.000009; 1446580264.59; 1446580265.75; 1446580280.81; 1446580281.05; 1446580346.77; 1446580348.77; cycle_1; md_step
unit.000008; 1446580264.59; 1446580265.75; 1446580280.39; 1446580280.65; 1446580343.01; 1446580346.44; cycle_1; md_step
unit.000007; 1446580264.59; 1446580265.8; 1446580285.38; 1446580285.6; 1446580370.98; 1446580373.0; cycle_1; md_step
unit.000006; 1446580264.59; 1446580265.73; 1446580279.37; 1446580279.51; 1446580329.91; 1446580332.52; cycle_1; md_step
unit.000005; 1446580264.58; 1446580265.74; 1446580279.71; 1446580279.96; 1446580336.98; 1446580338.92; cycle_1; md_step
unit.000004; 1446580264.58; 1446580265.7; 1446580276.6; 1446580276.8; 1446580322.32; 1446580324.51; cycle_1; md_step
unit.000003; 1446580264.58; 1446580265.66; 1446580273.57; 1446580273.77; 1446580291.56; 1446580294.03; cycle_1; md_step
unit.000002; 1446580264.58; 1446580265.68; 1446580274.98; 1446580275.18; 1446580305.83; 1446580308.3; cycle_1; md_step
unit.000001; 1446580264.58; 1446580265.89; 1446580292.24; 1446580292.44; 1446580375.1; 1446580377.0; cycle_1; md_step
unit.000000; 1446580264.58; 1446580265.89; 1446580292.04; 1446580292.24; 1446580368.67; 1446580370.98; cycle_1; md_step
unit.000087; 1446580264.83; 1446580265.88; 1446580291.66; 1446580291.82; 1446580367.66; 1446580369.89; cycle_1; md_step
unit.000086; 1446580264.82; 1446580265.87; 1446580291.18; 1446580291.39; 1446580377.87; 1446580381.04; cycle_1; md_step
unit.000085; 1446580264.82; 1446580265.82; 1446580286.6; 1446580286.81; 1446580381.04; 1446580386.2; cycle_1; md_step
unit.000084; 1446580264.82; 1446580265.86; 1446580290.34; 1446580290.61; 1446580315.82; 1446580317.91; cycle_1; md_step
unit.000083; 1446580264.82; 1446580265.8; 1446580285.6; 1446580285.79; 1446580379.21; 1446580383.65; cycle_1; md_step
unit.000082; 1446580264.81; 1446580265.8; 1446580284.97; 1446580285.17; 1446580369.89; 1446580371.99; cycle_1; md_step
unit.000081; 1446580264.81; 1446580265.79; 1446580284.57; 1446580284.77; 1446580354.2; 1446580356.12; cycle_1; md_step
unit.000080; 1446580264.81; 1446580265.79; 1446580284.09; 1446580284.29; 1446580358.86; 1446580360.96; cycle_1; md_step
unit.000089; 1446580264.83; 1446580265.84; 1446580288.22; 1446580288.42; 1446580394.72; 1446580397.27; cycle_1; md_step
unit.000088; 1446580264.83; 1446580265.84; 1446580287.82; 1446580288.02; 1446580397.27; 1446580400.46; cycle_1; md_step
unit.000078; 1446580264.8; 1446580265.78; 1446580283.08; 1446580283.28; 1446580301.65; 1446580303.8; cycle_1; md_step
unit.000079; 1446580264.81; 1446580265.79; 1446580283.68; 1446580283.88; 1446580333.88; 1446580336.98; cycle_1; md_step
unit.000072; 1446580264.78; 1446580265.84; 1446580288.02; 1446580288.22; 1446580389.58; 1446580392.58; cycle_1; md_step
unit.000073; 1446580264.78; 1446580265.86; 1446580289.93; 1446580290.13; 1446580313.6; 1446580316.03; cycle_1; md_step
unit.000070; 1446580264.78; 1446580265.77; 1446580282.47; 1446580282.68; 1446580360.96; 1446580362.91; cycle_1; md_step
unit.000071; 1446580264.78; 1446580265.74; 1446580279.97; 1446580280.17; 1446580337.7; 1446580340.14; cycle_1; md_step
unit.000076; 1446580264.8; 1446580265.88; 1446580291.38; 1446580291.59; 1446580320.22; 1446580322.32; cycle_1; md_step
unit.000077; 1446580264.8; 1446580265.77; 1446580282.67; 1446580282.88; 1446580352.83; 1446580354.83; cycle_1; md_step
unit.000074; 1446580264.79; 1446580265.86; 1446580290.61; 1446580290.74; 1446580320.01; 1446580322.11; cycle_1; md_step
unit.000075; 1446580264.79; 1446580265.76; 1446580281.67; 1446580281.95; 1446580350.83; 1446580352.83; cycle_1; md_step
unit.000069; 1446580264.77; 1446580265.72; 1446580278.7; 1446580278.9; 1446580308.3; 1446580311.16; cycle_1; md_step
unit.000068; 1446580264.77; 1446580265.72; 1446580278.1; 1446580278.36; 1446580294.03; 1446580296.75; cycle_1; md_step
unit.000061; 1446580264.74; 1446580265.67; 1446580274.58; 1446580274.78; 1446580301.51; 1446580303.66; cycle_1; md_step
unit.000060; 1446580264.74; 1446580265.67; 1446580274.18; 1446580274.38; 1446580296.89; 1446580299.42; cycle_1; md_step
unit.000063; 1446580264.75; 1446580265.68; 1446580275.59; 1446580275.79; 1446580316.03; 1446580318.12; cycle_1; md_step
unit.000062; 1446580264.75; 1446580265.68; 1446580275.19; 1446580275.39; 1446580305.97; 1446580308.44; cycle_1; md_step
unit.000065; 1446580264.76; 1446580265.71; 1446580276.8; 1446580277.0; 1446580331.83; 1446580333.88; cycle_1; md_step
unit.000064; 1446580264.75; 1446580265.69; 1446580276.2; 1446580276.4; 1446580322.11; 1446580324.29; cycle_1; md_step
unit.000067; 1446580264.76; 1446580265.71; 1446580277.69; 1446580277.89; 1446580284.74; 1446580286.86; cycle_1; md_step
unit.000066; 1446580264.76; 1446580265.71; 1446580277.21; 1446580277.41; 1446580329.35; 1446580331.82; cycle_1; md_step
unit.000058; 1446580264.74; 1446580265.64; 1446580273.16; 1446580273.37; 1446580286.87; 1446580289.53; cycle_1; md_step
unit.000059; 1446580264.74; 1446580265.66; 1446580273.77; 1446580273.97; 1446580294.17; 1446580296.89; cycle_1; md_step
unit.000054; 1446580264.72; 1446580265.82; 1446580286.81; 1446580287.01; 1446580383.66; 1446580388.52; cycle_1; md_step
unit.000055; 1446580264.73; 1446580265.83; 1446580287.21; 1446580287.41; 1446580393.82; 1446580396.18; cycle_1; md_step
unit.000056; 1446580264.73; 1446580265.72; 1446580278.5; 1446580278.7; 1446580303.8; 1446580305.97; cycle_1; md_step
unit.000057; 1446580264.73; 1446580265.63; 1446580272.76; 1446580272.96; 1446580282.71; 1446580284.74; cycle_1; md_step
unit.000050; 1446580264.71; 1446580265.79; 1446580284.77; 1446580284.97; 1446580362.02; 1446580365.72; cycle_1; md_step
unit.000051; 1446580264.71; 1446580265.83; 1446580287.62; 1446580287.82; 1446580356.12; 1446580358.06; cycle_1; md_step
unit.000052; 1446580264.72; 1446580265.81; 1446580285.79; 1446580285.99; 1446580371.99; 1446580373.96; cycle_1; md_step
unit.000053; 1446580264.72; 1446580265.82; 1446580286.2; 1446580286.4; 1446580354.83; 1446580356.88; cycle_1; md_step
unit.000043; 1446580264.67; 1446580265.75; 1446580281.44; 1446580281.74; 1446580350.33; 1446580352.3; cycle_1; md_step
unit.000042; 1446580264.66; 1446580265.75; 1446580281.03; 1446580281.26; 1446580348.36; 1446580350.33; cycle_1; md_step
unit.000041; 1446580264.66; 1446580265.75; 1446580280.6; 1446580280.83; 1446580343.54; 1446580346.77; cycle_1; md_step
unit.000040; 1446580264.66; 1446580265.74; 1446580280.18; 1446580280.41; 1446580340.93; 1446580343.53; cycle_1; md_step
unit.000047; 1446580264.71; 1446580265.85; 1446580289.59; 1446580289.73; 1446580392.58; 1446580394.72; cycle_1; md_step
unit.000046; 1446580264.69; 1446580265.78; 1446580282.87; 1446580283.08; 1446580291.69; 1446580294.17; cycle_1; md_step
unit.000045; 1446580264.68; 1446580265.77; 1446580282.27; 1446580282.47; 1446580352.3; 1446580354.2; cycle_1; md_step
unit.000044; 1446580264.67; 1446580265.76; 1446580281.86; 1446580282.07; 1446580358.06; 1446580360.13; cycle_1; md_step
unit.000049; 1446580264.71; 1446580265.79; 1446580284.36; 1446580284.56; 1446580346.44; 1446580348.36; cycle_1; md_step
unit.000048; 1446580264.71; 1446580265.73; 1446580279.1; 1446580279.37; 1446580324.51; 1446580326.64; cycle_1; md_step
unit.000036; 1446580264.65; 1446580265.71; 1446580277.89; 1446580278.1; 1446580289.41; 1446580291.55; cycle_1; md_step
unit.000037; 1446580264.65; 1446580265.72; 1446580278.36; 1446580278.51; 1446580299.29; 1446580301.51; cycle_1; md_step
unit.000034; 1446580264.65; 1446580265.71; 1446580277.01; 1446580277.21; 1446580324.3; 1446580326.41; cycle_1; md_step
unit.000035; 1446580264.65; 1446580265.71; 1446580277.48; 1446580277.69; 1446580332.52; 1446580334.94; cycle_1; md_step
unit.000032; 1446580264.64; 1446580265.69; 1446580275.79; 1446580275.99; 1446580313.39; 1446580315.82; cycle_1; md_step
unit.000033; 1446580264.65; 1446580265.69; 1446580276.4; 1446580276.6; 1446580326.64; 1446580329.91; cycle_1; md_step
unit.000030; 1446580264.64; 1446580265.67; 1446580274.78; 1446580274.98; 1446580303.66; 1446580305.83; cycle_1; md_step
unit.000031; 1446580264.64; 1446580265.68; 1446580275.39; 1446580275.59; 1446580311.37; 1446580313.6; cycle_1; md_step
unit.000038; 1446580264.66; 1446580265.73; 1446580278.9; 1446580279.11; 1446580318.12; 1446580320.22; cycle_1; md_step
unit.000039; 1446580264.66; 1446580265.73; 1446580279.51; 1446580279.71; 1446580334.95; 1446580337.7; cycle_1; md_step
unit.000025; 1446580264.62; 1446580265.63; 1446580272.56; 1446580272.76; 1446580278.69; 1446580282.07; cycle_1; md_step
unit.000024; 1446580264.61; 1446580265.83; 1446580287.41; 1446580287.62; 1446580388.53; 1446580391.83; cycle_1; md_step
unit.000027; 1446580264.62; 1446580265.66; 1446580273.37; 1446580273.57; 1446580289.54; 1446580291.69; cycle_1; md_step
unit.000026; 1446580264.62; 1446580265.64; 1446580272.96; 1446580273.16; 1446580286.09; 1446580289.41; cycle_1; md_step
unit.000021; 1446580264.61; 1446580265.81; 1446580285.99; 1446580286.19; 1446580377.0; 1446580379.21; cycle_1; md_step
unit.000020; 1446580264.61; 1446580265.82; 1446580286.4; 1446580286.6; 1446580360.13; 1446580362.02; cycle_1; md_step
unit.000023; 1446580264.61; 1446580265.83; 1446580287.01; 1446580287.21; 1446580386.2; 1446580389.58; cycle_1; md_step
unit.000022; 1446580264.61; 1446580265.87; 1446580290.78; 1446580290.98; 1446580373.96; 1446580375.93; cycle_1; md_step
unit.000029; 1446580264.63; 1446580265.67; 1446580274.38; 1446580274.58; 1446580299.43; 1446580301.65; cycle_1; md_step
unit.000028; 1446580264.63; 1446580265.67; 1446580273.97; 1446580274.17; 1446580296.75; 1446580299.28; cycle_1; md_step
unit.000018; 1446580264.6; 1446580265.79; 1446580283.88; 1446580284.08; 1446580340.14; 1446580343.01; cycle_1; md_step
unit.000019; 1446580264.61; 1446580265.8; 1446580285.17; 1446580285.38; 1446580375.93; 1446580377.87; cycle_1; md_step
unit.000010; 1446580264.59; 1446580265.75; 1446580281.23; 1446580281.49; 1446580348.77; 1446580350.83; cycle_1; md_step
unit.000011; 1446580264.59; 1446580265.87; 1446580290.98; 1446580291.18; 1446580366.39; 1446580368.67; cycle_1; md_step
unit.000012; 1446580264.59; 1446580265.76; 1446580282.07; 1446580282.27; 1446580338.92; 1446580340.93; cycle_1; md_step
unit.000013; 1446580264.6; 1446580265.69; 1446580275.99; 1446580276.2; 1446580317.92; 1446580320.01; cycle_1; md_step
unit.000014; 1446580264.6; 1446580265.88; 1446580291.82; 1446580292.02; 1446580396.19; 1446580399.04; cycle_1; md_step
unit.000015; 1446580264.6; 1446580265.84; 1446580288.51; 1446580288.71; 1446580356.88; 1446580358.86; cycle_1; md_step
unit.000016; 1446580264.6; 1446580265.78; 1446580283.28; 1446580283.49; 1446580308.44; 1446580311.37; cycle_1; md_step
unit.000017; 1446580264.6; 1446580265.78; 1446580283.49; 1446580283.68; 1446580326.41; 1446580329.35; cycle_1; md_step
unit.000090; 1446580264.84; 1446580265.84; 1446580288.72; 1446580288.91; 1446580391.83; 1446580393.82; cycle_1; md_step
unit.000091; 1446580264.84; 1446580265.84; 1446580288.92; 1446580289.12; 1446580399.05; 1446580401.81; cycle_1; md_step
unit.000092; 1446580264.84; 1446580265.84; 1446580289.12; 1446580289.32; 1446580362.91; 1446580366.39; cycle_1; md_step
unit.000093; 1446580264.84; 1446580265.85; 1446580289.32; 1446580289.59; 1446580373.0; 1446580375.1; cycle_1; md_step
unit.000094; 1446580264.85; 1446580265.86; 1446580289.73; 1446580289.95; 1446580311.16; 1446580313.38; cycle_1; md_step
unit.000095; 1446580264.85; 1446580265.86; 1446580290.14; 1446580290.34; 1446580365.72; 1446580367.66; cycle_1; md_step
