Cycle; Step; Start; Stop; Duration
cycle_1; pp_step; 2015-11-06 13:28:26.244244; 2015-11-06 13:28:26.244254; 1e-05
cycle_1; pp_step_enmd_overhead; 2015-11-06 13:28:26.244244; 2015-11-06 13:28:26.244254; 1e-05
cycle_1; ex_step; 2015-11-06 13:27:45.659259; 2015-11-06 13:28:26.243933; 40.584674
cycle_1; ex_step_enmd_overhead; 2015-11-06 13:27:45.659259; 2015-11-06 13:27:45.972175; 0.312916
cycle_1; md_step; 2015-11-06 13:26:56.063356; 2015-11-06 13:27:45.658936; 49.59558
cycle_1; md_step_enmd_overhead; 2015-11-06 13:26:56.063356; 2015-11-06 13:26:56.417954; 0.354598
CU_ID; Scheduling; StagingInput; Allocating; Executing; AgentStagingOutputPending; Done; Cycle; Step;
unit.000049; 1446816466.41; 1446816466.82; 1446816469.61; 1446816469.81; 1446816471.66; 1446816476.45; cycle_1; ex_step
unit.000088; 1446816466.48; 1446816493.13; 1446816494.83; 1446816495.03; 1446816499.32; 1446816501.37; cycle_1; ex_step
unit.000093; 1446816466.49; 1446816497.29; 1446816499.24; 1446816499.48; 1446816501.32; 1446816503.56; cycle_1; ex_step
unit.000095; 1446816466.49; 1446816498.88; 1446816500.75; 1446816500.95; 1446816502.73; 1446816505.66; cycle_1; ex_step
unit.000072; 1446816466.45; 1446816484.6; 1446816486.25; 1446816486.38; 1446816488.34; 1446816490.7; cycle_1; ex_step
unit.000073; 1446816466.45; 1446816484.62; 1446816486.38; 1446816486.58; 1446816488.41; 1446816490.71; cycle_1; ex_step
unit.000075; 1446816466.46; 1446816485.68; 1446816487.47; 1446816487.68; 1446816489.62; 1446816491.8; cycle_1; ex_step
unit.000070; 1446816466.45; 1446816483.54; 1446816485.25; 1446816485.46; 1446816487.41; 1446816489.61; cycle_1; ex_step
unit.000071; 1446816466.45; 1446816483.55; 1446816485.45; 1446816485.66; 1446816487.51; 1446816489.62; cycle_1; ex_step
unit.000076; 1446816466.46; 1446816486.73; 1446816488.68; 1446816488.88; 1446816490.72; 1446816492.89; cycle_1; ex_step
unit.000094; 1446816466.49; 1446816498.63; 1446816500.55; 1446816500.82; 1446816502.63; 1446816504.64; cycle_1; ex_step
unit.000077; 1446816466.46; 1446816486.74; 1446816488.37; 1446816488.57; 1446816490.42; 1446816492.87; cycle_1; ex_step
unit.000090; 1446816466.48; 1446816494.21; 1446816497.86; 1446816498.06; 1446816499.92; 1446816502.47; cycle_1; ex_step
unit.000091; 1446816466.49; 1446816494.37; 1446816498.06; 1446816498.26; 1446816500.22; 1446816503.49; cycle_1; ex_step
unit.000078; 1446816466.47; 1446816487.81; 1446816489.5; 1446816489.7; 1446816491.62; 1446816493.96; cycle_1; ex_step
unit.000079; 1446816466.47; 1446816488.0; 1446816489.7; 1446816489.91; 1446816491.83; 1446816493.98; cycle_1; ex_step
unit.000058; 1446816466.43; 1446816474.04; 1446816477.29; 1446816477.49; 1446816479.38; 1446816481.95; cycle_1; ex_step
unit.000059; 1446816466.43; 1446816474.04; 1446816479.93; 1446816480.13; 1446816482.0; 1446816484.16; cycle_1; ex_step
unit.000054; 1446816466.42; 1446816470.77; 1446816472.33; 1446816472.53; 1446816474.42; 1446816479.79; cycle_1; ex_step
unit.000055; 1446816466.42; 1446816471.0; 1446816472.64; 1446816472.84; 1446816474.67; 1446816480.84; cycle_1; ex_step
unit.000056; 1446816466.42; 1446816471.77; 1446816474.66; 1446816474.86; 1446816476.67; 1446816480.87; cycle_1; ex_step
unit.000057; 1446816466.42; 1446816472.06; 1446816474.86; 1446816475.06; 1446816476.87; 1446816481.93; cycle_1; ex_step
unit.000050; 1446816466.41; 1446816468.78; 1446816470.33; 1446816470.53; 1446816472.36; 1446816477.56; cycle_1; ex_step
unit.000051; 1446816466.42; 1446816468.88; 1446816470.64; 1446816470.84; 1446816472.66; 1446816478.66; cycle_1; ex_step
unit.000052; 1446816466.42; 1446816469.78; 1446816471.29; 1446816471.49; 1446816473.37; 1446816478.7; cycle_1; ex_step
unit.000053; 1446816466.42; 1446816469.94; 1446816471.6; 1446816471.8; 1446816473.66; 1446816479.75; cycle_1; ex_step
unit.000025; 1446816416.89; 1446816417.65; 1446816422.5; 1446816422.7; 1446816423.32; 1446816432.1; cycle_1; md_step
unit.000024; 1446816416.89; 1446816417.65; 1446816423.52; 1446816423.72; 1446816424.33; 1446816436.6; cycle_1; md_step
unit.000027; 1446816416.89; 1446816417.65; 1446816423.11; 1446816423.31; 1446816423.93; 1446816435.08; cycle_1; md_step
unit.000026; 1446816416.89; 1446816417.68; 1446816428.59; 1446816428.8; 1446816429.46; 1446816455.99; cycle_1; md_step
unit.000021; 1446816416.88; 1446816417.68; 1446816428.19; 1446816428.39; 1446816429.06; 1446816454.41; cycle_1; md_step
unit.000020; 1446816416.88; 1446816417.64; 1446816422.3; 1446816422.5; 1446816423.12; 1446816432.05; cycle_1; md_step
unit.000009; 1446816416.87; 1446816417.64; 1446816421.89; 1446816422.09; 1446816422.72; 1446816430.52; cycle_1; md_step
unit.000008; 1446816416.86; 1446816417.64; 1446816421.49; 1446816421.69; 1446816422.32; 1446816428.94; cycle_1; md_step
unit.000007; 1446816416.86; 1446816417.69; 1446816430.62; 1446816430.82; 1446816431.48; 1446816463.75; cycle_1; md_step
unit.000006; 1446816416.86; 1446816417.68; 1446816428.79; 1446816429.0; 1446816429.66; 1446816456.38; cycle_1; md_step
unit.000005; 1446816416.86; 1446816417.66; 1446816424.53; 1446816424.73; 1446816425.34; 1446816439.95; cycle_1; md_step
unit.000004; 1446816416.86; 1446816417.68; 1446816427.78; 1446816427.98; 1446816428.66; 1446816452.83; cycle_1; md_step
unit.000003; 1446816416.86; 1446816417.67; 1446816426.97; 1446816427.17; 1446816427.85; 1446816449.67; cycle_1; md_step
unit.000002; 1446816416.85; 1446816417.67; 1446816427.38; 1446816427.58; 1446816428.26; 1446816451.25; cycle_1; md_step
unit.000001; 1446816416.85; 1446816417.67; 1446816426.77; 1446816426.97; 1446816427.55; 1446816448.72; cycle_1; md_step
unit.000000; 1446816416.85; 1446816417.67; 1446816426.37; 1446816426.57; 1446816427.15; 1446816447.2; cycle_1; md_step
unit.000040; 1446816416.91; 1446816417.69; 1446816430.42; 1446816430.62; 1446816431.28; 1446816462.93; cycle_1; md_step
unit.000047; 1446816416.92; 1446816417.67; 1446816425.96; 1446816426.16; 1446816426.75; 1446816445.67; cycle_1; md_step
unit.000046; 1446816416.92; 1446816417.68; 1446816427.99; 1446816428.19; 1446816428.86; 1446816453.33; cycle_1; md_step
unit.000023; 1446816416.89; 1446816417.69; 1446816429.81; 1446816430.01; 1446816430.67; 1446816460.66; cycle_1; md_step
unit.000022; 1446816416.89; 1446816417.69; 1446816430.21; 1446816430.42; 1446816431.07; 1446816462.17; cycle_1; md_step
unit.000043; 1446816416.92; 1446816417.67; 1446816426.57; 1446816426.77; 1446816427.35; 1446816447.73; cycle_1; md_step
unit.000029; 1446816416.9; 1446816417.66; 1446816424.73; 1446816424.93; 1446816425.54; 1446816441.13; cycle_1; md_step
unit.000018; 1446816416.88; 1446816417.69; 1446816430.82; 1446816431.03; 1446816431.68; 1446816464.44; cycle_1; md_step
unit.000019; 1446816416.88; 1446816417.64; 1446816421.29; 1446816421.49; 1446816422.22; 1446816427.42; cycle_1; md_step
unit.000034; 1446816416.9; 1446816417.67; 1446816427.58; 1446816427.78; 1446816428.46; 1446816451.75; cycle_1; md_step
unit.000035; 1446816416.91; 1446816417.67; 1446816426.16; 1446816426.36; 1446816426.95; 1446816446.14; cycle_1; md_step
unit.000032; 1446816416.9; 1446816417.66; 1446816425.15; 1446816425.35; 1446816425.94; 1446816442.64; cycle_1; md_step
unit.000033; 1446816416.9; 1446816417.69; 1446816430.01; 1446816430.21; 1446816430.87; 1446816461.4; cycle_1; md_step
unit.000030; 1446816416.9; 1446816417.65; 1446816423.72; 1446816423.92; 1446816424.53; 1446816436.92; cycle_1; md_step
unit.000031; 1446816416.9; 1446816417.64; 1446816422.1; 1446816422.3; 1446816422.92; 1446816430.51; cycle_1; md_step
unit.000010; 1446816416.87; 1446816417.64; 1446816421.69; 1446816421.89; 1446816422.52; 1446816429.0; cycle_1; md_step
unit.000011; 1446816416.87; 1446816417.68; 1446816429.0; 1446816429.2; 1446816429.87; 1446816457.57; cycle_1; md_step
unit.000012; 1446816416.87; 1446816417.65; 1446816422.91; 1446816423.11; 1446816423.73; 1446816433.75; cycle_1; md_step
unit.000013; 1446816416.87; 1446816417.66; 1446816424.33; 1446816424.53; 1446816425.14; 1446816439.62; cycle_1; md_step
unit.000014; 1446816416.87; 1446816417.66; 1446816424.94; 1446816425.15; 1446816425.74; 1446816441.53; cycle_1; md_step
unit.000015; 1446816416.87; 1446816417.67; 1446816425.55; 1446816425.76; 1446816426.35; 1446816444.16; cycle_1; md_step
unit.000016; 1446816416.88; 1446816417.65; 1446816423.31; 1446816423.52; 1446816424.13; 1446816435.34; cycle_1; md_step
unit.000017; 1446816416.88; 1446816417.67; 1446816427.17; 1446816427.38; 1446816428.06; 1446816450.23; cycle_1; md_step
unit.000038; 1446816416.91; 1446816417.67; 1446816425.76; 1446816425.96; 1446816426.55; 1446816444.56; cycle_1; md_step
unit.000042; 1446816416.92; 1446816417.65; 1446816422.7; 1446816422.91; 1446816423.52; 1446816433.57; cycle_1; md_step
unit.000028; 1446816416.9; 1446816417.66; 1446816425.35; 1446816425.55; 1446816426.14; 1446816443.04; cycle_1; md_step
unit.000044; 1446816416.92; 1446816417.66; 1446816424.12; 1446816424.32; 1446816424.94; 1446816438.43; cycle_1; md_step
unit.000039; 1446816416.91; 1446816417.69; 1446816429.6; 1446816429.81; 1446816430.47; 1446816459.4; cycle_1; md_step
unit.000037; 1446816416.91; 1446816417.68; 1446816429.4; 1446816429.6; 1446816430.27; 1446816459.08; cycle_1; md_step
unit.000045; 1446816416.92; 1446816417.66; 1446816423.92; 1446816424.12; 1446816424.74; 1446816438.11; cycle_1; md_step
unit.000036; 1446816416.91; 1446816417.68; 1446816428.39; 1446816428.59; 1446816429.26; 1446816454.84; cycle_1; md_step
unit.000041; 1446816416.92; 1446816417.68; 1446816429.2; 1446816429.4; 1446816430.07; 1446816457.9; cycle_1; md_step
