uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, step_1, 2015-10-09 18:35:39.564000, 2015-10-09 18:35:46.191000, 2015-10-09 18:35:46.433000, 2015-10-09 18:35:46.473000, 2015-10-09 18:35:57.797000, 2015-10-09 18:35:59.127000
unit.000001, step_1, 2015-10-09 18:35:39.571000, 2015-10-09 18:35:40.043000, 2015-10-09 18:35:46.922000, 2015-10-09 18:35:46.933000, 2015-10-09 18:35:57.798000, 2015-10-09 18:35:59.131000
unit.000002, step_1, 2015-10-09 18:35:39.573000, 2015-10-09 18:35:46.226000, 2015-10-09 18:35:46.444000, 2015-10-09 18:35:46.525000, 2015-10-09 18:35:57.794000, 2015-10-09 18:35:59.115000
unit.000003, step_1, 2015-10-09 18:35:39.588000, 2015-10-09 18:35:46.238000, 2015-10-09 18:35:46.448000, 2015-10-09 18:35:46.542000, 2015-10-09 18:35:57.795000, 2015-10-09 18:35:59.120000
unit.000004, step_1, 2015-10-09 18:35:39.589000, 2015-10-09 18:35:46.200000, 2015-10-09 18:35:46.437000, 2015-10-09 18:35:46.491000, 2015-10-09 18:35:58.403000, 2015-10-09 18:35:59.148000
unit.000005, step_1, 2015-10-09 18:35:39.606000, 2015-10-09 18:35:46.177000, 2015-10-09 18:35:46.427000, 2015-10-09 18:35:46.448000, 2015-10-09 18:35:57.796000, 2015-10-09 18:35:59.127000
unit.000006, step_1, 2015-10-09 18:35:39.608000, 2015-10-09 18:35:46.179000, 2015-10-09 18:35:46.429000, 2015-10-09 18:35:46.457000, 2015-10-09 18:35:57.791000, 2015-10-09 18:35:59.113000
unit.000007, step_1, 2015-10-09 18:35:39.610000, 2015-10-09 18:35:46.222000, 2015-10-09 18:35:46.442000, 2015-10-09 18:35:46.516000, 2015-10-09 18:35:58.001000, 2015-10-09 18:35:59.146000
unit.000008, step_1, 2015-10-09 18:35:39.634000, 2015-10-09 18:35:46.211000, 2015-10-09 18:35:46.441000, 2015-10-09 18:35:46.508000, 2015-10-09 18:35:57.792000, 2015-10-09 18:35:59.115000
unit.000009, step_1, 2015-10-09 18:35:39.639000, 2015-10-09 18:35:46.252000, 2015-10-09 18:35:46.452000, 2015-10-09 18:35:46.559000, 2015-10-09 18:35:57.796000, 2015-10-09 18:35:59.120000
unit.000010, step_1, 2015-10-09 18:35:39.646000, 2015-10-09 18:35:46.182000, 2015-10-09 18:35:46.432000, 2015-10-09 18:35:46.465000, 2015-10-09 18:35:57.899000, 2015-10-09 18:35:59.141000
unit.000011, step_1, 2015-10-09 18:35:39.648000, 2015-10-09 18:35:46.234000, 2015-10-09 18:35:46.446000, 2015-10-09 18:35:46.533000, 2015-10-09 18:35:57.797000, 2015-10-09 18:35:59.131000
unit.000012, step_1, 2015-10-09 18:35:39.662000, 2015-10-09 18:35:46.197000, 2015-10-09 18:35:46.435000, 2015-10-09 18:35:46.482000, 2015-10-09 18:35:58.302000, 2015-10-09 18:35:59.147000
unit.000013, step_1, 2015-10-09 18:35:39.664000, 2015-10-09 18:35:46.206000, 2015-10-09 18:35:46.439000, 2015-10-09 18:35:46.499000, 2015-10-09 18:35:57.900000, 2015-10-09 18:35:59.142000
unit.000014, step_1, 2015-10-09 18:35:39.684000, 2015-10-09 18:35:46.244000, 2015-10-09 18:35:46.449000, 2015-10-09 18:35:46.551000, 2015-10-09 18:35:57.900000, 2015-10-09 18:35:59.143000
unit.000015, step_1, 2015-10-09 18:35:39.686000, 2015-10-09 18:35:40.046000, 2015-10-09 18:35:46.425000, 2015-10-09 18:35:46.438000, 2015-10-09 18:35:57.790000, 2015-10-09 18:35:59.113000
unit.000016, step_2, 2015-10-09 18:36:01.340000, 2015-10-09 18:36:01.711000, 2015-10-09 18:36:01.949000, 2015-10-09 18:36:01.985000, 2015-10-09 18:36:21.480000, 2015-10-09 18:36:29.523000
unit.000017, step_2, 2015-10-09 18:36:01.342000, 2015-10-09 18:36:01.726000, 2015-10-09 18:36:01.962000, 2015-10-09 18:36:02.030000, 2015-10-09 18:36:21.783000, 2015-10-09 18:36:32.349000
unit.000018, step_2, 2015-10-09 18:36:01.343000, 2015-10-09 18:36:01.722000, 2015-10-09 18:36:01.956000, 2015-10-09 18:36:02.012000, 2015-10-09 18:36:21.782000, 2015-10-09 18:36:31.462000
unit.000019, step_2, 2015-10-09 18:36:01.345000, 2015-10-09 18:36:01.720000, 2015-10-09 18:36:01.954000, 2015-10-09 18:36:02.003000, 2015-10-09 18:36:21.889000, 2015-10-09 18:36:31.450000
unit.000020, step_2, 2015-10-09 18:36:01.354000, 2015-10-09 18:36:01.746000, 2015-10-09 18:36:01.975000, 2015-10-09 18:36:02.085000, 2015-10-09 18:36:21.785000, 2015-10-09 18:36:35.044000
unit.000021, step_2, 2015-10-09 18:36:01.363000, 2015-10-09 18:36:01.740000, 2015-10-09 18:36:01.969000, 2015-10-09 18:36:02.057000, 2015-10-09 18:36:21.889000, 2015-10-09 18:36:34.154000
unit.000022, step_2, 2015-10-09 18:36:01.364000, 2015-10-09 18:36:01.704000, 2015-10-09 18:36:01.944000, 2015-10-09 18:36:01.968000, 2015-10-09 18:36:21.787000, 2015-10-09 18:36:27.715000
unit.000023, step_2, 2015-10-09 18:36:01.366000, 2015-10-09 18:36:01.724000, 2015-10-09 18:36:01.959000, 2015-10-09 18:36:02.021000, 2015-10-09 18:36:21.786000, 2015-10-09 18:36:32.340000
unit.000024, step_2, 2015-10-09 18:36:01.368000, 2015-10-09 18:36:01.744000, 2015-10-09 18:36:01.973000, 2015-10-09 18:36:02.076000, 2015-10-09 18:36:21.787000, 2015-10-09 18:36:35.030000
unit.000025, step_2, 2015-10-09 18:36:01.369000, 2015-10-09 18:36:01.700000, 2015-10-09 18:36:01.937000, 2015-10-09 18:36:01.950000, 2015-10-09 18:36:21.785000, 2015-10-09 18:36:30.564000
unit.000026, step_2, 2015-10-09 18:36:01.382000, 2015-10-09 18:36:01.709000, 2015-10-09 18:36:01.946000, 2015-10-09 18:36:01.976000, 2015-10-09 18:36:21.479000, 2015-10-09 18:36:28.627000
unit.000027, step_2, 2015-10-09 18:36:01.383000, 2015-10-09 18:36:01.738000, 2015-10-09 18:36:01.967000, 2015-10-09 18:36:02.048000, 2015-10-09 18:36:21.784000, 2015-10-09 18:36:33.243000
unit.000028, step_2, 2015-10-09 18:36:01.385000, 2015-10-09 18:36:01.729000, 2015-10-09 18:36:01.964000, 2015-10-09 18:36:02.039000, 2015-10-09 18:36:21.788000, 2015-10-09 18:36:33.241000
unit.000029, step_2, 2015-10-09 18:36:01.397000, 2015-10-09 18:36:01.741000, 2015-10-09 18:36:01.971000, 2015-10-09 18:36:02.066000, 2015-10-09 18:36:21.784000, 2015-10-09 18:36:34.144000
unit.000030, step_2, 2015-10-09 18:36:01.399000, 2015-10-09 18:36:01.718000, 2015-10-09 18:36:01.951000, 2015-10-09 18:36:01.993000, 2015-10-09 18:36:21.990000, 2015-10-09 18:36:30.409000
unit.000031, step_2, 2015-10-09 18:36:01.400000, 2015-10-09 18:36:01.702000, 2015-10-09 18:36:01.941000, 2015-10-09 18:36:01.959000, 2015-10-09 18:36:21.782000, 2015-10-09 18:36:26.827000
