uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, step_1, 2015-10-09 16:46:47.903000, 2015-10-09 16:46:54.829000, 2015-10-09 16:46:55.173000, 2015-10-09 16:46:55.405000, 2015-10-09 16:47:05.233000, 2015-10-09 16:47:06.659000
unit.000001, step_1, 2015-10-09 16:46:47.904000, 2015-10-09 16:46:54.857000, 2015-10-09 16:46:55.194000, 2015-10-09 16:46:55.530000, 2015-10-09 16:47:05.231000, 2015-10-09 16:47:06.650000
unit.000002, step_1, 2015-10-09 16:46:47.913000, 2015-10-09 16:46:54.866000, 2015-10-09 16:46:55.201000, 2015-10-09 16:46:55.604000, 2015-10-09 16:47:06.160000, 2015-10-09 16:47:06.718000
unit.000003, step_1, 2015-10-09 16:46:47.922000, 2015-10-09 16:46:54.879000, 2015-10-09 16:46:55.208000, 2015-10-09 16:46:55.651000, 2015-10-09 16:47:06.675000, 2015-10-09 16:47:07.767000
unit.000004, step_1, 2015-10-09 16:46:47.924000, 2015-10-09 16:46:54.838000, 2015-10-09 16:46:55.185000, 2015-10-09 16:46:55.449000, 2015-10-09 16:47:05.224000, 2015-10-09 16:47:06.621000
unit.000005, step_1, 2015-10-09 16:46:47.930000, 2015-10-09 16:46:54.906000, 2015-10-09 16:46:55.408000, 2015-10-09 16:46:55.843000, 2015-10-09 16:47:06.678000, 2015-10-09 16:47:07.777000
unit.000006, step_1, 2015-10-09 16:46:47.932000, 2015-10-09 16:46:54.900000, 2015-10-09 16:46:55.223000, 2015-10-09 16:46:55.784000, 2015-10-09 16:47:06.677000, 2015-10-09 16:47:07.773000
unit.000007, step_1, 2015-10-09 16:46:47.939000, 2015-10-09 16:46:49.566000, 2015-10-09 16:46:55.403000, 2015-10-09 16:46:55.793000, 2015-10-09 16:47:06.673000, 2015-10-09 16:47:07.765000
unit.000008, step_1, 2015-10-09 16:46:47.941000, 2015-10-09 16:46:54.730000, 2015-10-09 16:46:55.121000, 2015-10-09 16:46:55.164000, 2015-10-09 16:47:05.347000, 2015-10-09 16:47:06.675000
unit.000009, step_1, 2015-10-09 16:46:47.949000, 2015-10-09 16:46:54.742000, 2015-10-09 16:46:55.127000, 2015-10-09 16:46:55.191000, 2015-10-09 16:47:05.454000, 2015-10-09 16:47:06.702000
unit.000010, step_1, 2015-10-09 16:46:47.955000, 2015-10-09 16:46:54.766000, 2015-10-09 16:46:55.135000, 2015-10-09 16:46:55.233000, 2015-10-09 16:47:05.339000, 2015-10-09 16:47:06.661000
unit.000011, step_1, 2015-10-09 16:46:47.956000, 2015-10-09 16:46:54.769000, 2015-10-09 16:46:55.139000, 2015-10-09 16:46:55.250000, 2015-10-09 16:47:05.342000, 2015-10-09 16:47:06.666000
unit.000012, step_1, 2015-10-09 16:46:47.963000, 2015-10-09 16:46:54.791000, 2015-10-09 16:46:55.150000, 2015-10-09 16:46:55.292000, 2015-10-09 16:47:06.368000, 2015-10-09 16:47:07.742000
unit.000013, step_1, 2015-10-09 16:46:47.964000, 2015-10-09 16:46:54.797000, 2015-10-09 16:46:55.154000, 2015-10-09 16:46:55.313000, 2015-10-09 16:47:05.228000, 2015-10-09 16:47:06.630000
unit.000014, step_1, 2015-10-09 16:46:47.974000, 2015-10-09 16:46:54.818000, 2015-10-09 16:46:55.166000, 2015-10-09 16:46:55.379000, 2015-10-09 16:47:06.158000, 2015-10-09 16:47:06.710000
unit.000015, step_1, 2015-10-09 16:46:47.975000, 2015-10-09 16:46:54.831000, 2015-10-09 16:46:55.176000, 2015-10-09 16:46:55.414000, 2015-10-09 16:47:06.159000, 2015-10-09 16:47:06.710000
