uid, iter, step, Scheduling, StagingInput, Allocating, Executing, AgentStagingOutputPending, Done

unit.000000, 0, pre_loop, 1446636881.43, 1446636882.0, 1446636891.95, 1446636892.16, 1446636892.87, 1446636894.02
unit.000001, 1, sim, 1446636896.81, 1446636897.43, 1446636902.69, 1446636902.9, 1446636931.77, 1446636934.16
unit.000002, 1, sim, 1446636896.81, 1446636897.39, 1446636898.35, 1446636898.55, 1446636922.72, 1446636924.11
unit.000003, 1, sim, 1446636896.81, 1446636897.48, 1446636907.87, 1446636908.07, 1446636937.3, 1446636940.22
unit.000004, 1, sim, 1446636896.82, 1446636897.42, 1446636901.94, 1446636902.07, 1446636931.56, 1446636934.16
unit.000005, 1, sim, 1446636896.82, 1446636897.45, 1446636905.39, 1446636905.59, 1446636935.79, 1446636937.19
unit.000006, 1, sim, 1446636896.82, 1446636897.47, 1446636907.45, 1446636907.66, 1446636937.1, 1446636939.21
unit.000007, 1, sim, 1446636896.82, 1446636897.4, 1446636899.17, 1446636899.38, 1446636926.84, 1446636928.13
unit.000008, 1, sim, 1446636896.83, 1446636897.45, 1446636904.35, 1446636904.55, 1446636934.69, 1446636937.19
unit.000009, 1, sim, 1446636896.83, 1446636897.4, 1446636899.59, 1446636899.79, 1446636929.55, 1446636931.14
unit.000010, 1, sim, 1446636896.83, 1446636897.44, 1446636903.73, 1446636903.93, 1446636928.08, 1446636929.14
unit.000011, 1, sim, 1446636896.84, 1446636897.42, 1446636901.45, 1446636901.66, 1446636931.46, 1446636933.15
unit.000012, 1, sim, 1446636896.84, 1446636897.43, 1446636903.11, 1446636903.31, 1446636931.87, 1446636934.16
unit.000013, 1, sim, 1446636896.84, 1446636897.44, 1446636903.52, 1446636903.73, 1446636924.53, 1446636925.12
unit.000014, 1, sim, 1446636896.85, 1446636897.43, 1446636902.97, 1446636903.1, 1446636932.68, 1446636936.18
unit.000015, 1, sim, 1446636896.85, 1446636897.45, 1446636904.56, 1446636904.76, 1446636933.48, 1446636936.18
unit.000016, 1, sim, 1446636896.85, 1446636897.44, 1446636904.14, 1446636904.35, 1446636933.38, 1446636936.18
unit.000017, 1, sim, 1446636896.86, 1446636897.47, 1446636907.11, 1446636907.24, 1446636937.41, 1446636940.22
unit.000018, 1, sim, 1446636896.86, 1446636897.46, 1446636906.63, 1446636906.83, 1446636937.2, 1446636940.22
unit.000019, 1, sim, 1446636896.87, 1446636897.39, 1446636898.97, 1446636899.17, 1446636925.03, 1446636926.13
unit.000020, 1, sim, 1446636896.87, 1446636897.41, 1446636900.42, 1446636900.62, 1446636932.37, 1446636935.17
unit.000021, 1, sim, 1446636896.87, 1446636897.47, 1446636907.66, 1446636907.86, 1446636936.8, 1446636939.21
unit.000022, 1, sim, 1446636896.88, 1446636897.4, 1446636900.01, 1446636900.2, 1446636931.97, 1446636934.17
unit.000023, 1, sim, 1446636896.88, 1446636897.45, 1446636905.18, 1446636905.38, 1446636936.19, 1446636938.2
