uid, iter, step, Scheduling, StagingInput, Allocating, Executing, PendingAgentOutputStaging, Done

unit.000000, step_1, 2015-10-09 18:21:45.272000, 2015-10-09 18:21:52.970000, 2015-10-09 18:21:53.180000, 2015-10-09 18:21:53.825000, 2015-10-09 18:22:04.918000, 2015-10-09 18:22:05.940000
unit.000001, step_1, 2015-10-09 18:21:45.274000, 2015-10-09 18:21:52.951000, 2015-10-09 18:21:53.177000, 2015-10-09 18:21:53.806000, 2015-10-09 18:22:04.915000, 2015-10-09 18:22:05.926000
unit.000002, step_1, 2015-10-09 18:21:45.276000, 2015-10-09 18:21:52.980000, 2015-10-09 18:21:53.184000, 2015-10-09 18:21:53.895000, 2015-10-09 18:22:04.913000, 2015-10-09 18:22:05.917000
unit.000003, step_1, 2015-10-09 18:21:45.277000, 2015-10-09 18:21:52.558000, 2015-10-09 18:21:52.927000, 2015-10-09 18:21:53.261000, 2015-10-09 18:22:03.752000, 2015-10-09 18:22:04.697000
unit.000004, step_1, 2015-10-09 18:21:45.298000, 2015-10-09 18:21:53.017000, 2015-10-09 18:21:53.193000, 2015-10-09 18:21:53.984000, 2015-10-09 18:22:05.122000, 2015-10-09 18:22:06.973000
unit.000005, step_1, 2015-10-09 18:21:45.310000, 2015-10-09 18:21:52.690000, 2015-10-09 18:21:52.955000, 2015-10-09 18:21:53.462000, 2015-10-09 18:22:03.755000, 2015-10-09 18:22:04.707000
unit.000006, step_1, 2015-10-09 18:21:45.333000, 2015-10-09 18:21:52.834000, 2015-10-09 18:21:53.158000, 2015-10-09 18:21:53.655000, 2015-10-09 18:22:04.599000, 2015-10-09 18:22:05.863000
unit.000007, step_1, 2015-10-09 18:21:45.335000, 2015-10-09 18:21:52.970000, 2015-10-09 18:21:53.179000, 2015-10-09 18:21:53.815000, 2015-10-09 18:22:04.912000, 2015-10-09 18:22:05.909000
unit.000008, step_1, 2015-10-09 18:21:45.336000, 2015-10-09 18:21:53.058000, 2015-10-09 18:21:53.382000, 2015-10-09 18:21:54.066000, 2015-10-09 18:22:05.127000, 2015-10-09 18:22:07.001000
unit.000009, step_1, 2015-10-09 18:21:45.366000, 2015-10-09 18:21:48.487000, 2015-10-09 18:21:52.901000, 2015-10-09 18:21:53.089000, 2015-10-09 18:22:04.289000, 2015-10-09 18:22:05.818000
unit.000010, step_1, 2015-10-09 18:21:45.368000, 2015-10-09 18:21:52.159000, 2015-10-09 18:21:52.400000, 2015-10-09 18:21:52.421000, 2015-10-09 18:22:02.818000, 2015-10-09 18:22:03.649000
